symbol,event_date,beat_rate,beat_category,pre_stock_ret_10d,pre_bench_ret_10d,pre_abnormal_ret_10d,pre_stock_ret_5d,pre_bench_ret_5d,pre_abnormal_ret_5d,pre_stock_ret_1d,pre_bench_ret_1d,pre_abnormal_ret_1d,post_stock_ret_1d,post_bench_ret_1d,post_abnormal_ret_1d
1301.TW,2015-07-10,0.0,mixed,-0.053038,-0.011337,-0.041702,-0.038587,0.000861,-0.039448,0.0,0.012598,-0.012598,0.002948,0.011008,-0.00806
2492.TW,2015-07-30,25.0,mixed,-0.04584,-0.007004,-0.038836,0.04461,0.003,0.04161,0.095517,0.000226,0.095291,0.038256,-0.001467,0.039723
4966.TWO,2015-07-31,50.0,mixed,-0.225954,-0.009293,-0.216661,-0.133761,0.012067,-0.145829,-0.098492,-0.001467,-0.097025,-0.03766,-0.003391,-0.03427
3041.TW,2015-07-31,25.0,mixed,-0.158128,-0.009293,-0.148835,-0.081183,0.012067,-0.09325,0.01575,-0.001467,0.017217,0.004096,-0.003391,0.007487
6244.TWO,2015-08-03,0.0,mixed,-0.080584,-0.01315,-0.067434,-0.039761,0.014496,-0.054258,-0.063802,-0.003391,-0.060412,-0.099724,-0.001985,-0.097739
4745.TWO,2015-08-03,50.0,mixed,-0.105208,-0.01315,-0.092058,-0.058938,0.014496,-0.073434,-0.043515,-0.003391,-0.040125,-0.098966,-0.001985,-0.096981
2227.TW,2015-08-05,25.0,mixed,0.026631,-0.006191,0.032822,0.031765,-0.00333,0.035095,0.011462,0.003295,0.008166,-0.034064,-0.008154,-0.025909
2548.TW,2015-08-05,50.0,mixed,-0.090198,-0.006191,-0.084007,-0.046484,-0.00333,-0.043154,0.009512,0.003295,0.006217,0.050389,-0.008154,0.058544
2393.TW,2015-08-07,50.0,mixed,-0.081942,-0.000229,-0.081713,0.011986,-0.01215,0.024136,-0.040974,-0.001941,-0.039032,0.028342,0.012585,0.015757
8422.TW,2015-08-07,25.0,mixed,-0.013453,-0.000229,-0.013224,0.02924,-0.01215,0.041389,0.022067,-0.001941,0.024009,-0.047727,0.012585,-0.060312
8299.TWO,2015-08-07,50.0,mixed,0.022406,-0.000229,0.022635,0.002149,-0.01215,0.014299,0.011045,-0.001941,0.012986,0.054822,0.012585,0.042237
2707.TW,2015-08-07,25.0,mixed,-0.021365,-0.000229,-0.021137,0.026971,-0.01215,0.039121,0.017793,-0.001941,0.019734,-0.00435,0.012585,-0.016935
1565.TWO,2015-08-07,0.0,mixed,-0.091963,-0.000229,-0.091734,-0.038947,-0.01215,-0.026798,-0.003787,-0.001941,-0.001846,0.006348,0.012585,-0.006237
5534.TW,2015-08-10,25.0,mixed,-0.044487,0.018235,-0.062723,-0.014366,0.003686,-0.018051,0.014374,0.012585,0.001789,-0.003644,-0.008983,0.005339
3484.TWO,2015-08-11,50.0,mixed,-0.039326,-0.003126,-0.0362,0.104521,-0.003352,0.107874,-0.021841,-0.008983,-0.012858,0.0,0.001197,-0.001197
2207.TW,2015-08-11,75.0,mixed,0.015642,-0.003126,0.018767,-0.012849,-0.003352,-0.009497,-0.039756,-0.008983,-0.030774,-0.014209,0.001197,-0.015406
8086.TWO,2015-08-11,100.0,mixed,-0.174944,-0.003126,-0.171819,0.063873,-0.003352,0.067225,-0.060158,-0.008983,-0.051176,0.053367,0.001197,0.05217
8046.TW,2015-08-11,100.0,mixed,-0.184158,-0.003126,-0.181033,-0.155738,-0.003352,-0.152386,-0.069977,-0.008983,-0.060995,-0.01699,0.001197,-0.018187
8936.TWO,2015-08-12,25.0,mixed,-0.04554,-0.008748,-0.036792,0.029639,-0.005436,0.035075,-0.018576,0.001197,-0.019773,-0.004338,-0.001253,-0.003085
1216.TW,2015-08-12,75.0,mixed,0.071552,-0.008748,0.0803,0.010887,-0.005436,0.016324,0.025967,0.001197,0.02477,0.00727,-0.001253,0.008522
2301.TW,2015-08-12,50.0,mixed,-0.067788,-0.008748,-0.05904,-0.069743,-0.005436,-0.064307,0.006239,0.001197,0.005042,-0.009583,-0.001253,-0.00833
4153.TWO,2015-08-12,50.0,mixed,0.031353,-0.008748,0.040102,0.101391,-0.005436,0.106828,-0.019521,0.001197,-0.020719,0.21687,-0.001253,0.218123
2912.TW,2015-08-12,0.0,mixed,0.082305,-0.008748,0.091054,-0.026149,-0.005436,-0.020713,-0.002249,0.001197,-0.003446,-0.015647,-0.001253,-0.014394
1707.TW,2015-08-12,75.0,mixed,-0.160885,-0.008748,-0.152136,-0.052692,-0.005436,-0.047255,-0.029708,0.001197,-0.030905,0.013923,-0.001253,0.015176
4137.TW,2015-08-12,50.0,mixed,0.04561,-0.008748,0.054358,0.034843,-0.005436,0.040279,0.024366,0.001197,0.023169,-0.037623,-0.001253,-0.03637
2357.TW,2015-08-12,50.0,mixed,0.059142,-0.008748,0.06789,0.064982,-0.005436,0.070419,0.093839,0.001197,0.092641,0.034637,-0.001253,0.03589
2354.TW,2015-08-12,100.0,mixed,-0.022971,-0.008748,-0.014223,0.009623,-0.005436,0.015059,-0.024938,0.001197,-0.026135,0.081017,-0.001253,0.082269
2382.TW,2015-08-12,0.0,mixed,-0.080592,-0.008748,-0.071844,-0.068475,-0.005436,-0.063039,-0.018781,0.001197,-0.019978,0.049098,-0.001253,0.050351
3088.TWO,2015-08-12,25.0,mixed,0.091098,-0.008748,0.099846,0.07898,-0.005436,0.084416,0.01785,0.001197,0.016653,0.068242,-0.001253,0.069495
1477.TW,2015-08-12,25.0,mixed,0.083737,-0.008748,0.092486,0.076727,-0.005436,0.082164,0.017625,0.001197,0.016428,0.030869,-0.001253,0.032121
4958.TW,2015-08-12,50.0,mixed,-0.026411,-0.008748,-0.017663,0.003042,-0.005436,0.008478,-0.017547,0.001197,-0.018744,0.03134,-0.001253,0.032592
1319.TW,2015-08-13,25.0,mixed,0.00223,-0.010213,0.012443,0.00223,0.001484,0.000746,-0.004431,-0.001253,-0.003178,0.010681,0.003649,0.007032
3406.TW,2015-08-13,25.0,mixed,-0.078226,-0.010213,-0.068013,0.012121,0.001484,0.010637,-0.006972,-0.001253,-0.005719,-0.048317,0.003649,-0.051966
6257.TW,2015-08-13,25.0,mixed,0.111859,-0.010213,0.122072,0.072182,0.001484,0.070697,0.039308,-0.001253,0.040561,-0.018911,0.003649,-0.022559
3689.TWO,2015-08-13,0.0,mixed,-0.115734,-0.010213,-0.10552,-0.077348,0.001484,-0.078833,0.019625,-0.001253,0.020878,-0.011121,0.003649,-0.014769
3548.TWO,2015-08-13,50.0,mixed,-0.016884,-0.010213,-0.006671,-0.003113,0.001484,-0.004597,0.002347,-0.001253,0.0036,-0.002342,0.003649,-0.005991
5371.TWO,2015-08-13,75.0,mixed,0.057259,-0.010213,0.067472,-0.005982,0.001484,-0.007466,-0.017204,-0.001253,-0.015952,0.021335,0.003649,0.017686
2066.TWO,2015-08-13,50.0,mixed,-0.059352,-0.010213,-0.049139,-0.004753,0.001484,-0.006237,0.0,-0.001253,0.001253,0.0,0.003649,-0.003649
6285.TW,2015-08-13,75.0,mixed,-0.105494,-0.010213,-0.09528,-0.069444,0.001484,-0.070929,0.00147,-0.001253,0.002723,0.013457,0.003649,0.009809
2355.TW,2015-08-13,25.0,mixed,0.156648,-0.010213,0.166861,0.143307,0.001484,0.141822,0.016786,-0.001253,0.018038,0.02354,0.003649,0.019892
1504.TW,2015-08-13,25.0,mixed,-0.058038,-0.010213,-0.047825,-0.044732,0.001484,-0.046217,-0.014572,-0.001253,-0.013319,0.012939,0.003649,0.00929
2723.TW,2015-08-13,25.0,mixed,0.141861,-0.010213,0.152075,0.165991,0.001484,0.164507,0.07838,-0.001253,0.079632,0.024228,0.003649,0.020579
3293.TWO,2015-08-13,50.0,mixed,-0.197174,-0.010213,-0.186961,0.048957,0.001484,0.047472,0.0,-0.001253,0.001253,0.004591,0.003649,0.000942
2542.TW,2015-08-13,75.0,mixed,-0.132471,-0.010213,-0.122257,-0.105464,0.001484,-0.106948,-0.020181,-0.001253,-0.018928,0.064631,0.003649,0.060982
8436.TWO,2015-08-13,50.0,mixed,-0.025558,-0.010213,-0.015345,0.0,0.001484,-0.001484,-0.012272,-0.001253,-0.011019,-0.002485,0.003649,-0.006133
2347.TW,2015-08-13,50.0,mixed,-0.021721,-0.010213,-0.011507,0.003934,0.001484,0.002449,0.019982,-0.001253,0.021235,-0.028733,0.003649,-0.032382
9914.TW,2015-08-13,50.0,mixed,-0.087071,-0.010213,-0.076858,-0.109974,0.001484,-0.111458,-0.005756,-0.001253,-0.004504,0.002895,0.003649,-0.000754
4971.TWO,2015-08-13,75.0,mixed,-0.049623,-0.010213,-0.03941,0.048216,0.001484,0.046732,0.048216,-0.001253,0.049469,0.054545,0.003649,0.050897
2201.TW,2015-08-13,50.0,mixed,-0.05508,-0.010213,-0.044867,-0.047183,0.001484,-0.048667,-0.016694,-0.001253,-0.015442,-0.001698,0.003649,-0.005346
4114.TWO,2015-08-13,0.0,mixed,0.019767,-0.010213,0.029981,0.024533,0.001484,0.023048,-0.010158,-0.001253,-0.008905,-0.031927,0.003649,-0.035576
3691.TWO,2015-08-13,50.0,mixed,-0.021314,-0.010213,-0.0111,0.022263,0.001484,0.020778,-0.005915,-0.001253,-0.004663,-0.013852,0.003649,-0.017501
8155.TWO,2015-08-13,50.0,mixed,-0.076988,-0.010213,-0.066775,-0.047993,0.001484,-0.049477,-0.047993,-0.001253,-0.04674,-0.044913,0.003649,-0.048562
5489.TWO,2015-08-13,50.0,mixed,-0.004263,-0.010213,0.00595,0.0043,0.001484,0.002815,0.002145,-0.001253,0.003398,0.046022,0.003649,0.042374
6223.TWO,2015-08-13,25.0,mixed,-0.027071,-0.010213,-0.016858,0.02536,0.001484,0.023875,0.001667,-0.001253,0.00292,0.0,0.003649,-0.003649
6279.TWO,2015-08-13,25.0,mixed,0.068761,-0.010213,0.078974,0.068916,0.001484,0.067431,0.03331,-0.001253,0.034563,0.024245,0.003649,0.020596
6271.TW,2015-08-13,25.0,mixed,0.003067,-0.010213,0.013281,0.017424,0.001484,0.015939,-0.013872,-0.001253,-0.01262,0.088481,0.003649,0.084833
4105.TWO,2015-08-14,50.0,mixed,-0.031882,-0.005142,-0.026739,0.034245,0.007093,0.027152,0.008164,0.003649,0.004515,-0.021774,0.005567,-0.027341
4107.TWO,2015-08-14,75.0,mixed,-0.106896,-0.005142,-0.101754,0.002287,0.007093,-0.004806,0.002287,0.003649,-0.001361,-0.01661,0.005567,-0.022176
1101.TW,2015-08-14,25.0,mixed,-0.020896,-0.005142,-0.015753,-0.007864,0.007093,-0.014958,-0.012048,0.003649,-0.015697,0.0,0.005567,-0.005567
3693.TWO,2015-08-14,0.0,mixed,0.041293,-0.005142,0.046435,0.096543,0.007093,0.089449,0.008808,0.003649,0.00516,-0.026437,0.005567,-0.032004
1102.TW,2015-08-14,25.0,mixed,0.00315,-0.005142,0.008292,-0.016975,0.007093,-0.024069,0.001572,0.003649,-0.002076,0.007326,0.005567,0.001759
5388.TW,2015-08-14,0.0,mixed,0.037478,-0.005142,0.042621,0.020673,0.007093,0.01358,-0.015622,0.003649,-0.01927,0.012946,0.005567,0.00738
5522.TW,2015-08-14,25.0,mixed,0.04246,-0.005142,0.047602,0.025198,0.007093,0.018105,0.028159,0.003649,0.02451,0.01264,0.005567,0.007074
2605.TW,2015-08-14,25.0,mixed,-0.018998,-0.005142,-0.013856,-0.038375,0.007093,-0.045468,-0.017301,0.003649,-0.02095,-0.011737,0.005567,-0.017304
6206.TW,2015-08-14,50.0,mixed,-0.030478,-0.005142,-0.025336,0.018422,0.007093,0.011329,-0.034752,0.003649,-0.0384,-0.013523,0.005567,-0.01909
2615.TW,2015-08-14,75.0,mixed,-0.01766,-0.005142,-0.012518,-0.01766,0.007093,-0.024753,0.025346,0.003649,0.021697,-0.034457,0.005567,-0.040024
2317.TW,2015-08-14,100.0,mixed,-0.022015,-0.005142,-0.016872,0.002272,0.007093,-0.004821,0.014957,0.003649,0.011309,-0.005668,0.005567,-0.011235
1402.TW,2015-08-14,100.0,mixed,-0.018239,-0.005142,-0.013096,-0.028365,0.007093,-0.035459,0.006948,0.003649,0.0033,-0.008493,0.005567,-0.014059
1710.TW,2015-08-14,25.0,mixed,0.014679,-0.005142,0.019821,0.024707,0.007093,0.017613,0.019668,0.003649,0.01602,0.013864,0.005567,0.008297
2377.TW,2015-08-14,0.0,mixed,0.059701,-0.005142,0.064844,0.097503,0.007093,0.09041,0.008743,0.003649,0.005095,-0.017876,0.005567,-0.023443
1312.TW,2015-08-14,25.0,mixed,0.047468,-0.005142,0.052611,0.034375,0.007093,0.027282,0.009146,0.003649,0.005498,0.012085,0.005567,0.006518
2903.TW,2015-08-14,25.0,mixed,0.026871,-0.005142,0.032014,0.044922,0.007093,0.037828,0.020019,0.003649,0.01637,-0.031776,0.005567,-0.037342
2402.TW,2015-08-14,25.0,mixed,-0.075933,-0.005142,-0.070791,0.007719,0.007093,0.000626,0.002793,0.003649,-0.000855,-0.018802,0.005567,-0.024369
2618.TW,2015-08-14,25.0,mixed,0.0,-0.005142,0.005142,0.005112,0.007093,-0.001982,-0.001904,0.003649,-0.005552,-0.059123,0.005567,-0.064689
2603.TW,2015-08-14,25.0,mixed,0.013633,-0.005142,0.018775,-0.034377,0.007093,-0.041471,-0.009404,0.003649,-0.013053,-0.032437,0.005567,-0.038003
1308.TW,2015-08-14,50.0,mixed,-0.032548,-0.005142,-0.027405,-0.020455,0.007093,-0.027548,-0.010333,0.003649,-0.013982,0.037123,0.005567,0.031556
8255.TWO,2015-08-14,50.0,mixed,-0.019276,-0.005142,-0.014134,0.028456,0.007093,0.021362,0.015663,0.003649,0.012015,-0.023586,0.005567,-0.029153
1104.TW,2015-08-15,75.0,mixed,0.015335,0.003799,0.011536,-0.033051,0.000113,-0.033164,-0.011006,0.005567,-0.016573,-0.008744,-0.002881,-0.005863
6274.TWO,2015-08-15,50.0,mixed,0.098339,0.003799,0.09454,0.037014,0.000113,0.036901,-0.01018,0.005567,-0.015746,0.001815,-0.002881,0.004696
2376.TW,2015-08-15,25.0,mixed,0.051166,0.003799,0.047367,-0.003683,0.000113,-0.003796,-0.012774,0.005567,-0.01834,-0.007394,-0.002881,-0.004513
2392.TW,2015-08-15,25.0,mixed,0.108654,0.003799,0.104855,-0.003427,0.000113,-0.00354,0.008672,0.005567,0.003105,0.03989,-0.002881,0.042771
3576.TW,2015-08-15,0.0,mixed,-0.169491,0.003799,-0.173291,-0.057692,0.000113,-0.057805,0.0,0.005567,-0.005567,-0.02551,-0.002881,-0.022629
4126.TWO,2015-08-15,50.0,mixed,0.113536,0.003799,0.109737,0.038144,0.000113,0.038031,0.0,0.005567,-0.005567,-0.005205,-0.002881,-0.002324
2520.TW,2015-08-15,50.0,mixed,0.066986,0.003799,0.063187,-0.050053,0.000113,-0.050166,-0.025137,0.005567,-0.030703,-0.008969,-0.002881,-0.006088
8042.TWO,2015-08-15,0.0,mixed,-0.014875,0.003799,-0.018674,-0.034167,0.000113,-0.03428,-0.021528,0.005567,-0.027095,-0.013374,-0.002881,-0.010493
4162.TWO,2015-08-15,75.0,mixed,-0.030805,0.003799,-0.034604,-0.041524,0.000113,-0.041637,0.005803,0.005567,0.000236,0.002937,-0.002881,0.005818
8050.TWO,2015-08-15,50.0,mixed,-0.061441,0.003799,-0.06524,-0.055773,0.000113,-0.055886,-0.039046,0.005567,-0.044612,0.024454,-0.002881,0.027335
2610.TW,2015-08-15,25.0,mixed,-0.10852,0.003799,-0.112319,-0.160473,0.000113,-0.160586,-0.023576,0.005567,-0.029142,-0.016097,-0.002881,-0.013216
6121.TWO,2015-08-15,25.0,mixed,-0.122505,0.003799,-0.126304,-0.086455,0.000113,-0.086568,-0.01763,0.005567,-0.023197,-0.013564,-0.002881,-0.010683
3149.TW,2015-08-15,25.0,mixed,-0.021705,0.003799,-0.025504,0.030372,0.000113,0.030259,-0.042489,0.005567,-0.048055,-0.040571,-0.002881,-0.03769
3491.TWO,2015-08-15,0.0,mixed,-0.056257,0.003799,-0.060056,-0.017153,0.000113,-0.017266,0.007996,0.005567,0.00243,0.003173,-0.002881,0.006054
9904.TW,2015-08-15,25.0,mixed,0.057802,0.003799,0.054002,0.067431,0.000113,0.067318,-0.015547,0.005567,-0.021114,0.021162,-0.002881,0.024043
3231.TW,2015-08-15,25.0,mixed,-0.261244,0.003799,-0.265043,-0.146961,0.000113,-0.147074,-0.027708,0.005567,-0.033274,0.003886,-0.002881,0.006767
4536.TW,2015-08-15,25.0,mixed,0.012813,0.003799,0.009014,0.004153,0.000113,0.00404,-0.008323,0.005567,-0.01389,-0.012651,-0.002881,-0.00977
5478.TWO,2015-08-15,50.0,mixed,-0.003919,0.003799,-0.007718,-0.041784,0.000113,-0.041897,-0.015494,0.005567,-0.02106,-0.03377,-0.002881,-0.03089
1722.TW,2015-08-15,25.0,mixed,-0.035375,0.003799,-0.039174,-0.04569,0.000113,-0.045803,-0.031887,0.005567,-0.037454,0.017317,-0.002881,0.020198
5512.TWO,2015-08-15,0.0,mixed,-0.030457,0.003799,-0.034256,0.001311,0.000113,0.001198,0.0,0.005567,-0.005567,-0.010471,-0.002881,-0.00759
8069.TWO,2015-08-15,75.0,mixed,-0.06466,0.003799,-0.068459,-0.071903,0.000113,-0.072016,-0.017564,0.005567,-0.023131,0.0,-0.002881,0.002881
5347.TWO,2015-08-15,25.0,mixed,-0.027511,0.003799,-0.03131,-0.009782,0.000113,-0.009895,-0.012417,0.005567,-0.017983,-0.003143,-0.002881,-0.000262
5009.TWO,2015-08-15,50.0,mixed,0.049116,0.003799,0.045317,0.012322,0.000113,0.012209,0.006598,0.005567,0.001031,-0.006554,-0.002881,-0.003673
8044.TWO,2015-08-15,75.0,mixed,-0.13098,0.003799,-0.134779,-0.174242,0.000113,-0.174355,-0.099174,0.005567,-0.10474,-0.089122,-0.002881,-0.086241
2609.TW,2015-08-15,50.0,mixed,-0.036207,0.003799,-0.040006,-0.040343,0.000113,-0.040456,0.0,0.005567,-0.005567,-0.008945,-0.002881,-0.006064
6261.TWO,2015-08-15,75.0,mixed,0.044137,0.003799,0.040338,0.060193,0.000113,0.06008,0.0,0.005567,-0.005567,-0.015334,-0.002881,-0.012453
2915.TW,2015-08-16,75.0,mixed,-0.041312,0.003799,-0.045111,-0.045671,0.000113,-0.045784,-0.01388,0.005567,-0.019447,-0.010394,-0.002881,-0.007513
2498.TW,2015-10-06,75.0,mixed,-0.013954,0.020017,-0.033971,0.0,0.051459,-0.051459,-0.031963,-0.003399,-0.028565,0.006289,0.008137,-0.001848
2886.TW,2015-10-07,75.0,mixed,0.0,0.030014,-0.030014,0.006168,0.040573,-0.034405,0.010844,0.008137,0.002707,-0.008429,0.00908,-0.017509
2884.TW,2015-10-07,75.0,mixed,0.025547,0.030014,-0.004467,0.023058,0.040573,-0.017515,-0.008235,0.008137,-0.016372,-0.007117,0.00908,-0.016198
2887.TW,2015-10-08,50.0,mixed,0.051756,0.043129,0.008627,0.042125,0.047305,-0.005181,0.008865,0.00908,-0.000215,None,None,None
9910.TW,2015-10-13,50.0,mixed,-0.100469,0.064482,-0.16495,-0.095927,0.012385,-0.108312,0.017039,-0.006342,0.023381,-0.014023,-0.004787,-0.009236
9938.TW,2015-10-13,75.0,mixed,-0.088957,0.064482,-0.153438,-0.090034,0.012385,-0.102419,0.014119,-0.006342,0.020461,-0.022833,-0.004787,-0.018046
2402.TW,2015-10-14,20.0,mixed,0.060351,0.039956,0.020395,-0.015635,-0.000593,-0.015042,-0.010478,-0.004787,-0.005691,-0.002647,0.01538,-0.018027
3289.TWO,2015-10-15,50.0,mixed,0.021212,0.053218,-0.032007,-0.025267,0.005646,-0.030913,-0.00922,0.01538,-0.0246,-0.048853,0.004562,-0.053415
2408.TW,2015-10-16,25.0,mixed,0.121622,0.04242,0.079201,None,None,None,0.018405,0.004562,0.013843,0.0,0.000466,-0.000466
3008.TW,2015-10-16,50.0,mixed,0.005838,0.04242,-0.036583,None,None,None,0.0,0.004562,-0.004562,-0.052224,0.000466,-0.05269
2330.TW,2015-10-16,100.0,mixed,0.041656,0.04242,-0.000764,None,None,None,-0.017853,0.004562,-0.022414,0.003635,0.000466,0.00317
1702.TW,2015-10-21,75.0,mixed,-0.031563,0.012285,-0.043848,0.002871,0.012886,-0.010015,-0.011106,-0.006176,-0.00493,0.018278,0.016885,0.001393
3552.TWO,2015-10-27,50.0,mixed,-0.025648,0.031736,-0.057384,-0.029823,0.017188,-0.047011,-0.015109,-0.001944,-0.013165,0.098727,0.011399,0.087329
2344.TW,2015-10-27,75.0,mixed,0.046713,0.031736,0.014977,0.016807,0.017188,-0.000381,-0.00982,-0.001944,-0.007876,-0.026446,0.011399,-0.037845
2379.TW,2015-10-27,25.0,mixed,0.093108,0.031736,0.061372,0.047682,0.017188,0.030493,0.015476,-0.001944,0.01742,-0.081211,0.011399,-0.09261
2492.TW,2015-10-27,40.0,mixed,0.283836,0.031736,0.2521,0.25,0.017188,0.232812,0.013431,-0.001944,0.015375,-0.023494,0.011399,-0.034893
2409.TW,2015-10-27,75.0,mixed,-0.035248,0.031736,-0.066984,-0.025066,0.017188,-0.042254,0.010944,-0.001944,0.012888,-0.008119,0.011399,-0.019518
6202.TW,2015-10-27,25.0,mixed,0.057893,0.031736,0.026157,0.010302,0.017188,-0.006886,-0.007757,-0.001944,-0.005813,-0.010197,0.011399,-0.021596
6239.TW,2015-10-27,100.0,mixed,0.086385,0.031736,0.05465,0.034887,0.017188,0.017699,0.00778,-0.001944,0.009724,0.022903,0.011399,0.011504
6269.TW,2015-10-28,50.0,mixed,0.047443,0.048515,-0.001072,0.052994,0.035176,0.017818,0.029001,0.011399,0.017602,-0.05536,-0.000623,-0.054737
2231.TW,2015-10-28,75.0,mixed,0.149612,0.048515,0.101097,0.075897,0.035176,0.040721,-0.014416,0.011399,-0.025815,-0.021837,-0.000623,-0.021214
3189.TW,2015-10-28,0.0,mixed,-0.010204,0.048515,-0.05872,-0.021507,0.035176,-0.056684,-0.014379,0.011399,-0.025778,-0.013032,-0.000623,-0.01241
2308.TW,2015-10-28,0.0,mixed,0.036611,0.048515,-0.011905,0.033445,0.035176,-0.001731,0.027171,0.011399,0.015772,-0.017659,-0.000623,-0.017036
2015.TW,2015-10-29,100.0,mixed,-0.014509,0.03199,-0.0465,-0.018258,0.017354,-0.035612,-0.010732,-0.000623,-0.010109,-0.002325,-0.004307,0.001982
3105.TWO,2015-10-29,75.0,mixed,0.056907,0.03199,0.024917,-0.007154,0.017354,-0.024508,0.009497,-0.000623,0.01012,0.060048,-0.004307,0.064355
3037.TW,2015-10-29,0.0,mixed,-0.040563,0.03199,-0.072553,0.00695,0.017354,-0.010403,-0.034167,-0.000623,-0.033544,0.003451,-0.004307,0.007758
4904.TW,2015-10-29,75.0,mixed,-0.001477,0.03199,-0.033467,-0.013961,0.017354,-0.031315,-0.00274,-0.000623,-0.002117,-0.008453,-0.004307,-0.004146
2449.TW,2015-10-29,0.0,mixed,0.0,0.03199,-0.03199,0.011062,0.017354,-0.006292,-0.024199,-0.000623,-0.023576,-0.06054,-0.004307,-0.056233
3481.TW,2015-10-29,75.0,mixed,-0.010033,0.03199,-0.042024,0.021864,0.017354,0.004511,0.007946,-0.000623,0.008568,-0.021396,-0.004307,-0.017089
3529.TWO,2015-10-29,75.0,mixed,0.003046,0.03199,-0.028944,0.044332,0.017354,0.026979,0.010744,-0.000623,0.011367,0.015151,-0.004307,0.019458
4153.TWO,2015-10-29,40.0,mixed,-0.002369,0.03199,-0.034359,-0.008163,0.017354,-0.025517,-0.018487,-0.000623,-0.017864,0.03767,-0.004307,0.041977
1589.TW,2015-10-29,0.0,mixed,0.002313,0.03199,-0.029677,-0.015899,0.017354,-0.033252,-0.004595,-0.000623,-0.003972,-0.034729,-0.004307,-0.030422
6146.TWO,2015-10-30,50.0,mixed,0.094446,0.022879,0.071567,0.010236,0.001996,0.00824,0.012872,-0.004307,0.017179,0.010132,0.011838,-0.001706
5904.TWO,2015-10-30,100.0,mixed,0.131472,0.022879,0.108593,0.088215,0.001996,0.086219,-0.019874,-0.004307,-0.015567,0.012166,0.011838,0.000328
2303.TW,2015-10-30,75.0,mixed,-0.020243,0.022879,-0.043122,-0.035857,0.001996,-0.037853,0.0,-0.004307,0.004307,0.012397,0.011838,0.000558
4966.TWO,2015-10-30,40.0,mixed,-0.049239,0.022879,-0.072118,-0.030896,0.001996,-0.032892,-0.03463,-0.004307,-0.030323,-0.011974,0.011838,-0.023812
6176.TW,2015-10-30,0.0,mixed,-0.014803,0.022879,-0.037682,-0.024201,0.001996,-0.026197,0.004912,-0.004307,0.009219,0.039645,0.011838,0.027807
3045.TW,2015-10-30,75.0,mixed,-0.004809,0.022879,-0.027689,0.004856,0.001996,0.00286,0.0,-0.004307,0.004307,-0.009665,0.011838,-0.021503
2454.TW,2015-10-30,0.0,mixed,-0.077877,0.022879,-0.100757,-0.046828,0.001996,-0.048824,0.005942,-0.004307,0.010249,0.060884,0.011838,0.049046
3376.TW,2015-10-30,75.0,mixed,0.123105,0.022879,0.100226,0.093839,0.001996,0.091843,0.009733,-0.004307,0.01404,0.014183,0.011838,0.002345
5347.TWO,2015-10-30,20.0,mixed,0.001516,0.022879,-0.021364,-0.006764,0.001996,-0.00876,0.008779,-0.004307,0.013086,0.001135,0.011838,-0.010703
2395.TW,2015-11-02,100.0,mixed,0.00214,0.034507,-0.032367,-0.029028,0.01635,-0.045378,0.00214,0.011838,-0.009698,-0.017083,0.002925,-0.020008
6244.TWO,2015-11-02,0.0,mixed,0.039306,0.034507,0.004799,0.0,0.01635,-0.01635,0.06014,0.011838,0.048302,0.0,0.002925,-0.002925
3558.TWO,2015-11-02,25.0,mixed,0.114274,0.034507,0.079768,0.040006,0.01635,0.023656,0.0043,0.011838,-0.007538,0.034185,0.002925,0.03126
2439.TW,2015-11-02,0.0,mixed,-0.037255,0.034507,-0.071762,-0.035964,0.01635,-0.052314,-0.008009,0.011838,-0.019847,0.098274,0.002925,0.095349
3264.TWO,2015-11-03,75.0,mixed,0.055814,0.038863,0.016951,-0.003762,0.021308,-0.02507,0.001892,0.002925,-0.001033,-0.004405,-0.003029,-0.001377
4972.TWO,2015-11-03,50.0,mixed,0.15674,0.038863,0.117877,0.050285,0.021308,0.028976,0.010959,0.002925,0.008034,-0.023939,-0.003029,-0.02091
3702.TW,2015-11-03,0.0,mixed,0.005258,0.038863,-0.033605,0.000952,0.021308,-0.020356,0.015942,0.002925,0.013017,-0.000951,-0.003029,0.002078
3545.TW,2015-11-03,25.0,mixed,0.100304,0.038863,0.061441,0.059888,0.021308,0.03858,0.047895,0.002925,0.04497,0.029382,-0.003029,0.032411
9907.TW,2015-11-04,50.0,mixed,-0.008921,0.042153,-0.051073,0.009083,0.00674,0.002343,0.012762,-0.003029,0.015791,-0.0036,-0.001013,-0.002588
3673.TW,2015-11-04,0.0,mixed,0.056336,0.042153,0.014183,-0.033638,0.00674,-0.040377,0.038471,-0.003029,0.0415,0.098956,-0.001013,0.099968
3527.TWO,2015-11-04,25.0,mixed,0.028681,0.042153,-0.013472,0.0,0.00674,-0.00674,0.009381,-0.003029,0.012409,0.099628,-0.001013,0.100641
3036.TW,2015-11-04,100.0,mixed,0.035897,0.042153,-0.006255,0.019173,0.00674,0.012433,-0.003945,-0.003029,-0.000916,-0.005446,-0.001013,-0.004433
2548.TW,2015-11-05,60.0,mixed,0.076664,0.023811,0.052853,0.03116,0.006347,0.024813,0.01124,-0.001013,0.012252,0.001737,-0.000507,0.002244
6147.TWO,2015-11-05,50.0,mixed,0.17805,0.023811,0.154239,0.162899,0.006347,0.156552,0.007427,-0.001013,0.00844,-0.003686,-0.000507,-0.00318
