symbol,event_date,surprise_pct,category,reaction_ret,abnormal_reaction,stock_ret_5d,bench_ret_5d,abnormal_ret_5d,stock_ret_10d,bench_ret_10d,abnormal_ret_10d,stock_ret_21d,bench_ret_21d,abnormal_ret_21d,stock_ret_63d,bench_ret_63d,abnormal_ret_63d
WOLF,2000-01-04,12.5,dip_10,-0.107934,-0.070498,0.11672,0.021933,0.094787,0.325588,0.033917,0.29167,0.913996,0.018542,0.895454,0.742788,0.0684,0.674388
IP,2000-01-11,3.77,dip_5,-0.062132,-0.040378,-0.076402,0.011727,-0.088129,-0.128627,-0.019692,-0.108934,-0.221954,-0.030645,-0.191309,-0.200193,0.025113,-0.225307
MSI,2000-01-17,1.06,dip_5,-0.06326,-0.063368,-0.008873,-0.041994,0.033121,0.027522,-0.040379,0.067901,0.046172,-0.059223,0.105394,-0.161025,-0.014644,-0.146381
BAC,2000-01-18,1.64,dip_5,-0.065435,-0.065543,0.000824,-0.041994,0.042818,0.014003,-0.040379,0.054382,-0.051895,-0.059223,0.007328,0.088138,-0.014644,0.102783
RMBS,2000-01-18,5.26,dip_5,-0.099721,-0.099829,-0.074361,-0.041994,-0.032367,-0.041053,-0.040379,-0.000674,0.759876,-0.059223,0.819099,0.883811,-0.014644,0.898455
HON,2000-01-19,5.41,dip_10,-0.103937,-0.096664,-0.125132,-0.031055,-0.094077,-0.099121,-0.010716,-0.088405,-0.158875,-0.065172,-0.093703,0.030931,-0.008639,0.03957
RTX,2000-01-19,2.94,dip_5,-0.054808,-0.047535,-0.069176,-0.031055,-0.038121,-0.107833,-0.010716,-0.097117,-0.11292,-0.065172,-0.047747,0.035605,-0.008639,0.044244
SYY,2000-01-19,6.67,dip_5,-0.079803,-0.07253,-0.041756,-0.031055,-0.010701,-0.042827,-0.010716,-0.03211,-0.055675,-0.065172,0.009498,0.002141,-0.008639,0.01078
POWI,2000-01-20,18.18,dip_10,-0.186633,-0.169297,-0.205209,-0.059281,-0.145928,-0.200718,-0.012821,-0.187898,-0.145936,-0.065637,-0.0803,-0.584643,-0.001863,-0.58278
TDW,2000-01-20,19.8,dip_10,-0.103873,-0.086537,-0.097677,-0.059281,-0.038396,-0.147039,-0.012821,-0.134218,-0.164809,-0.065637,-0.099172,-0.068061,-0.001863,-0.066198
BALL,2000-01-21,8.61,dip_5,-0.064039,-0.03364,-0.073684,-0.005526,-0.068158,-0.131579,0.014436,-0.146014,-0.236842,-0.026954,-0.209888,-0.173684,0.016127,-0.189811
WHR,2000-01-24,2.03,dip_5,-0.067099,-0.049786,0.112791,-0.007136,0.119928,0.013895,0.016726,-0.002832,0.011443,-0.057315,0.068757,0.250102,0.046387,0.203715
BC,2000-01-25,2.7,dip_5,-0.067597,-0.070981,-0.00394,0.001686,-0.005626,-0.033885,0.00326,-0.037144,-0.054374,-0.053164,-0.00121,0.019701,0.042823,-0.023123
AMGN,2000-01-25,4.0,dip_5,-0.074003,-0.077387,-0.00687,0.001686,-0.008556,0.041905,0.00326,0.038646,0.147241,-0.053164,0.200405,-0.107167,0.042823,-0.149991
QCOM,2000-01-25,8.33,dip_10,-0.110092,-0.113475,0.139948,0.001686,0.138262,0.069588,0.00326,0.066328,0.071649,-0.053164,0.124813,-0.219845,0.042823,-0.262669
FFIV,2000-01-25,80.0,dip_10,-0.119231,-0.122614,-0.113537,0.001686,-0.115223,-0.195415,0.00326,-0.198674,-0.168668,-0.053164,-0.115504,-0.614629,0.042823,-0.657452
KO,2000-01-26,6.67,dip_5,-0.096453,-0.084522,-0.071625,0.020991,-0.092616,-0.047521,0.009367,-0.056888,-0.171488,-0.029455,-0.142033,-0.186639,0.043675,-0.230314
VIAV,2000-01-26,16.13,dip_5,-0.085937,-0.074006,0.017683,0.020991,-0.003307,-0.024167,0.009367,-0.033534,0.193045,-0.029455,0.222499,-0.078102,0.043675,-0.121777
UFI,2000-01-26,8.51,dip_5,-0.06383,-0.051898,-0.034091,0.020991,-0.055082,-0.051136,0.009367,-0.060503,-0.130682,-0.029455,-0.101227,-0.068182,0.043675,-0.111856
TROW,2000-01-26,27.27,dip_5,-0.073864,-0.061932,-0.02045,0.020991,-0.041441,-0.08998,0.009367,-0.099346,-0.126789,-0.029455,-0.097334,-0.041922,0.043675,-0.085597
EL,2000-01-27,4.55,dip_5,-0.060059,-0.024991,-0.021818,0.049388,-0.071207,-0.042078,0.020617,-0.062695,-0.164675,0.011415,-0.176091,-0.148052,0.070472,-0.218524
BEN,2000-01-27,5.88,dip_5,-0.058065,-0.022997,0.013699,0.049388,-0.03569,-0.077055,0.020617,-0.097672,-0.239726,0.011415,-0.251141,-0.09589,0.070472,-0.166362
LUMN,2000-01-27,2.44,dip_5,-0.098655,-0.063587,0.036485,0.049388,-0.012904,0.004976,0.020617,-0.015642,-0.107794,0.011415,-0.119209,-0.348998,0.070472,-0.41947
HAL,2000-01-27,12.5,dip_5,-0.073815,-0.038747,0.028523,0.049388,-0.020865,-0.043624,0.020617,-0.064242,0.069631,0.011415,0.058216,0.238255,0.070472,0.167783
BKNG,2000-01-27,28.0,dip_10,-0.100013,-0.064945,0.01259,0.049388,-0.036798,-0.096438,0.020617,-0.117056,-0.061844,0.011415,-0.07326,0.060795,0.070472,-0.009677
DGX,2000-01-27,20.0,dip_5,-0.066461,-0.031393,0.046358,0.049388,-0.003031,0.049669,0.020617,0.029052,0.019868,0.011415,0.008452,0.730132,0.070472,0.659661
UPS,2000-01-31,1.82,dip_5,-0.053018,-0.090176,-0.040472,0.024034,-0.064506,-0.106577,0.001011,-0.107588,-0.130523,-0.017071,-0.113452,0.040809,0.02527,0.01554
CL,2000-02-03,5.0,dip_5,-0.082668,-0.093552,-0.006215,-0.027417,0.021202,-0.056557,-0.05106,-0.005497,-0.168428,-0.03885,-0.129578,0.018024,0.009102,0.008922
EXPD,2000-02-08,12.5,dip_5,-0.055147,-0.047476,-0.058366,-0.016133,-0.042233,-0.166018,-0.052879,-0.113139,-0.108949,-0.008178,-0.100771,0.055772,-0.01983,0.075601
AUD,2000-02-08,33.33,dip_5,-0.068182,-0.060511,-0.127032,-0.016133,-0.1109,-0.254065,-0.052879,-0.201186,-0.254065,-0.008178,-0.245887,-0.239837,-0.01983,-0.220008
BP,2000-02-08,3.13,dip_5,-0.05448,-0.046809,0.073541,-0.016133,0.089673,-0.041698,-0.052879,0.011181,0.172858,-0.008178,0.181037,0.15997,-0.01983,0.179799
ALL,2000-02-09,1.54,dip_5,-0.068201,-0.049118,0.036597,-0.023144,0.059741,0.00183,-0.05814,0.059969,-0.132662,-0.02102,-0.111643,0.171089,0.000559,0.17053
YUM,2000-02-09,17.65,dip_5,-0.08011,-0.061027,0.072072,-0.023144,0.095216,-0.057057,-0.05814,0.001082,0.0,-0.02102,0.02102,0.18018,0.000559,0.179621
HUM,2000-02-09,15.38,dip_10,-0.122053,-0.10297,-0.009479,-0.023144,0.013665,-0.078989,-0.05814,-0.020849,-0.06951,-0.02102,-0.048491,-0.121643,0.000559,-0.122202
CLS,2000-02-10,10.0,dip_5,-0.080569,-0.062195,-0.021907,-0.02431,0.002402,-0.032216,-0.018489,-0.013728,0.068299,-0.014837,0.083136,-0.073454,0.032413,-0.105866
M,2000-02-23,3.03,dip_5,-0.073224,-0.064663,0.122642,0.03525,0.087392,0.053066,0.052874,0.000192,0.232311,0.15058,0.081732,0.168632,0.050863,0.117769
SMTC,2000-02-24,7.69,dip_10,-0.11925,-0.095606,0.030948,0.058405,-0.027457,0.022244,0.050926,-0.028682,0.083172,0.14245,-0.059278,-0.265957,0.036443,-0.302401
INTT,2000-03-01,10.71,dip_20,-0.21,-0.217947,-0.012658,0.017025,-0.029683,-0.044304,0.056444,-0.100748,0.060127,0.088323,-0.028196,-0.208861,0.051645,-0.260506
BTI,2000-03-07,16.71,dip_10,-0.108982,-0.088481,0.235572,0.021392,0.21418,0.204683,0.099329,0.105353,0.379722,0.10222,0.277502,0.606244,0.08025,0.525994
AFAM,2000-03-30,27.29,dip_5,-0.062334,-0.0568,0.066477,0.007034,0.059443,0.02204,-0.095643,0.117683,-0.022396,-0.041575,0.019179,-0.211162,-0.031601,-0.179561
BSF,2000-03-30,45.85,dip_5,-0.095733,-0.0902,0.032144,0.007034,0.02511,0.023002,-0.095643,0.118645,0.078296,-0.041575,0.11987,0.094705,-0.031601,0.126306
ELON,2000-03-30,22.59,dip_5,-0.062612,-0.057078,-0.007634,0.007034,-0.014668,-0.526718,-0.095643,-0.431075,-0.51145,-0.041575,-0.469876,-0.11545,-0.031601,-0.083849
MSI,2000-04-10,1.47,dip_10,-0.189563,-0.182786,-0.048365,-0.039467,-0.008898,-0.048365,-0.026136,-0.022228,-0.262138,-0.06067,-0.201468,-0.141646,-0.006193,-0.135453
RMBS,2000-04-12,22.44,dip_10,-0.176321,-0.135385,-0.17335,-0.003064,-0.170285,0.135102,0.005801,0.129301,-0.006169,0.007114,-0.013283,1.072795,0.051001,1.021793
NYT,2000-04-13,9.3,dip_5,-0.058259,0.012106,0.007818,0.045972,-0.038154,0.003059,0.081379,-0.07832,-0.013936,0.078593,-0.092529,0.044528,0.112956,-0.068428
SLM,2000-04-13,7.69,dip_5,-0.07717,-0.006806,-0.013937,0.045972,-0.059909,-0.059233,0.081379,-0.140613,-0.080139,0.078593,-0.158732,0.285714,0.112956,0.172759
GE,2000-04-13,1.46,dip_5,-0.070222,0.000143,0.111945,0.045972,0.065973,0.093538,0.081379,0.012159,0.119213,0.078593,0.04062,0.107995,0.112956,-0.004961
ODP,2000-04-13,3.81,dip_10,-0.127774,-0.057409,-0.04038,0.045972,-0.086351,-0.121232,0.081379,-0.202611,-0.090901,0.078593,-0.169494,-0.484835,0.112956,-0.59779
FHN,2000-04-13,4.17,dip_5,-0.095526,-0.025161,0.061497,0.045972,0.015526,0.057487,0.081379,-0.023893,0.013369,0.078593,-0.065224,-0.013369,0.112956,-0.126325
KLAC,2000-04-13,18.75,dip_20,-0.261209,-0.190844,0.108509,0.045972,0.062538,0.241755,0.081379,0.160375,-0.010884,0.078593,-0.089477,0.105211,0.112956,-0.007745
PNC,2000-04-13,0.98,dip_5,-0.054153,0.016211,0.022319,0.045972,-0.023652,-0.017952,0.081379,-0.099332,0.002911,0.078593,-0.075682,0.137312,0.112956,0.024356
WOLF,2000-04-13,18.18,dip_10,-0.144724,-0.074359,0.280899,0.045972,0.234927,0.640449,0.081379,0.55907,0.513258,0.078593,0.434665,0.694831,0.112956,0.581876
MAR,2000-04-13,5.26,dip_5,-0.077112,-0.006748,0.014222,0.045972,-0.031749,0.077333,0.081379,-0.004046,0.194667,0.078593,0.116074,0.328,0.112956,0.215044
JNPR,2000-04-13,100.0,dip_20,-0.225637,-0.155272,0.104349,0.045972,0.058378,0.384984,0.081379,0.303605,0.107491,0.078593,0.028898,1.203076,0.112956,1.09012
ROK,2000-04-13,1.19,dip_5,-0.062044,0.008321,-0.046693,0.045972,-0.092664,-0.05642,0.081379,-0.137799,-0.066148,0.078593,-0.144741,-0.095331,0.112956,-0.208286
UIS,2000-04-13,1.49,dip_10,-0.174603,-0.104238,0.153846,0.045972,0.107874,0.266026,0.081379,0.184646,0.330128,0.078593,0.251535,-0.275641,0.112956,-0.388597
HBAN,2000-04-13,5.0,dip_10,-0.109785,-0.03942,-0.052279,0.045972,-0.09825,-0.104558,0.081379,-0.185937,-0.154156,0.078593,-0.232748,-0.127346,0.112956,-0.240302
IBM,2000-04-18,6.41,dip_5,-0.061527,-0.078465,0.051839,0.020075,0.031764,0.024967,-0.009155,0.034122,0.018487,-0.014008,0.032495,0.115685,0.05482,0.060865
CAT,2000-04-18,27.59,dip_5,-0.074109,-0.091047,0.065856,0.020075,0.045781,0.008105,-0.009155,0.01726,0.064843,-0.014008,0.078851,-0.005066,0.05482,-0.059886
PBI,2000-04-18,1.79,dip_5,-0.074074,-0.091012,0.005106,0.020075,-0.014969,-0.010213,-0.009155,-0.001058,0.011064,-0.014008,0.025072,-0.040851,0.05482,-0.095671
INCY,2000-04-19,53.57,dip_5,-0.098684,-0.094095,-0.000811,0.008892,-0.009703,0.180049,-0.001976,0.182025,-0.297445,-0.026018,-0.271427,0.263585,0.029421,0.234163
AAPL,2000-04-19,9.59,dip_5,-0.061944,-0.057354,0.047161,0.008892,0.038269,-0.047172,-0.001976,-0.045196,-0.242453,-0.026018,-0.216435,-0.097674,0.029421,-0.127095
TTEC,2000-04-19,18.18,dip_5,-0.052494,-0.047905,-0.069511,0.008892,-0.078404,0.030282,-0.001976,0.032258,-0.112182,-0.026018,-0.086163,-0.023056,0.029421,-0.052477
GEG,2000-04-19,50.0,dip_10,-0.120935,-0.116346,0.240995,0.008892,0.232103,0.152345,-0.001976,0.154321,0.140354,-0.026018,0.166372,0.48383,0.029421,0.454408
GEN,2000-04-19,14.29,dip_5,-0.063158,-0.058568,0.048689,0.008892,0.039797,0.018727,-0.001976,0.020703,0.041198,-0.026018,0.067217,0.018727,0.029421,-0.010695
BIIB,2000-04-20,2.41,dip_20,-0.258481,-0.252305,0.257081,0.033851,0.223229,0.301743,0.001443,0.3003,0.100218,-0.029856,0.130074,1.058824,0.034739,1.024084
BMY,2000-04-20,1.75,dip_20,-0.200612,-0.194435,0.038819,0.033851,0.004968,0.091853,0.001443,0.090411,0.157463,-0.029856,0.187319,0.011482,0.034739,-0.023257
MSFT,2000-04-20,10.0,dip_10,-0.153397,-0.14722,0.102413,0.033851,0.068561,0.048252,0.001443,0.046809,-0.051699,-0.029856,-0.021843,0.059084,0.034739,0.024345
RCL,2000-04-24,1.85,dip_10,-0.104745,-0.134935,-0.022624,-0.027174,0.004549,0.03426,-0.046142,0.080402,0.042663,-0.053282,0.095945,-0.087266,-0.003304,-0.083962
AKAM,2000-04-24,26.67,dip_10,-0.159597,-0.189787,0.442258,-0.027174,0.469432,0.139435,-0.046142,0.185578,-0.090676,-0.053282,-0.037394,0.163388,-0.003304,0.166691
MMM,2000-04-25,3.7,dip_5,-0.087606,-0.117351,-0.035461,-0.039125,0.003664,-0.033824,-0.057017,0.023192,-0.038734,-0.058957,0.020222,0.002182,-0.001725,0.003907
LMT,2000-04-25,20.0,dip_5,-0.067399,-0.097144,0.058916,-0.039125,0.098041,0.07934,-0.057017,0.136357,0.00707,-0.058957,0.066027,0.14454,-0.001725,0.146265
LNC,2000-04-25,4.82,dip_5,-0.079272,-0.109017,0.035714,-0.039125,0.074839,0.060587,-0.057017,0.117603,0.188776,-0.058957,0.247732,0.424107,-0.001725,0.425832
SCI,2000-04-26,19.05,dip_5,-0.058201,-0.043708,-0.22191,-0.028655,-0.193255,-0.210674,-0.032331,-0.178343,-0.432584,-0.054823,-0.377762,-0.480337,-0.001946,-0.478391
NCR,2000-04-26,24.12,dip_5,-0.081188,-0.066695,-0.071121,-0.028655,-0.042466,-0.079741,-0.032331,-0.04741,0.047414,-0.054823,0.102236,-0.086207,-0.001946,-0.084261
CNP,2000-04-27,23.68,dip_5,-0.053517,-0.044032,-0.042003,-0.010773,-0.031231,0.03231,-0.015669,0.047979,0.06462,-0.017845,0.082466,0.282714,-0.018281,0.300995
K,2000-04-27,2.56,dip_5,-0.078853,-0.069368,0.040856,-0.010773,0.051629,0.038911,-0.015669,0.05458,0.284047,-0.017845,0.301892,0.096304,-0.018281,0.114584
MTD,2000-04-27,7.69,dip_10,-0.173653,-0.164168,0.041667,-0.010773,0.052439,0.099638,-0.015669,0.115307,0.11413,-0.017845,0.131976,0.134058,-0.018281,0.152339
CI,2000-05-01,8.33,dip_5,-0.059375,-0.052737,0.036545,-0.019498,0.056043,0.1215,0.017746,0.103754,0.165638,0.008216,0.157423,0.354533,0.000657,0.353875
DIS,2000-05-03,7.14,dip_5,-0.0663,-0.050307,0.036322,-0.003785,0.040107,0.037958,0.01091,0.027049,0.02356,0.037404,-0.013844,0.031741,0.029055,0.002686
BSAC,2000-05-03,7.69,dip_5,-0.056856,-0.040863,-0.067376,-0.003785,-0.063591,-0.248227,0.01091,-0.259136,-0.031915,0.037404,-0.069319,-0.024823,0.029055,-0.053878
MT,2000-05-04,6.32,dip_10,-0.116298,-0.13604,0.029599,-0.00495,0.034549,-0.04235,-0.01672,-0.02563,-0.140255,0.02046,-0.160715,-0.37204,0.02222,-0.39426
ARMP,2000-05-08,10.0,dip_5,-0.098101,-0.082701,-0.003509,0.037985,-0.041493,-0.140351,-0.023461,-0.11689,0.263158,0.039549,0.223609,0.136842,0.054631,0.082211
CSCO,2000-05-09,7.69,dip_5,-0.067809,-0.037442,-0.008403,0.050863,-0.059266,-0.05751,0.01543,-0.072941,0.100578,0.061264,0.039314,0.159139,0.069951,0.089188
AMT,2000-05-09,11.11,dip_5,-0.092737,-0.06237,0.094277,0.050863,0.043414,-0.05822,0.01543,-0.073651,0.019517,0.061264,-0.041747,0.062521,0.069951,-0.00743
AMAT,2000-05-10,3.7,dip_5,-0.059146,-0.058923,-0.002916,0.01475,-0.017667,-0.100454,-0.02436,-0.076093,0.068049,0.025478,0.042572,-0.187622,0.040898,-0.22852
KSPN,2000-05-10,25.44,dip_5,-0.068186,-0.067962,-0.036603,0.01475,-0.051354,-0.030498,-0.02436,-0.006137,0.018286,0.025478,-0.007192,-0.009143,0.040898,-0.050041
A,2000-05-16,9.37,dip_10,-0.115664,-0.114795,-0.253139,-0.033718,-0.219421,-0.064141,0.001088,-0.065228,-0.202693,0.012291,-0.214984,-0.464734,0.026322,-0.491056
CIEN,2000-05-18,16.67,dip_10,-0.191674,-0.163938,-0.144313,-0.02215,-0.122163,0.146996,0.04251,0.104485,0.320815,0.050789,0.270027,0.516631,0.063206,0.453425
ADSK,2000-05-18,9.09,dip_10,-0.101106,-0.073371,-0.003514,-0.02215,0.018636,0.140598,0.04251,0.098087,0.012303,0.050789,-0.038486,-0.324005,0.063206,-0.387211
SIRI,2000-05-19,16.67,dip_5,-0.077898,-0.054882,0.086187,0.017358,0.068829,0.156893,0.045649,0.111244,0.101736,0.058273,0.043463,0.393104,0.076984,0.31612
SMTC,2000-05-22,6.67,dip_10,-0.139785,-0.117635,0.238889,0.034893,0.203996,0.422222,0.068756,0.353466,0.773611,0.057774,0.715837,1.177778,0.091294,1.086484
KFY,2000-06-15,17.39,dip_10,-0.140777,-0.134583,0.074987,-0.01515,0.090137,0.407807,-0.008918,0.416725,0.577298,0.021704,0.555594,0.543914,-0.001504,0.545418
CCL,2000-06-20,3.23,dip_10,-0.181818,-0.177893,0.013889,-0.015657,0.029546,0.04902,-0.014379,0.063398,0.006536,-0.001278,0.007814,0.159409,-0.017787,0.177196
GS,2000-06-20,5.71,dip_5,-0.054659,-0.050734,0.037608,-0.015657,0.053264,0.075712,-0.014379,0.090091,0.204771,-0.001278,0.206049,0.363651,-0.017787,0.381438
RYAAY,2000-06-21,2.93,dip_5,-0.09434,-0.07869,0.045139,-0.00995,0.055089,0.079861,0.016872,0.062989,0.243056,0.008328,0.234728,-0.006944,-0.017737,0.010793
MS,2000-06-22,12.5,dip_5,-0.052482,-0.02873,0.026065,0.006328,0.019737,0.153383,0.024111,0.129273,0.167419,0.020401,0.147017,0.118797,0.008837,0.10996
LNCE,2000-06-29,24.74,dip_10,-0.1,-0.098053,0.097222,0.017671,0.079551,0.118056,0.039354,0.078702,0.062556,-0.009649,0.072205,0.098265,-0.00889,0.107155
BBOX,2000-06-29,97.02,dip_5,-0.080256,-0.078308,0.052517,0.017671,0.034845,-0.279903,0.039354,-0.319257,-0.428344,-0.009649,-0.418695,-0.410973,-0.00889,-0.402083
ODP,2000-07-12,2.7,dip_5,-0.080346,-0.091402,0.019316,0.005573,0.013743,-0.038809,-0.029443,-0.009366,0.213539,-0.015878,0.229417,0.019316,-0.086225,0.105541
AUDC,2000-07-17,7.69,dip_10,-0.10274,-0.092951,-0.096816,-0.016406,-0.080411,-0.309253,-0.039331,-0.269922,-0.132378,-0.007677,-0.124701,-0.362689,-0.074982,-0.287707
WHR,2000-07-17,1.22,dip_5,-0.072823,-0.063035,-0.126371,-0.016406,-0.109966,-0.143045,-0.039331,-0.103714,-0.10882,-0.007677,-0.101143,-0.263712,-0.074982,-0.188731
STM,2000-07-18,32.14,dip_5,-0.077309,-0.061141,-0.031883,-0.018024,-0.01386,-0.114681,-0.026718,-0.087964,-0.011864,0.01092,-0.022784,-0.33737,-0.090649,-0.246721
BSX,2000-07-18,7.14,dip_20,-0.289412,-0.273244,-0.072848,-0.018024,-0.054824,-0.039735,-0.026718,-0.013018,-0.13245,0.01092,-0.143371,-0.178808,-0.090649,-0.088159
RMBS,2000-07-18,3.23,dip_10,-0.129032,-0.112865,-0.201058,-0.018024,-0.183034,-0.283069,-0.026718,-0.256351,-0.142857,0.01092,-0.153777,-0.388228,-0.090649,-0.297579
PTC,2000-07-18,400.0,dip_10,-0.136067,-0.119899,-0.089896,-0.018024,-0.071872,-0.095289,-0.026718,-0.068572,0.084502,0.01092,0.073582,-0.061848,-0.090649,0.028801
TER,2000-07-18,2.7,dip_10,-0.127825,-0.111657,-0.106183,-0.018024,-0.08816,-0.132729,-0.026718,-0.106012,-0.072326,0.01092,-0.083246,-0.633763,-0.090649,-0.543114
DOX,2000-07-18,4.55,dip_10,-0.132581,-0.116413,0.032371,-0.018024,0.050395,-0.067245,-0.026718,-0.040528,-0.063074,0.01092,-0.073994,-0.224262,-0.090649,-0.133613
BIIB,2000-07-18,12.5,dip_5,-0.057664,-0.041496,0.050732,-0.018024,0.068756,0.125,-0.026718,0.151718,0.100941,0.01092,0.090021,0.523536,-0.090649,0.614184
INTC,2000-07-18,2.04,dip_5,-0.056023,-0.039855,0.006368,-0.018024,0.024392,-0.083291,-0.026718,-0.056573,0.014773,0.01092,0.003853,-0.475802,-0.090649,-0.385153
MSFT,2000-07-18,4.76,dip_5,-0.065017,-0.048849,-0.07223,-0.018024,-0.054206,-0.051144,-0.026718,-0.024426,-0.021086,0.01092,-0.032006,-0.310004,-0.090649,-0.219356
TT,2000-07-19,1.82,dip_5,-0.086177,-0.091856,-0.064426,-0.034822,-0.029604,-0.0831,-0.033358,-0.049742,-0.003735,-0.00617,0.002435,-0.263305,-0.106452,-0.156853
AMD,2000-07-19,8.93,dip_5,-0.053626,-0.059305,-0.187181,-0.034822,-0.152359,-0.239433,-0.033358,-0.206076,-0.184162,-0.00617,-0.177992,-0.57896,-0.106452,-0.472508
DMRC,2000-07-19,7.69,dip_5,-0.090107,-0.095786,-0.085873,-0.034822,-0.051051,-0.113573,-0.033358,-0.080216,-0.224377,-0.00617,-0.218207,-0.412742,-0.106452,-0.30629
RDN,2000-07-19,6.67,dip_10,-0.123954,-0.129633,0.105469,-0.034822,0.14029,0.06684,-0.033358,0.100198,0.08941,-0.00617,0.095579,0.052517,-0.106452,0.158969
PLXS,2000-07-20,7.69,dip_10,-0.11194,-0.106109,-0.041492,-0.037859,-0.003633,-0.154412,-0.008958,-0.145454,0.134454,0.018983,0.115471,0.165966,-0.054388,0.220355
VLO,2000-07-20,11.76,dip_5,-0.051351,-0.04552,-0.096866,-0.037859,-0.059008,-0.071225,-0.008958,-0.062267,0.014245,0.018983,-0.004738,0.202279,-0.054388,0.256668
MRO,2000-07-21,15.69,dip_5,-0.056034,-0.030938,0.011416,-0.026172,0.037587,0.075342,0.008688,0.066654,0.155251,0.023169,0.132083,0.194064,-0.044835,0.238899
AKAM,2000-07-24,16.67,dip_20,-0.273504,-0.270945,-0.161765,-0.023308,-0.138457,-0.128676,0.009302,-0.137978,-0.184559,0.02395,-0.208508,-0.344118,-0.043622,-0.300495
AXP,2000-07-24,1.89,dip_5,-0.056974,-0.054414,0.016529,-0.023308,0.039837,0.051297,0.009302,0.041995,0.025648,0.02395,0.001699,-0.025933,-0.043622,0.017689
RPM,2000-07-24,5.26,dip_5,-0.061834,-0.059274,-0.013636,-0.023308,0.009672,0.0,0.009302,-0.009302,-0.031818,0.02395,-0.055768,-0.047727,-0.043622,-0.004105
AVY,2000-07-25,1.39,dip_10,-0.178993,-0.17245,0.045917,-0.008853,0.05477,0.073256,0.010689,0.062567,0.043814,0.037249,0.006565,-0.170347,-0.040704,-0.129643
AVTA,2000-07-26,83.05,dip_20,-0.255061,-0.24191,-0.175725,0.001517,-0.177241,-0.134058,0.009209,-0.143267,-0.172101,0.040412,-0.212513,-0.411232,-0.060022,-0.35121
XRX,2000-07-26,3.45,dip_10,-0.185606,-0.172455,0.02093,0.001517,0.019413,0.151744,0.009209,0.142535,0.118023,0.040412,0.077612,-0.419186,-0.060022,-0.359164
SWKH,2000-07-26,11.83,dip_20,-0.294653,-0.281502,-0.103225,0.001517,-0.104742,-0.195161,0.009209,-0.20437,-0.080646,0.040412,-0.121058,-0.37742,-0.060022,-0.317399
LRCX,2000-07-26,4.65,dip_5,-0.090196,-0.077045,-0.150862,0.001517,-0.152379,-0.202586,0.009209,-0.211795,0.099138,0.040412,0.058726,-0.375,-0.060022,-0.314978
FLEX,2000-07-26,11.76,dip_10,-0.117156,-0.104005,-0.038108,0.001517,-0.039625,0.003514,0.009209,-0.005696,0.103784,0.040412,0.063372,-0.079459,-0.060022,-0.019438
AMGN,2000-07-26,3.7,dip_5,-0.069605,-0.056454,0.024652,0.001517,0.023135,-0.008146,0.009209,-0.017355,0.089389,0.040412,0.048977,0.001929,-0.060022,0.061951
MODG,2000-07-26,1.64,dip_10,-0.133621,-0.12047,-0.004975,0.001517,-0.006492,0.049751,0.009209,0.040542,0.109452,0.040412,0.069041,0.244922,-0.060022,0.304943
VSH,2000-07-27,10.34,dip_5,-0.099095,-0.073182,0.004231,0.030038,-0.025807,0.070333,0.037353,0.03298,0.292438,0.068056,0.224382,-0.107879,-0.035691,-0.072189
KLAC,2000-07-27,9.3,dip_5,-0.070735,-0.044823,-0.116418,0.030038,-0.146456,-0.122761,0.037353,-0.160114,0.201493,0.068056,0.133437,-0.35597,-0.035691,-0.32028
ARW,2000-07-27,5.0,dip_5,-0.086879,-0.060967,0.056311,0.030038,0.026273,0.017476,0.037353,-0.019877,0.126214,0.068056,0.058158,0.009709,-0.035691,0.045399
MTZ,2000-07-27,2.63,dip_10,-0.113752,-0.08784,0.02682,0.030038,-0.003218,-0.070881,0.037353,-0.108234,-0.068966,0.068056,-0.137021,-0.149425,-0.035691,-0.113735
MTD,2000-07-27,4.88,dip_5,-0.050076,-0.024164,0.118211,0.030038,0.088173,0.166134,0.037353,0.128781,0.178914,0.068056,0.110858,0.15655,-0.035691,0.19224
WOLF,2000-07-27,7.14,dip_10,-0.165637,-0.139724,-0.055556,0.030038,-0.085593,-0.080926,0.037353,-0.118279,0.267407,0.068056,0.199352,-0.165,-0.035691,-0.129309
NWL,2000-07-27,1.96,dip_5,-0.05233,-0.026418,-0.030198,0.030038,-0.060236,-0.039689,0.037353,-0.077043,-0.071613,0.068056,-0.139669,-0.302847,-0.035691,-0.267157
XCRA,2000-07-30,14.03,dip_5,-0.06997,-0.082495,-0.25078,0.033388,-0.284168,0.012539,0.036672,-0.024133,0.200624,0.044882,0.155742,-0.313475,-0.020799,-0.292676
CB,2000-08-01,1.67,dip_5,-0.093521,-0.104646,0.011527,0.019717,-0.008189,0.076657,0.027887,0.04877,0.076657,0.053595,0.023062,0.210951,-0.008824,0.219775
BLDP,2000-08-01,6.67,dip_5,-0.078835,-0.08996,0.148034,0.019717,0.128317,0.171935,0.027887,0.144049,0.250578,0.053595,0.196983,0.326137,-0.008824,0.334961
CLX,2000-08-03,1.79,dip_10,-0.109651,-0.12196,-0.129262,0.007102,-0.136364,-0.071247,0.022705,-0.093952,-0.0743,0.033574,-0.107874,0.163868,-0.022598,0.186465
CLRO,2000-08-03,15.38,dip_5,-0.06044,-0.072749,-0.103314,0.007102,-0.110416,-0.074074,0.022705,-0.096779,0.060429,0.033574,0.026855,0.05653,-0.022598,0.079128
