start_date,end_date,n_stocks,return,spy_return,avg_roic,msg
2000-07-01,2001-07-01,6,-0.03284234750574939,-0.11648429772502471,0.22243799895553348,invested
2001-07-01,2002-07-01,3,-0.036924344997329266,-0.20464603704934659,0.18882030007787654,invested
2002-07-01,2003-07-01,3,-0.09991145849236681,-0.11874285211577375,0.23457570184770193,invested
2003-07-01,2004-07-01,3,0.3515248500333894,0.0999525817964011,0.20187144473914084,invested
2004-07-01,2005-07-01,6,0.06198994802141933,0.17627172482642842,0.21652139828017616,invested
2005-07-01,2006-07-01,8,0.2388922764765691,0.13504233937079246,0.24756737288200123,invested
2006-07-01,2007-07-01,8,-0.08162289841526076,0.12001223574196193,0.7600790462922627,invested
2007-07-01,2008-07-01,8,-0.223177715361164,-0.1766606985706916,0.5209976611793992,invested
2008-07-01,2009-07-01,10,-0.06752403996310055,-0.21967639091093374,0.45983119511437776,invested
2009-07-01,2010-07-01,5,0.31972463839373777,0.14260309333131796,0.38895565236503726,invested
2010-07-01,2011-07-01,6,0.5564686481171116,0.24378422063252228,0.5209677107032579,invested
2011-07-01,2012-07-01,5,0.15918391375417765,-0.06263356786992685,0.672776193355785,invested
2012-07-01,2013-07-01,7,0.2981513839624236,0.11759303908776296,0.5699080599405036,invested
2013-07-01,2014-07-01,3,0.20403898687968156,0.08128725844471875,3.630155401479552,invested
2014-07-01,2015-07-01,9,0.10855044220305322,-0.02727258056707597,2.889136184431491,invested
2015-07-01,2016-07-01,12,0.19909332329849247,-0.01632011003744833,0.6085110276832469,invested
2016-07-01,2017-07-01,12,0.07545624434856824,0.1310634657312036,111.80513680766829,invested
2017-07-01,2018-07-01,10,0.18008126589440915,0.023147338584726528,10.59448592718165,invested
2018-07-01,2019-07-01,18,0.008984491971185503,0.0015024145948845347,1.2364699862655473,invested
2019-07-01,2020-07-01,18,0.12708407153326418,-0.1744671056025844,2.6026503868859807,invested
2020-07-01,2021-07-01,20,0.2605789737688506,0.14148382465114206,1.8904898979224511,invested
2021-07-01,2022-07-01,25,-0.2517846409278494,0.015355307323743055,1.1967084345683117,invested
2022-07-01,2023-07-01,25,-0.00022798289826434442,0.04073334116817496,1.2228694404491507,invested
2023-07-01,2024-07-01,24,0.15273373108299274,0.07890520587836737,0.6098240794003013,invested
2024-07-01,2025-07-01,24,0.21180083123055496,0.08046717233906328,0.620344200121406,invested
