rebalance_date,exit_date,portfolio_return,spy_return,stocks_held,top_holdings
2000-01-01,2000-07-01,0.0,0.01763,0,CASH (1 passed)
2000-07-01,2001-01-01,0.0,-0.120522,0,CASH (5 passed)
2001-01-01,2001-07-01,0.0,-0.031007,0,CASH (4 passed)
2001-07-01,2002-01-01,0.0,-0.062618,0,CASH (6 passed)
2002-01-01,2002-07-01,0.0,-0.154752,0,CASH (7 passed)
2002-07-01,2003-01-01,0.0,-0.052582,0,CASH (4 passed)
2003-01-01,2003-07-01,0.0,0.090271,0,CASH (3 passed)
2003-07-01,2004-01-01,0.0,0.138454,0,CASH (4 passed)
2004-01-01,2004-07-01,0.0,0.022761,0,CASH (5 passed)
2004-07-01,2005-01-01,0.044877,0.077825,8,SNW.DE,MTT.DE,MMM.DE,AUD.DE,HAR.DE,BBY.DE,NOVC.DE,NOV.DE,RWL.DE,HEN.DE
2005-01-01,2005-07-01,0.23126,0.001466,8,SNW.DE,MTT.DE,RWL.DE,MMM.DE,AUD.DE,ANL.DE,HAR.DE,BBY.DE,NOVC.DE,NOV.DE
2005-07-01,2006-01-01,0.085247,0.070148,8,JNJ.DE,ERCG.DE,ERCB.DE,RWL.DE,SWF.DE,CHV.DE,SDF.DE,INL.DE,PFE.DE,ZEG.DE
2006-01-01,2006-07-01,-0.113735,0.017214,8,JNJ.DE,ERCB.DE,ERCG.DE,SWF.DE,CHV.DE,SDF.DE,INL.DE,APC.DE,PFE.DE,KLA.DE
2006-07-01,2007-01-01,0.099758,0.117225,12,OPC.DE,PSM.DE,ZIM.DE,RIO1.DE,JNJ.DE,MTLA.DE,UPAB.DE,NOVC.DE,NOV.DE,APC.DE
2007-01-01,2007-07-01,0.285147,0.082556,11,OPC.DE,ITU.DE,PSM.DE,ZIM.DE,WDC.DE,RIO1.DE,JNJ.DE,MTLA.DE,ADP.DE,UPAB.DE
2007-07-01,2008-01-01,-0.05567,-0.035582,19,USX1.DE,LLY.DE,ITU.DE,NOVC.DE,NOV.DE,FPMB.DE,HMSB.DE,WDC.DE,ADP.DE,ALS.DE
2008-01-01,2008-07-01,-0.092929,-0.105304,22,USX1.DE,LLY.DE,NOV.DE,NOVC.DE,FPMB.DE,HMSB.DE,ALS.DE,PSM.DE,ZIM.DE,PA9.DE
2008-07-01,2009-01-01,0.0,-0.265786,0,CASH (9 passed)
2009-01-01,2009-07-01,0.0,0.005997,0,CASH (9 passed)
2009-07-01,2010-01-01,0.208249,0.239895,14,02M.DE,GIS.DE,NOVC.DE,NOV.DE,CIS.DE,EW1.DE,AMG.DE,UOF.DE,DY2.DE,CH1A.DE
2010-01-01,2010-07-01,0.26769,-0.085249,14,ORC.DE,GIS.DE,NOV.DE,NOVC.DE,EW1.DE,AMG.DE,UOF.DE,DY2.DE,CH1A.DE,FIE.DE
2010-07-01,2011-01-01,0.251242,0.249583,21,NOVC.DE,NOV.DE,DT3.DE,ORC.DE,IDP.DE,BOSS.DE,HMSB.DE,F3A.DE,MTT.DE,HNR1.DE
2011-01-01,2011-07-01,0.072164,0.063911,27,NOVC.DE,NOV.DE,IFX.DE,DT3.DE,ITU.DE,IDP.DE,BOSS.DE,HMSB.DE,WDC.DE,BIL.DE
2011-07-01,2012-01-01,-0.021698,-0.03693,32,FPMB.DE,IFX.DE,RIO1.DE,INL.DE,FIE.DE,ITU.DE,NGLB.DE,GLW.DE,HAL.DE,ABR.DE
2012-01-01,2012-07-01,0.054134,0.080897,33,FPMB.DE,KLA.DE,RIO1.DE,INL.DE,FIE.DE,MXI.DE,NGLB.DE,GLW.DE,HAL.DE,ABR.DE
2012-07-01,2013-01-01,0.104122,0.083272,26,KLA.DE,MXI.DE,BOSS.DE,NOVC.DE,NOV.DE,ASME.DE,PCE1.DE,IFX.DE,FMV.DE,SAP.DE
2013-01-01,2013-07-01,0.05067,0.115605,21,BOSS.DE,NOV.DE,NOVC.DE,ASME.DE,PCE1.DE,FMV.DE,SAP.DE,BRM.DE,HAL.DE,I8R.DE
2013-07-01,2014-01-01,-0.009625,0.145321,16,NOVC.DE,NOV.DE,DT3.DE,FIE.DE,SLL.DE,SZU.DE,CIS.DE,AGJ.DE,M4I.DE,ORC.DE
2014-01-01,2014-07-01,0.676947,0.087064,16,NOV.DE,NOVC.DE,DT3.DE,FIE.DE,SLL.DE,SZU.DE,AGJ.DE,M4I.DE,RWL.DE,ORC.DE
2014-07-01,2015-01-01,0.1027,0.05325,12,CXU.DE,BOSS.DE,RWL.DE,MMM.DE,ORC.DE,ITU.DE,MYD.DE,TII.DE,QCI.DE,JNJ.DE
2015-01-01,2015-07-01,0.057764,0.019522,12,CXU.DE,BOSS.DE,KLA.DE,RWL.DE,MMM.DE,TII.DE,3V64.DE,JNJ.DE,WDC.DE,AWM.DE
2015-07-01,2016-01-01,-0.080419,-0.020352,13,ALD.DE,GIS.DE,HAL.DE,KLA.DE,BOSS.DE,RWL.DE,TII.DE,JNJ.DE,INL.DE,3V64.DE
2016-01-01,2016-07-01,-0.026035,0.055068,12,ALD.DE,GIS.DE,HAL.DE,BOSS.DE,FFV.DE,TII.DE,AWM.DE,JNJ.DE,INL.DE,WDC.DE
2016-07-01,2017-01-01,0.156114,0.084808,10,CDS.DE,COZ.DE,GIS.DE,KBX.DE,ERT.DE,TII.DE,FFV.DE,AWM.DE,WDC.DE,HLE.DE
2017-01-01,2017-07-01,0.0,0.085285,0,CASH (9 passed)
2017-07-01,2018-01-01,0.071966,0.120842,10,TII.DE,MOH.DE,NEF.DE,HO7.DE,1COV.DE,ADB.DE,PAT.DE,AWM.DE,AP2.DE,LEN.DE
2018-01-01,2018-07-01,0.0,0.020092,0,CASH (8 passed)
