symbol,event_date,upgrade_delta,downgrade_delta,category,stock_ret_1d,bench_ret_1d,abnormal_ret_1d,stock_ret_5d,bench_ret_5d,abnormal_ret_5d,stock_ret_21d,bench_ret_21d,abnormal_ret_21d,stock_ret_63d,bench_ret_63d,abnormal_ret_63d
ATH.TO,2022-05-01,5,2,upgrade_large,0.112903,0.013703,0.099201,-0.080645,-0.042274,-0.038371,0.076613,0.021574,0.055039,-0.048387,-0.052478,0.004091
IMO.TO,2022-05-01,2,8,upgrade_small,0.044051,0.013703,0.030348,-0.027342,-0.042274,0.014932,0.08827,0.021574,0.066696,-0.087595,-0.052478,-0.035117
SNC.TO,2022-05-01,10,0,upgrade_large,-0.000357,0.013703,-0.014059,-0.082353,-0.042274,-0.040079,-0.103743,0.021574,-0.125318,-0.177184,-0.052478,-0.124705
PD.TO,2022-05-01,11,1,upgrade_large,0.062925,0.013703,0.049222,-0.021511,-0.042274,0.020763,0.303869,0.021574,0.282295,0.099641,-0.052478,0.15212
PEY.TO,2022-05-01,9,0,upgrade_large,0.053971,0.013703,0.040269,0.011202,-0.042274,0.053476,0.194501,0.021574,0.172927,0.066191,-0.052478,0.11867
SEA.TO,2022-05-01,3,0,upgrade_medium,0.014436,0.013703,0.000733,-0.122485,-0.042274,-0.080211,-0.206474,0.021574,-0.228049,-0.241032,-0.052478,-0.188554
BCE.TO,2022-05-01,6,2,upgrade_large,0.005993,0.013703,-0.00771,0.02603,-0.042274,0.068304,0.005993,0.021574,-0.015582,-0.047191,-0.052478,0.005287
TH.TO,2022-05-01,7,0,upgrade_large,0.034591,0.013703,0.020889,-0.050314,-0.042274,-0.00804,0.044025,0.021574,0.022451,-0.08805,-0.052478,-0.035572
CEE.TO,2022-05-01,2,0,upgrade_small,0.014286,0.013703,0.000583,-0.028571,-0.042274,0.013703,-0.064286,0.021574,-0.08586,-0.092857,-0.052478,-0.040379
IGM.TO,2022-05-01,4,1,upgrade_medium,-0.002998,0.013703,-0.016701,-0.106147,-0.042274,-0.063873,-0.066567,0.021574,-0.088141,-0.074963,-0.052478,-0.022484
DPM.TO,2022-05-01,3,0,upgrade_medium,0.022321,0.013703,0.008619,0.046131,-0.042274,0.088405,0.03869,0.021574,0.017116,-0.105655,-0.052478,-0.053177
TOU.TO,2022-05-01,12,0,upgrade_large,0.046303,0.013703,0.032601,0.040587,-0.042274,0.082861,0.218178,0.021574,0.196604,0.20141,-0.052478,0.253888
ARE.TO,2022-05-01,11,0,upgrade_large,0.004058,0.013703,-0.009644,-0.034091,-0.042274,0.008183,-0.001623,0.021574,-0.023198,-0.257305,-0.052478,-0.204827
TECK-B.TO,2022-05-01,18,1,upgrade_large,0.012138,0.013703,-0.001564,-0.035481,-0.042274,0.006793,-0.033427,0.021574,-0.055001,-0.283847,-0.052478,-0.231369
BB.TO,2022-05-01,0,6,downgrade_cluster,0.002653,0.013703,-0.01105,-0.115385,-0.042274,-0.073111,-0.039788,0.021574,-0.061362,0.078249,-0.052478,0.130727
BEPC.TO,2022-05-01,3,0,upgrade_medium,-0.000519,0.013703,-0.014222,-0.005971,-0.042274,0.036303,-0.010125,0.021574,-0.031699,0.115265,-0.052478,0.167743
EFR.TO,2022-05-01,4,0,upgrade_medium,0.023182,0.013703,0.00948,-0.201264,-0.042274,-0.15899,-0.179136,0.021574,-0.20071,-0.093783,-0.052478,-0.041305
IMG.TO,2022-05-01,6,1,upgrade_large,0.008357,0.013703,-0.005346,-0.245125,-0.042274,-0.202851,-0.222841,0.021574,-0.244416,-0.4039,-0.052478,-0.351422
IVN.TO,2022-05-01,6,0,upgrade_large,0.012097,0.013703,-0.001606,-0.074597,-0.042274,-0.032323,-0.033266,0.021574,-0.05484,-0.21875,-0.052478,-0.166272
REI-UN.TO,2022-05-01,7,0,upgrade_large,0.006431,0.013703,-0.007272,-0.050375,-0.042274,-0.008101,-0.01179,0.021574,-0.033364,-0.114148,-0.052478,-0.06167
TCW.TO,2022-05-01,14,0,upgrade_large,0.043928,0.013703,0.030225,-0.043928,-0.042274,-0.001654,0.100775,0.021574,0.079201,-0.175711,-0.052478,-0.123232
TIH.TO,2022-05-01,4,0,upgrade_medium,-0.030753,0.013703,-0.044456,-0.028468,-0.042274,0.013806,0.021327,0.021574,-0.000247,-0.040274,-0.052478,0.012204
DSG.TO,2022-05-01,10,0,upgrade_large,0.009253,0.013703,-0.004449,-0.076654,-0.042274,-0.03438,-0.036014,0.021574,-0.057588,0.098787,-0.052478,0.151265
AGI.TO,2022-05-01,8,0,upgrade_large,0.023207,0.013703,0.009504,-0.030591,-0.042274,0.011683,0.005274,0.021574,-0.0163,0.020042,-0.052478,0.07252
EFN.TO,2022-05-01,7,1,upgrade_large,0.003714,0.013703,-0.009989,-0.047354,-0.042274,-0.00508,0.225627,0.021574,0.204052,0.281337,-0.052478,0.333815
AP-UN.TO,2022-05-01,8,0,upgrade_large,0.008059,0.013703,-0.005644,-0.0459,-0.042274,-0.003626,-0.049755,0.021574,-0.071329,-0.165032,-0.052478,-0.112553
INE.TO,2022-05-01,5,0,upgrade_large,-0.017568,0.013703,-0.03127,-0.056081,-0.042274,-0.013807,-0.007432,0.021574,-0.029007,0.131081,-0.052478,0.183559
DIR-UN.TO,2022-05-01,5,0,upgrade_large,-0.004371,0.013703,-0.018073,-0.036713,-0.042274,0.005561,0.012238,0.021574,-0.009337,-0.103147,-0.052478,-0.050669
MOZ.TO,2022-05-01,3,0,upgrade_medium,0.045662,0.013703,0.031959,-0.054795,-0.042274,-0.01252,-0.196347,0.021574,-0.217921,-0.22831,-0.052478,-0.175832
MAG.TO,2022-05-01,10,0,upgrade_large,0.02411,0.013703,0.010407,-0.10137,-0.042274,-0.059096,-0.038904,0.021574,-0.060478,-0.072877,-0.052478,-0.020399
OTEX.TO,2022-05-01,7,0,upgrade_large,-0.004953,0.013703,-0.018655,-0.071705,-0.042274,-0.029431,-0.013135,0.021574,-0.03471,0.009475,-0.052478,0.061953
PXT.TO,2022-05-01,12,0,upgrade_large,0.016282,0.013703,0.002579,-0.057773,-0.042274,-0.015499,0.154412,0.021574,0.132837,-0.027836,-0.052478,0.024642
MG.TO,2022-05-01,15,0,upgrade_large,0.007531,0.013703,-0.006172,-0.04179,-0.042274,0.000484,0.049321,0.021574,0.027746,0.049911,-0.052478,0.10239
SES.TO,2022-05-01,12,0,upgrade_large,0.039711,0.013703,0.026009,0.023466,-0.042274,0.06574,0.185921,0.021574,0.164346,-0.01083,-0.052478,0.041648
AEM.TO,2022-05-01,11,1,upgrade_large,0.002375,0.013703,-0.011328,-0.049874,-0.042274,-0.0076,-0.084459,0.021574,-0.106033,-0.260056,-0.052478,-0.207578
MEQ.TO,2022-05-01,3,0,upgrade_medium,0.02095,0.013703,0.007248,-0.037878,-0.042274,0.004396,-0.049527,0.021574,-0.071101,0.057236,-0.052478,0.109714
ECN.TO,2022-05-01,12,1,upgrade_large,0.00708,0.013703,-0.006623,-0.015929,-0.042274,0.026345,0.051327,0.021574,0.029753,-0.00531,-0.052478,0.047168
EIF.TO,2022-05-01,9,0,upgrade_large,0.025289,0.013703,0.011587,-0.015235,-0.042274,0.027039,0.181901,0.021574,0.160327,0.204449,-0.052478,0.256927
IAG.TO,2022-05-01,3,1,upgrade_medium,0.006125,0.013703,-0.007578,0.00034,-0.042274,0.042614,0.002042,0.021574,-0.019533,0.064478,-0.052478,0.116956
QSR.TO,2022-05-01,10,0,upgrade_large,-0.034645,0.013703,-0.048348,-0.098392,-0.042274,-0.056118,-0.105183,0.021574,-0.126757,-0.037278,-0.052478,0.0152
TRP.TO,2022-05-01,13,0,upgrade_large,0.016405,0.013703,0.002703,0.020371,-0.042274,0.062645,0.076618,0.021574,0.055044,-0.021092,-0.052478,0.031386
CIX.TO,2022-05-01,4,1,upgrade_medium,-0.016926,0.013703,-0.030629,-0.102911,-0.042274,-0.060637,-0.077183,0.021574,-0.098758,-0.13541,-0.052478,-0.082931
CWB.TO,2022-05-01,4,0,upgrade_medium,0.009773,0.013703,-0.003929,-0.0363,-0.042274,0.005974,-0.069459,0.021574,-0.091033,-0.190925,-0.052478,-0.138447
BDT.TO,2022-05-01,3,0,upgrade_medium,0.008174,0.013703,-0.005528,-0.032698,-0.042274,0.009576,0.017711,0.021574,-0.003863,-0.148501,-0.052478,-0.096023
CGX.TO,2022-05-01,7,0,upgrade_large,0.007752,0.013703,-0.005951,-0.09845,-0.042274,-0.056176,-0.012403,0.021574,-0.033977,-0.134884,-0.052478,-0.082406
FNV.TO,2022-05-01,9,0,upgrade_large,0.008366,0.013703,-0.005337,-0.050032,-0.042274,-0.007758,-0.070892,0.021574,-0.092467,-0.162323,-0.052478,-0.109845
KMP-UN.TO,2022-05-01,10,0,upgrade_large,-0.003623,0.013703,-0.017326,-0.040459,-0.042274,0.001815,0.006643,0.021574,-0.014932,-0.079106,-0.052478,-0.026628
MFC.TO,2022-05-01,11,0,upgrade_large,0.004319,0.013703,-0.009384,-0.019674,-0.042274,0.0226,-0.053263,0.021574,-0.074837,-0.057102,-0.052478,-0.004624
REAL.TO,2022-05-01,5,0,upgrade_large,0.051392,0.013703,0.037689,0.008565,-0.042274,0.050839,0.192719,0.021574,0.171145,0.239829,-0.052478,0.292307
SJR-B.TO,2022-05-01,5,3,upgrade_large,-0.011573,0.013703,-0.025275,-0.082851,-0.042274,-0.040577,-0.057496,0.021574,-0.079071,-0.086031,-0.052478,-0.033553
VET.TO,2022-05-01,14,0,upgrade_large,0.0695,0.013703,0.055797,-0.049579,-0.042274,-0.007305,0.150066,0.021574,0.128492,0.290837,-0.052478,0.343315
CFP.TO,2022-05-01,2,1,upgrade_small,0.047581,0.013703,0.033878,0.030645,-0.042274,0.072919,0.04879,0.021574,0.027216,0.086694,-0.052478,0.139172
CNR.TO,2022-05-01,5,0,upgrade_large,0.002278,0.013703,-0.011425,-0.046121,-0.042274,-0.003847,-0.045907,0.021574,-0.067482,0.068541,-0.052478,0.121019
FTS.TO,2022-05-01,6,1,upgrade_large,-0.006924,0.013703,-0.020626,0.033308,-0.042274,0.075582,0.026198,0.021574,0.004623,-0.017964,-0.052478,0.034514
FTT.TO,2022-05-01,7,0,upgrade_large,-0.015305,0.013703,-0.029007,-0.029079,-0.042274,0.013195,-0.054484,0.021574,-0.076059,-0.226508,-0.052478,-0.174029
GOOS.TO,2022-05-01,10,1,upgrade_large,0.000691,0.013703,-0.013012,-0.169544,-0.042274,-0.12727,-0.122238,0.021574,-0.143812,-0.137086,-0.052478,-0.084607
CG.TO,2022-05-01,4,0,upgrade_medium,-0.018924,0.013703,-0.032627,-0.075697,-0.042274,-0.033423,-0.098606,0.021574,-0.12018,-0.281873,-0.052478,-0.229394
GSY.TO,2022-05-01,5,0,upgrade_large,0.005855,0.013703,-0.007848,-0.059603,-0.042274,-0.017329,0.000288,0.021574,-0.021286,-0.009502,-0.052478,0.042976
MFI.TO,2022-05-01,4,0,upgrade_medium,0.003288,0.013703,-0.010415,-0.009042,-0.042274,0.033232,0.012741,0.021574,-0.008833,-0.011097,-0.052478,0.041381
SJ.TO,2022-05-01,4,0,upgrade_medium,0.014135,0.013703,0.000433,-0.029173,-0.042274,0.013101,0.021353,0.021574,-0.000221,0.080301,-0.052478,0.132779
RNW.TO,2022-05-01,3,0,upgrade_medium,-0.004908,0.013703,-0.018611,-0.022086,-0.042274,0.020188,-0.032515,0.021574,-0.05409,0.015337,-0.052478,0.067816
ZZZ.TO,2022-05-01,7,0,upgrade_large,-0.003063,0.013703,-0.016766,0.045952,-0.042274,0.088226,0.091466,0.021574,0.069892,0.179869,-0.052478,0.232347
0ABX.L,2022-05-01,11,1,upgrade_large,0.009213,0.013703,-0.00449,-0.020729,-0.042274,0.021545,-0.088292,0.021574,-0.109866,-0.293282,-0.052478,-0.240804
PKI.TO,2022-05-01,6,0,upgrade_large,0.012299,0.013703,-0.001404,-0.062126,-0.042274,-0.019851,0.036897,0.021574,0.015323,0.000946,-0.052478,0.053424
CMMC.TO,2022-05-01,3,1,upgrade_medium,0.014815,0.013703,0.001112,-0.155556,-0.042274,-0.113281,-0.003704,0.021574,-0.025278,-0.448148,-0.052478,-0.39567
MAXR.TO,2022-05-01,9,0,upgrade_large,0.002819,0.013703,-0.010884,-0.116279,-0.042274,-0.074005,-0.124266,0.021574,-0.14584,-0.149622,-0.052478,-0.097144
MEG.TO,2022-05-01,2,2,upgrade_small,0.049266,0.013703,0.035564,-0.031971,-0.042274,0.010303,0.149371,0.021574,0.127797,-0.102201,-0.052478,-0.049723
SBB.TO,2022-05-01,7,0,upgrade_large,0.039062,0.013703,0.02536,-0.046875,-0.042274,-0.004601,-0.109375,0.021574,-0.130949,-0.085938,-0.052478,-0.033459
CPG.TO,2022-05-01,12,0,upgrade_large,0.042945,0.013703,0.029242,-0.056442,-0.042274,-0.014168,0.276074,0.021574,0.254499,0.117791,-0.052478,0.17027
BEI-UN.TO,2022-05-01,2,2,upgrade_small,-0.00263,0.013703,-0.016333,-0.073842,-0.042274,-0.031568,-0.048958,0.021574,-0.070532,-0.098725,-0.052478,-0.046247
CVE.TO,2022-05-01,14,2,upgrade_large,0.046598,0.013703,0.032896,0.026095,-0.042274,0.068369,0.271202,0.021574,0.249628,0.007456,-0.052478,0.059934
FM.TO,2022-05-01,14,1,upgrade_large,0.016681,0.013703,0.002978,-0.127509,-0.042274,-0.085235,0.023466,0.021574,0.001892,-0.400339,-0.052478,-0.347861
FSZ.TO,2022-05-01,8,0,upgrade_large,0.003012,0.013703,-0.010691,-0.045181,-0.042274,-0.002907,0.027108,0.021574,0.005534,-0.040663,-0.052478,0.011815
GRT-UN.TO,2022-05-01,7,0,upgrade_large,-0.000257,0.013703,-0.01396,-0.068966,-0.042274,-0.026691,0.002316,0.021574,-0.019258,-0.126608,-0.052478,-0.07413
AOI.TO,2022-05-01,5,0,upgrade_large,0.034043,0.013703,0.02034,-0.042553,-0.042274,-0.000279,0.068085,0.021574,0.046511,-0.038298,-0.052478,0.01418
MRU.TO,2022-05-01,5,0,upgrade_large,-0.022246,0.013703,-0.035948,-0.016192,-0.042274,0.026082,-0.01362,0.021574,-0.035194,0.002573,-0.052478,0.055051
MTL.TO,2022-05-01,3,0,upgrade_medium,0.01833,0.013703,0.004627,0.031568,-0.042274,0.073842,0.053971,0.021574,0.032397,0.236253,-0.052478,0.288731
NGD.TO,2022-05-01,5,1,upgrade_large,0.027933,0.013703,0.01423,-0.100559,-0.042274,-0.058285,-0.055866,0.021574,-0.07744,-0.407821,-0.052478,-0.355343
IFC.TO,2022-05-01,10,1,upgrade_large,-0.017778,0.013703,-0.03148,-0.005665,-0.042274,0.036609,0.029107,0.021574,0.007533,0.056044,-0.052478,0.108522
TFII.TO,2022-05-01,6,0,upgrade_large,0.043581,0.013703,0.029878,0.014936,-0.042274,0.05721,0.003376,0.021574,-0.018198,0.250435,-0.052478,0.302913
CHR.TO,2022-05-01,8,0,upgrade_large,0.023587,0.013703,0.009884,-0.062523,-0.042274,-0.020249,0.041932,0.021574,0.020358,-0.174841,-0.052478,-0.122363
LAC.TO,2022-05-01,3,0,upgrade_medium,0.017011,0.013703,0.003308,-0.150972,-0.042274,-0.108698,-0.133657,0.021574,-0.155232,0.00486,-0.052478,0.057339
SIA.TO,2022-05-01,2,0,upgrade_small,0.005676,0.013703,-0.008026,-0.014191,-0.042274,0.028083,0.000946,0.021574,-0.020628,0.008515,-0.052478,0.060993
WN.TO,2022-05-01,4,0,upgrade_medium,-0.015945,0.013703,-0.029648,0.003106,-0.042274,0.04538,-0.041209,0.021574,-0.062784,-0.04473,-0.052478,0.007748
WPK.TO,2022-05-01,4,0,upgrade_medium,0.007465,0.013703,-0.006238,-0.026126,-0.042274,0.016148,-0.056233,0.021574,-0.077807,0.048768,-0.052478,0.101246
BIR.TO,2022-05-01,16,0,upgrade_large,0.055851,0.013703,0.042148,-0.015957,-0.042274,0.026317,0.25,0.021574,0.228426,0.038564,-0.052478,0.091042
AR.TO,2022-05-01,6,0,upgrade_large,0.014151,0.013703,0.000448,-0.113208,-0.042274,-0.070933,-0.481132,0.021574,-0.502706,-0.764151,-0.052478,-0.711673
BLX.TO,2022-05-01,9,0,upgrade_large,-0.003073,0.013703,-0.016775,-0.033799,-0.042274,0.008475,0.000279,0.021574,-0.021295,0.217877,-0.052478,0.270355
GIL.TO,2022-05-01,10,0,upgrade_large,0.027482,0.013703,0.013779,-0.110919,-0.042274,-0.068644,-0.089131,0.021574,-0.110705,-0.144343,-0.052478,-0.091865
BTO.TO,2022-05-01,17,0,upgrade_large,0.028384,0.013703,0.014682,-0.024017,-0.042274,0.018257,-0.054585,0.021574,-0.07616,-0.174672,-0.052478,-0.122194
CIGI.TO,2022-05-01,4,0,upgrade_medium,0.023282,0.013703,0.009579,0.002365,-0.042274,0.044639,0.071988,0.021574,0.050414,0.159867,-0.052478,0.212345
CRR-UN.TO,2022-05-01,3,0,upgrade_medium,-0.001486,0.013703,-0.015189,-0.037147,-0.042274,0.005127,0.03789,0.021574,0.016316,-0.019316,-0.052478,0.033162
FIH-U.TO,2022-05-01,2,0,upgrade_small,-0.015833,0.013703,-0.029536,-0.041667,-0.042274,0.000607,-0.058333,0.021574,-0.079908,-0.0825,-0.052478,-0.030022
HBM.TO,2022-05-01,14,0,upgrade_large,0.002475,0.013703,-0.011227,-0.121287,-0.042274,-0.079013,-0.118812,0.021574,-0.140386,-0.441832,-0.052478,-0.389354
L.TO,2022-05-01,8,0,upgrade_large,-0.020723,0.013703,-0.034426,-0.002261,-0.042274,0.040013,-0.027129,0.021574,-0.048703,0.003768,-0.052478,0.056246
MRE.TO,2022-05-01,8,0,upgrade_large,0.023743,0.013703,0.01004,0.087989,-0.042274,0.130263,0.298883,0.021574,0.277308,0.22486,-0.052478,0.277338
MX.TO,2022-05-01,6,1,upgrade_large,0.033333,0.013703,0.019631,-0.045793,-0.042274,-0.003519,-0.032362,0.021574,-0.053937,-0.291424,-0.052478,-0.238946
NA.TO,2022-05-01,5,1,upgrade_large,0.021815,0.013703,0.008112,-0.003743,-0.042274,0.038531,0.086098,0.021574,0.064523,0.02104,-0.052478,0.073519
SAP.TO,2022-05-01,5,1,upgrade_large,-0.011401,0.013703,-0.025103,-0.034609,-0.042274,0.007665,-0.041531,0.021574,-0.063105,0.163274,-0.052478,0.215752
SPB.TO,2022-05-01,4,0,upgrade_medium,0.005501,0.013703,-0.008202,0.024202,-0.042274,0.066476,0.106711,0.021574,0.085136,0.042904,-0.052478,0.095382
WCN.TO,2022-05-01,2,0,upgrade_small,-0.007527,0.013703,-0.02123,-0.077051,-0.042274,-0.034777,-0.067686,0.021574,-0.08926,-0.020567,-0.052478,0.031912
HCG.TO,2022-05-01,2,0,upgrade_small,0.018898,0.013703,0.005196,-0.134209,-0.042274,-0.091935,-0.07335,0.021574,-0.094925,-0.177771,-0.052478,-0.125293
WCP.TO,2022-05-01,17,0,upgrade_large,0.009816,0.013703,-0.003887,-0.06135,-0.042274,-0.019076,0.11411,0.021574,0.092536,-0.067485,-0.052478,-0.015007
WDO.TO,2022-10-01,3,0,upgrade_medium,0.002066,0.035188,-0.033122,None,None,None,-0.125,0.038874,-0.163874,-0.196281,0.034517,-0.230798
OSK.TO,2022-10-01,2,0,upgrade_small,0.039877,0.035188,0.00469,None,None,None,-0.082822,0.038874,-0.121696,0.082822,0.034517,0.048305
SU.TO,2022-10-01,2,0,upgrade_small,0.036645,0.035188,0.001457,None,None,None,0.143051,0.038874,0.104177,0.000543,0.034517,-0.033975
WTE.TO,2022-12-01,3,0,upgrade_medium,0.000985,-0.00604,0.007025,-0.068439,-0.037451,-0.030988,-0.028557,-0.067653,0.039096,0.022157,-0.006947,0.029103
CTC-A.TO,2022-12-01,12,0,upgrade_large,0.008942,-0.00604,0.014982,-0.02161,-0.037451,0.015841,-0.048808,-0.067653,0.018846,0.114829,-0.006947,0.121775
AIF.TO,2022-12-01,7,0,upgrade_large,-0.007818,-0.00604,-0.001778,-0.04405,-0.037451,-0.006599,0.033944,-0.067653,0.101597,0.096491,-0.006947,0.103438
SJR-B.TO,2022-12-01,5,3,upgrade_large,0.000541,-0.00604,0.006581,-0.007572,-0.037451,0.029879,0.04773,-0.067653,0.115383,0.069392,-0.006947,0.076339
SES.TO,2022-12-01,12,0,upgrade_large,0.009174,-0.00604,0.015215,-0.027523,-0.037451,0.009928,-0.087156,-0.067653,-0.019503,-0.067278,-0.006947,-0.060332
SCL.TO,2023-05-01,2,1,upgrade_small,-0.005691,-0.016197,0.010506,0.020325,0.011098,0.009227,0.300813,-0.053689,0.354502,None,None,None
TD.TO,2024-03-01,5,0,upgrade_large,-0.013248,-0.002497,-0.01075,0.000803,0.013319,-0.012516,-0.00843,0.024972,-0.033403,-0.05085,0.031077,-0.081926
BMO.TO,2024-03-01,2,1,upgrade_small,0.007744,-0.002497,0.010241,0.031151,0.013319,0.017832,0.063798,0.024972,0.038826,-0.000528,0.031077,-0.031605
ERF.TO,2024-05-01,2,0,upgrade_small,0.001909,0.010873,-0.008963,0.037037,0.026206,0.010831,0.058037,0.035963,0.022074,None,None,None
TRP.TO,2024-10-01,2,2,upgrade_small,-0.089651,-0.00098,-0.088671,-0.065991,-0.012004,-0.053987,-0.01014,-0.009799,-0.000341,0.039433,-0.019353,0.058787
CCO.TO,2024-10-01,2,0,upgrade_small,0.016983,-0.00098,0.017963,0.07298,-0.012004,0.084984,0.143819,-0.009799,0.153618,0.128672,-0.019353,0.148025
GFL.TO,2024-10-01,2,0,upgrade_small,-0.004672,-0.00098,-0.003692,0.035694,-0.012004,0.047698,0.090077,-0.009799,0.099876,0.196038,-0.019353,0.215391
MDI.TO,2024-10-01,3,0,upgrade_medium,-0.019002,-0.00098,-0.018022,-0.032067,-0.012004,-0.020063,0.005938,-0.009799,0.015737,-0.024941,-0.019353,-0.005587
VRN.TO,2024-10-01,2,0,upgrade_small,-0.002372,-0.00098,-0.001393,0.02847,-0.012004,0.040474,-0.035587,-0.009799,-0.025788,-0.135231,-0.019353,-0.115878
GRT-UN.TO,2024-10-01,5,0,upgrade_large,-0.014732,-0.00098,-0.013753,-0.024813,-0.012004,-0.012809,-0.05725,-0.009799,-0.047451,-0.136599,-0.019353,-0.117245
WFG.TO,2024-10-01,6,0,upgrade_large,0.008699,-0.00098,0.009679,0.003695,-0.012004,0.015699,-0.011239,-0.009799,-0.00144,-0.053734,-0.019353,-0.03438
GOOS.TO,2024-10-01,0,2,downgrade_cluster,-0.007831,-0.00098,-0.006851,-0.006024,-0.012004,0.00598,-0.160241,-0.009799,-0.150442,-0.13012,-0.019353,-0.110767
TVK.TO,2024-10-01,3,0,upgrade_medium,0.05161,-0.00098,0.052589,0.051082,-0.012004,0.063086,0.053298,-0.009799,0.063097,0.175726,-0.019353,0.195079
TPZ.TO,2024-10-01,2,0,upgrade_small,0.005647,-0.00098,0.006627,0.025413,-0.012004,0.037417,0.031464,-0.009799,0.041263,0.078661,-0.019353,0.098014
CP.TO,2024-10-01,2,0,upgrade_small,-0.008165,-0.00098,-0.007186,-0.03133,-0.012004,-0.019327,-0.042957,-0.009799,-0.033158,-0.081921,-0.019353,-0.062567
SOBO.TO,2024-10-01,3,1,upgrade_medium,0.005948,-0.00098,0.006928,0.115242,-0.012004,0.127246,0.160967,-0.009799,0.170766,0.191822,-0.019353,0.211175
ATD.TO,2024-12-01,2,0,upgrade_small,0.0,-0.002367,0.002367,-0.015873,-0.009231,-0.006642,-0.045665,-0.051361,0.005696,-0.105861,-0.050888,-0.054973
NTR.TO,2024-12-01,2,0,upgrade_small,0.023162,-0.002367,0.025529,0.030934,-0.009231,0.040165,-0.015078,-0.051361,0.036282,0.103684,-0.050888,0.154572
BEP-UN.TO,2024-12-01,2,-1,upgrade_small,-0.003224,-0.002367,-0.000857,-0.057737,-0.009231,-0.048507,-0.080012,-0.051361,-0.028651,-0.118992,-0.050888,-0.068104
KNT.TO,2025-03-01,2,0,upgrade_small,-0.011482,-0.016924,0.005442,0.0,-0.018915,0.018915,0.268267,0.016924,0.251343,0.541754,0.1222,0.419554
CCO.TO,2025-03-01,2,0,upgrade_small,0.015958,-0.016924,0.032882,-0.015622,-0.018915,0.003293,0.003024,0.016924,-0.0139,0.337309,0.1222,0.215109
PPL.TO,2025-03-01,2,0,upgrade_small,-0.007084,-0.016924,0.00984,-0.002796,-0.018915,0.016118,0.052013,0.016924,0.03509,-0.056115,0.1222,-0.178315
BIR.TO,2025-03-01,3,-1,upgrade_medium,0.018904,-0.016924,0.035827,-0.081285,-0.018915,-0.062371,0.277883,0.016924,0.260959,0.247637,0.1222,0.125437
CNQ.TO,2025-03-01,2,0,upgrade_small,0.005908,-0.016924,0.022831,0.055854,-0.018915,0.074769,0.172395,0.016924,0.155471,0.104189,0.1222,-0.018011
ATRL.TO,2025-03-01,2,-1,upgrade_small,-0.031524,-0.016924,-0.014601,-0.097452,-0.018915,-0.078537,-0.022168,0.016924,-0.039092,0.309342,0.1222,0.187142
OLA.TO,2025-03-01,2,0,upgrade_small,-0.018627,-0.016924,-0.001704,0.022549,-0.018915,0.041464,0.302941,0.016924,0.286017,0.470588,0.1222,0.348388
DOO.TO,2025-05-01,2,-1,upgrade_small,0.022174,0.012372,0.009802,0.05296,0.011658,0.041302,0.306566,0.072805,0.233761,0.461572,0.091125,0.370446
TRP.TO,2025-05-01,2,0,upgrade_small,0.015232,0.012372,0.00286,-0.014197,0.011658,-0.025855,0.016563,0.072805,-0.056242,-0.023957,0.091125,-0.115083
SHOP.TO,2025-05-01,2,0,upgrade_small,0.019951,0.012372,0.007579,-0.025683,0.011658,-0.037341,0.086355,0.072805,0.013549,0.21812,0.091125,0.126994
CAE.TO,2025-05-01,2,0,upgrade_small,0.029666,0.012372,0.017294,0.039171,0.011658,0.027512,0.06106,0.072805,-0.011745,0.12644,0.091125,0.035315
TVE.TO,2025-05-01,2,0,upgrade_small,0.02,0.012372,0.007628,0.082857,0.011658,0.071199,0.26,0.072805,0.187195,0.505714,0.091125,0.414589
WCP.TO,2025-05-01,3,0,upgrade_medium,0.004021,0.012372,-0.008351,0.021448,0.011658,0.009789,0.123324,0.072805,0.050519,0.349866,0.091125,0.258741
WCN.TO,2025-05-01,2,0,upgrade_small,0.005737,0.012372,-0.006635,0.003812,0.011658,-0.007846,-0.008402,0.072805,-0.081207,-0.050559,0.091125,-0.141684
CLS.TO,2025-10-01,2,0,upgrade_small,-0.002306,0.000395,-0.002702,0.012984,0.011272,0.001713,0.355021,0.001977,0.353044,0.156098,0.066443,0.089655
TRI.TO,2025-10-01,2,0,upgrade_small,-0.005759,0.000395,-0.006154,-0.004815,0.011272,-0.016086,0.015955,0.001977,0.013977,-0.145008,0.066443,-0.211451
TXG.TO,2025-10-01,2,0,upgrade_small,0.018923,0.000395,0.018527,0.07194,0.011272,0.060668,-0.017218,0.001977,-0.019195,0.117286,0.066443,0.050843
X.TO,2025-10-01,2,0,upgrade_small,-0.00511,0.000395,-0.005505,-0.029712,0.011272,-0.040984,-0.059235,0.001977,-0.061213,-0.011544,0.066443,-0.077987
WCP.TO,2025-10-01,2,0,upgrade_small,-0.011407,0.000395,-0.011802,0.027567,0.011272,0.016295,-0.006654,0.001977,-0.008631,0.093156,0.066443,0.026713
AQN.TO,2025-10-01,2,0,upgrade_small,0.002506,0.000395,0.002111,0.028822,0.011272,0.017551,-0.021303,0.001977,-0.023281,0.057644,0.066443,-0.008798
CAS.TO,2025-10-01,2,0,upgrade_small,0.0,0.000395,-0.000395,-0.014553,0.011272,-0.025825,0.133056,0.001977,0.131079,0.295218,0.066443,0.228776
FSV.TO,2025-10-01,2,0,upgrade_small,-0.000686,0.000395,-0.001082,-0.015059,0.011272,-0.026331,-0.166641,0.001977,-0.168619,-0.186237,0.066443,-0.25268
