symbol,event_date,upgrade_delta,downgrade_delta,category,stock_ret_1d,bench_ret_1d,abnormal_ret_1d,stock_ret_5d,bench_ret_5d,abnormal_ret_5d,stock_ret_21d,bench_ret_21d,abnormal_ret_21d,stock_ret_63d,bench_ret_63d,abnormal_ret_63d
CTEC.L,2022-07-01,1,2,downgrade_cluster,0.0,-0.029334,0.029334,-0.016019,-0.024821,0.008802,0.005324,0.024821,-0.019497,-0.08043,-0.122979,0.042549
BME.L,2022-07-01,13,0,upgrade_large,-0.01644,-0.029334,0.012895,0.042722,-0.024821,0.067543,0.180194,0.024821,0.155373,-0.161615,-0.122979,-0.038636
HFG.L,2022-07-01,5,0,upgrade_large,-0.021613,-0.029334,0.007722,-0.029474,-0.024821,-0.004652,0.086439,0.024821,0.061618,-0.474463,-0.122979,-0.351484
OSB.L,2022-07-01,11,0,upgrade_large,-0.032627,-0.029334,-0.003293,0.010043,-0.024821,0.034865,0.09264,0.024821,0.067819,-0.106937,-0.122979,0.016042
PANR.L,2022-07-01,2,0,upgrade_small,-0.025741,-0.029334,0.003593,-0.008394,-0.024821,0.016427,0.288193,0.024821,0.263371,0.165081,-0.122979,0.28806
IMB.L,2022-07-01,15,0,upgrade_large,-0.031325,-0.029334,-0.001991,-0.016068,-0.024821,0.008753,-0.003541,0.024821,-0.028362,0.021978,-0.122979,0.144957
PSN.L,2022-07-01,3,3,upgrade_medium,-0.020275,-0.029334,0.00906,-0.04829,-0.024821,-0.023468,-0.026148,0.024821,-0.05097,-0.339647,-0.122979,-0.216669
ITRK.L,2022-07-01,3,3,upgrade_medium,-0.011968,-0.029334,0.017367,0.002113,-0.024821,0.026934,-0.000704,0.024821,-0.025526,-0.122446,-0.122979,0.000533
DOM.L,2022-07-01,5,3,upgrade_large,-0.016557,-0.029334,0.012778,0.047596,-0.024821,0.072417,-0.015133,0.024821,-0.039954,-0.188309,-0.122979,-0.06533
CRH.L,2022-07-01,5,0,upgrade_large,-0.031416,-0.029334,-0.002082,0.017548,-0.024821,0.04237,0.074411,0.024821,0.04959,0.029317,-0.122979,0.152295
