symbol,event_date,upgrade_delta,downgrade_delta,category,stock_ret_1d,bench_ret_1d,abnormal_ret_1d,stock_ret_5d,bench_ret_5d,abnormal_ret_5d,stock_ret_21d,bench_ret_21d,abnormal_ret_21d,stock_ret_63d,bench_ret_63d,abnormal_ret_63d
BOKF,2020-05-01,-9,3,downgrade_cluster,-0.000233,0.002754,-0.002987,0.004892,0.03412,-0.029228,0.047985,0.089431,-0.041446,0.136035,0.159737,-0.023701
CANG,2020-05-01,-6,3,downgrade_cluster,-0.014008,0.002754,-0.016762,0.039994,0.03412,0.005874,-0.047999,0.089431,-0.13743,0.121998,0.159737,-0.037739
CHD,2020-05-01,5,-9,upgrade_large,0.009916,0.002754,0.007162,0.029898,0.03412,-0.004222,0.06866,0.089431,-0.020771,0.356971,0.159737,0.197234
CHRW,2020-05-01,9,-4,upgrade_large,-0.012558,0.002754,-0.015312,0.041861,0.03412,0.007741,0.1602,0.089431,0.070768,0.331187,0.159737,0.17145
KHC,2020-05-01,4,-6,upgrade_medium,-0.015562,0.002754,-0.018317,0.00578,0.03412,-0.02834,0.083593,0.089431,-0.005838,0.185416,0.159737,0.025679
CUZ,2020-05-01,2,0,upgrade_small,-0.011454,0.002754,-0.014208,-0.008811,0.03412,-0.042931,0.119383,0.089431,0.029952,0.067401,0.159737,-0.092336
GOLF,2020-05-01,-9,5,downgrade_cluster,0.013072,0.002754,0.010318,0.060458,0.03412,0.026337,0.303513,0.089431,0.214082,0.441176,0.159737,0.28144
HL,2020-05-01,-6,8,downgrade_cluster,0.003802,0.002754,0.001048,-0.015209,0.03412,-0.049329,0.220532,0.089431,0.131101,1.045627,0.159737,0.885891
HTHT,2020-05-01,4,1,upgrade_medium,-0.026963,0.002754,-0.029717,0.007078,0.03412,-0.027042,0.145602,0.089431,0.05617,0.041119,0.159737,-0.118618
LTC,2020-05-01,-3,7,downgrade_cluster,0.011465,0.002754,0.008711,0.050531,0.03412,0.016411,0.129512,0.089431,0.04008,0.123567,0.159737,-0.03617
MANH,2020-05-01,9,-3,upgrade_large,0.026996,0.002754,0.024242,0.114223,0.03412,0.080103,0.320464,0.089431,0.231033,0.390276,0.159737,0.230539
MCHP,2020-05-01,4,0,upgrade_medium,0.006032,0.002754,0.003278,0.100356,0.03412,0.066236,0.192761,0.089431,0.10333,0.253085,0.159737,0.093348
LVS,2020-05-01,5,0,upgrade_large,-0.003673,0.002754,-0.006427,0.11685,0.03412,0.08273,0.04775,0.089431,-0.041681,-0.043388,0.159737,-0.203125
MCK,2020-05-01,4,0,upgrade_medium,0.007245,0.002754,0.004491,0.009403,0.03412,-0.024717,0.214644,0.089431,0.125212,0.117688,0.159737,-0.042049
MFA,2020-05-01,-4,5,downgrade_cluster,-0.016997,0.002754,-0.019751,-0.031161,0.03412,-0.065282,0.096317,0.089431,0.006886,0.563739,0.159737,0.404003
NCNA,2020-05-01,2,0,upgrade_small,-0.036969,0.002754,-0.039723,0.007394,0.03412,-0.026726,0.195933,0.089431,0.106502,0.025878,0.159737,-0.133859
PSMT,2020-05-01,-7,3,downgrade_cluster,0.01635,0.002754,0.013596,-0.109529,0.03412,-0.143649,-0.101266,0.089431,-0.190697,0.063467,0.159737,-0.09627
REGN,2020-05-01,2,-1,upgrade_small,0.031056,0.002754,0.028302,0.072119,0.03412,0.037999,0.17537,0.089431,0.085939,0.20279,0.159737,0.043053
MBIO,2020-05-01,2,0,upgrade_small,0.030418,0.002754,0.027664,0.060837,0.03412,0.026716,0.43346,0.089431,0.344029,0.171103,0.159737,0.011366
MDB,2020-05-01,6,1,upgrade_large,0.025847,0.002754,0.023092,0.131927,0.03412,0.097807,0.50667,0.089431,0.417239,0.469215,0.159737,0.309478
MRK,2020-05-01,2,-1,upgrade_small,-0.010437,0.002754,-0.013191,-0.016378,0.03412,-0.050498,0.040784,0.089431,-0.048648,0.041265,0.159737,-0.118472
MSEX,2020-05-01,8,-3,upgrade_large,0.017149,0.002754,0.014395,0.034852,0.03412,0.000732,0.142725,0.089431,0.053294,0.071916,0.159737,-0.087821
MUR,2020-05-01,6,-6,upgrade_large,0.046784,0.002754,0.04403,0.132164,0.03412,0.098044,0.329825,0.089431,0.240393,0.288889,0.159737,0.129152
SHO,2020-05-01,-6,6,downgrade_cluster,-0.006329,0.002754,-0.009083,-0.03038,0.03412,-0.0645,0.037975,0.089431,-0.051457,-0.143038,0.159737,-0.302775
SIM,2020-05-01,-4,5,downgrade_cluster,0.0,0.002754,-0.002754,0.0016,0.03412,-0.03252,0.12,0.089431,0.030569,0.0176,0.159737,-0.142137
SO,2020-05-01,-8,6,downgrade_cluster,0.009414,0.002754,0.00666,0.01837,0.03412,-0.01575,0.07853,0.089431,-0.010901,0.015614,0.159737,-0.144123
SPOT,2020-05-01,12,4,upgrade_large,0.003245,0.002754,0.000491,0.050469,0.03412,0.016349,0.307374,0.089431,0.217942,0.780033,0.159737,0.620296
WCC,2020-05-01,2,0,upgrade_small,-0.040777,0.002754,-0.043532,0.028582,0.03412,-0.005538,0.338034,0.089431,0.248602,0.442454,0.159737,0.282717
WMS,2020-05-01,2,0,upgrade_small,0.00841,0.002754,0.005656,0.046781,0.03412,0.012661,0.170302,0.089431,0.080871,0.255453,0.159737,0.095717
WW,2020-05-01,2,1,upgrade_small,0.016478,0.002754,0.013724,0.053939,0.03412,0.019819,0.082189,0.089431,-0.007242,0.103595,0.159737,-0.056142
XONE,2020-05-01,2,0,upgrade_small,0.050874,0.002754,0.04812,-0.004769,0.03412,-0.03889,0.281399,0.089431,0.191968,0.200318,0.159737,0.040581
XYL,2020-05-01,-4,3,downgrade_cluster,-0.010663,0.002754,-0.013417,-0.090712,0.03412,-0.124832,-0.016072,0.089431,-0.105503,0.057642,0.159737,-0.102095
Z,2020-05-01,-6,5,downgrade_cluster,0.003062,0.002754,0.000308,0.247527,0.03412,0.213407,0.398493,0.089431,0.309062,0.610692,0.159737,0.450956
ALSN,2020-05-01,4,-1,upgrade_medium,-0.012346,0.002754,-0.0151,0.050617,0.03412,0.016497,0.067593,0.089431,-0.021839,0.053395,0.159737,-0.106342
ASPS,2020-05-01,6,-4,upgrade_large,-0.06375,0.002754,-0.066504,0.06875,0.03412,0.03463,0.8825,0.089431,0.793069,0.67875,0.159737,0.519013
BATRA,2020-05-01,2,0,upgrade_small,0.011168,0.002754,0.008413,0.081218,0.03412,0.047098,0.112183,0.089431,0.022752,-0.049239,0.159737,-0.208975
DAN,2020-05-01,5,-1,upgrade_large,-0.017895,0.002754,-0.020649,0.009474,0.03412,-0.024646,0.247368,0.089431,0.157937,0.06,0.159737,-0.099737
DHI,2020-05-01,-2,2,downgrade_cluster,-0.008888,0.002754,-0.011642,0.069508,0.03412,0.035388,0.19052,0.089431,0.101088,0.426846,0.159737,0.267109
DLR,2020-05-01,5,-1,upgrade_large,-0.001077,0.002754,-0.003831,-0.005883,0.03412,-0.040003,-0.0406,0.089431,-0.130031,0.109454,0.159737,-0.050283
ENR,2020-05-01,3,1,upgrade_medium,-0.023369,0.002754,-0.026123,0.074002,0.03412,0.039882,0.19604,0.089431,0.106609,0.330412,0.159737,0.170675
HPP,2020-05-01,4,0,upgrade_medium,-0.013214,0.002754,-0.015968,0.0,0.03412,-0.03412,0.115222,0.089431,0.025791,0.014271,0.159737,-0.145466
NFLX,2020-05-01,2,4,upgrade_small,0.030821,0.002754,0.028067,0.04864,0.03412,0.01452,0.028895,0.089431,-0.060536,0.177221,0.159737,0.017484
RNST,2020-05-01,-6,3,downgrade_cluster,-0.02507,0.002754,-0.027824,-0.044104,0.03412,-0.078224,-0.039461,0.089431,-0.128893,-0.063138,0.159737,-0.222875
ASND,2020-05-01,6,0,upgrade_large,0.017918,0.002754,0.015164,0.071284,0.03412,0.037164,0.137426,0.089431,0.047995,0.072063,0.159737,-0.087674
AXP,2020-05-01,4,-2,upgrade_medium,-0.02199,0.002754,-0.024744,0.013364,0.03412,-0.020756,0.121735,0.089431,0.032304,0.061353,0.159737,-0.098383
BGS,2020-05-01,-6,6,downgrade_cluster,0.004036,0.002754,0.001281,0.067797,0.03412,0.033677,0.225182,0.089431,0.13575,0.501211,0.159737,0.341474
DIS,2020-05-01,4,-2,upgrade_medium,-0.021972,0.002754,-0.024726,0.034692,0.03412,0.000572,0.125566,0.089431,0.036135,0.108413,0.159737,-0.051324
CPT,2020-05-01,7,-2,upgrade_large,0.008619,0.002754,0.005865,0.039141,0.03412,0.005021,0.089021,0.089431,-0.00041,0.076869,0.159737,-0.082868
CRSP,2020-05-01,7,2,upgrade_large,0.031779,0.002754,0.029025,0.111019,0.03412,0.076899,0.410648,0.089431,0.321217,0.763516,0.159737,0.603779
CWT,2020-05-01,5,-6,upgrade_large,-0.01405,0.002754,-0.016804,-0.015019,0.03412,-0.049139,0.013808,0.089431,-0.075623,0.017684,0.159737,-0.142053
BEDU,2020-05-01,-6,3,downgrade_cluster,-0.031496,0.002754,-0.03425,0.091339,0.03412,0.057219,0.174803,0.089431,0.085372,0.130709,0.159737,-0.029028
BERY,2020-05-01,4,0,upgrade_medium,0.017461,0.002754,0.014707,0.06929,0.03412,0.03517,0.094235,0.089431,0.004804,0.218681,0.159737,0.058944
BGNE,2020-05-01,6,0,upgrade_large,-0.019328,0.002754,-0.022082,0.118394,0.03412,0.084274,0.200556,0.089431,0.111125,0.490621,0.159737,0.330884
BLL,2020-05-01,3,0,upgrade_medium,0.008204,0.002754,0.00545,-0.016099,0.03412,-0.050219,0.099381,0.089431,0.00995,0.124613,0.159737,-0.035124
CYCC,2020-05-01,2,0,upgrade_small,0.02451,0.002754,0.021756,0.009803,0.03412,-0.024317,0.203431,0.089431,0.114,0.213235,0.159737,0.053498
DCPH,2020-05-01,7,0,upgrade_large,0.074279,0.002754,0.071525,0.044682,0.03412,0.010562,0.13271,0.089431,0.043278,-0.114569,0.159737,-0.274306
DRNA,2020-05-01,8,0,upgrade_large,0.042649,0.002754,0.039895,0.04566,0.03412,0.01154,0.066734,0.089431,-0.022698,0.078776,0.159737,-0.080961
ELY,2020-05-01,4,0,upgrade_medium,0.040878,0.002754,0.038124,0.05299,0.03412,0.01887,0.176382,0.089431,0.08695,0.442089,0.159737,0.282352
ENDP,2020-05-01,7,-3,upgrade_large,-0.024831,0.002754,-0.027585,-0.077878,0.03412,-0.111998,-0.185102,0.089431,-0.274533,-0.214447,0.159737,-0.374184
ENIA,2020-05-01,2,0,upgrade_small,0.021546,0.002754,0.018792,0.036755,0.03412,0.002635,-0.020279,0.089431,-0.10971,-0.040558,0.159737,-0.200294
EVBG,2020-05-01,2,0,upgrade_small,0.012592,0.002754,0.009838,0.414246,0.03412,0.380126,0.36011,0.089431,0.270679,0.3125,0.159737,0.152763
FBC,2020-05-01,2,0,upgrade_small,0.015234,0.002754,0.01248,0.054688,0.03412,0.020567,0.085156,0.089431,-0.004275,0.20625,0.159737,0.046513
FEYE,2020-05-01,3,-1,upgrade_medium,0.00478,0.002754,0.002026,0.164436,0.03412,0.130316,0.209369,0.089431,0.119938,0.443595,0.159737,0.283858
IRCP,2020-05-01,2,0,upgrade_small,0.0256,0.002754,0.022846,0.016,0.03412,-0.01812,-0.016,0.089431,-0.105431,0.248,0.159737,0.088263
ISR,2020-05-01,2,0,upgrade_small,0.054435,0.002754,0.05168,0.048021,0.03412,0.013901,0.126232,0.089431,0.036801,-0.004849,0.159737,-0.164586
ITCI,2020-05-01,6,0,upgrade_large,0.022076,0.002754,0.019322,0.213007,0.03412,0.178887,0.279236,0.089431,0.189805,0.183174,0.159737,0.023437
JCOM,2020-05-01,3,0,upgrade_medium,-0.006688,0.002754,-0.009442,0.070024,0.03412,0.035904,0.049043,0.089431,-0.040388,-0.256229,0.159737,-0.415966
JT,2020-05-01,-7,7,downgrade_cluster,-0.063946,0.002754,-0.0667,0.012245,0.03412,-0.021875,-0.216327,0.089431,-0.305758,-0.295782,0.159737,-0.455519
KSU,2020-05-01,3,1,upgrade_medium,-0.034512,0.002754,-0.037266,0.064428,0.03412,0.030308,0.163213,0.089431,0.073782,0.338813,0.159737,0.179076
OFC,2020-05-01,8,-6,upgrade_large,-0.019544,0.002754,-0.022298,0.024197,0.03412,-0.009923,0.039553,0.089431,-0.049878,0.070265,0.159737,-0.089472
OPTN,2020-05-01,2,0,upgrade_small,-0.033493,0.002754,-0.036247,0.009569,0.03412,-0.024551,0.184211,0.089431,0.094779,0.218979,0.159737,0.059242
SAFM,2020-05-01,9,-5,upgrade_large,-0.007011,0.002754,-0.009765,0.08147,0.03412,0.04735,-0.035791,0.089431,-0.125222,-0.177219,0.159737,-0.336956
VFC,2020-05-01,5,-1,upgrade_large,0.005197,0.002754,0.002443,0.050455,0.03412,0.016335,0.070593,0.089431,-0.018838,0.096579,0.159737,-0.063158
VRNT,2020-05-01,3,-1,upgrade_medium,0.018667,0.002754,0.015913,0.107278,0.03412,0.073158,0.089319,0.089431,-0.000112,0.060728,0.159737,-0.099009
WHD,2020-05-01,3,2,upgrade_medium,0.021927,0.002754,0.019173,0.052492,0.03412,0.018372,0.24186,0.089431,0.152429,0.415947,0.159737,0.25621
WRI,2020-05-01,2,0,upgrade_small,-0.024698,0.002754,-0.027453,0.015508,0.03412,-0.018612,0.148191,0.089431,0.058759,-0.020103,0.159737,-0.17984
YRD,2020-05-01,-6,9,downgrade_cluster,-0.048048,0.002754,-0.050802,0.066066,0.03412,0.031946,0.036036,0.089431,-0.053395,-0.03003,0.159737,-0.189767
DCP,2020-05-01,3,-2,upgrade_medium,0.048408,0.002754,0.045654,0.012739,0.03412,-0.021381,0.478981,0.089431,0.38955,0.504998,0.159737,0.345261
ENV,2020-05-01,3,0,upgrade_medium,-0.002121,0.002754,-0.004875,0.091354,0.03412,0.057234,0.188254,0.089431,0.098823,0.324633,0.159737,0.164896
MODG,2020-05-01,4,0,upgrade_medium,0.040878,0.002754,0.038124,0.05299,0.03412,0.01887,0.177169,0.089431,0.087738,0.443055,0.159737,0.283318
LPL,2020-05-01,-5,5,downgrade_cluster,-0.0125,0.002754,-0.015254,0.04,0.03412,0.00588,0.0775,0.089431,-0.011931,0.245,0.159737,0.085263
FWRD,2020-05-01,-6,4,downgrade_cluster,-0.03003,0.002754,-0.032784,-0.00193,0.03412,-0.036051,0.029172,0.089431,-0.060259,0.07529,0.159737,-0.084447
HIW,2020-05-01,5,0,upgrade_large,-0.013471,0.002754,-0.016225,0.009113,0.03412,-0.025008,0.107765,0.089431,0.018334,0.060618,0.159737,-0.099119
RCM,2020-05-01,4,0,upgrade_medium,-0.014271,0.002754,-0.017025,-0.003058,0.03412,-0.037178,0.088685,0.089431,-0.000746,0.393476,0.159737,0.233739
STBA,2020-05-01,6,-3,upgrade_large,-0.028079,0.002754,-0.030833,-0.030049,0.03412,-0.064169,-0.124138,0.089431,-0.213569,-0.147783,0.159737,-0.30752
GGAL,2020-05-01,-8,11,downgrade_cluster,0.06383,0.002754,0.061076,0.220503,0.03412,0.186383,0.415861,0.089431,0.32643,0.808511,0.159737,0.648774
EXR,2020-05-01,-4,8,downgrade_cluster,-0.021271,0.002754,-0.024025,0.051979,0.03412,0.017859,0.149458,0.089431,0.060026,0.197211,0.159737,0.037474
HNI,2020-05-01,-5,5,downgrade_cluster,-0.022082,0.002754,-0.024836,0.019979,0.03412,-0.014141,0.120925,0.089431,0.031494,0.299159,0.159737,0.139422
HOG,2020-05-01,-5,6,downgrade_cluster,-0.003763,0.002754,-0.006518,0.052151,0.03412,0.018031,0.157527,0.089431,0.068096,0.277957,0.159737,0.11822
HOPE,2020-05-01,-8,3,downgrade_cluster,-0.025751,0.002754,-0.028505,0.025751,0.03412,-0.008369,0.010014,0.089431,-0.079417,-0.082976,0.159737,-0.242713
HP,2020-05-01,13,-14,upgrade_large,0.07361,0.002754,0.070856,0.102584,0.03412,0.068464,0.355521,0.089431,0.26609,0.108849,0.159737,-0.050888
VIRT,2020-05-01,2,-1,upgrade_small,0.019121,0.002754,0.016367,-0.013953,0.03412,-0.048074,-0.046512,0.089431,-0.135943,0.041344,0.159737,-0.118393
KO,2020-05-01,6,-1,upgrade_large,-0.010191,0.002754,-0.012945,0.011236,0.03412,-0.022884,0.028482,0.089431,-0.060949,0.045466,0.159737,-0.11427
HUYA,2020-05-01,3,0,upgrade_medium,0.0,0.002754,-0.002754,0.049442,0.03412,0.015322,0.097289,0.089431,0.007857,0.610845,0.159737,0.451108
BMRN,2020-05-01,4,0,upgrade_medium,0.02542,0.002754,0.022666,0.080345,0.03412,0.046225,0.229346,0.089431,0.139915,0.359623,0.159737,0.199886
NEM,2020-05-01,4,-2,upgrade_medium,0.028644,0.002754,0.02589,0.058457,0.03412,0.024337,-0.041309,0.089431,-0.130741,0.139517,0.159737,-0.02022
INVH,2020-05-01,2,1,upgrade_small,-0.003588,0.002754,-0.006342,0.09021,0.03412,0.05609,0.213737,0.089431,0.124305,0.311635,0.159737,0.151898
HII,2020-05-01,3,1,upgrade_medium,-0.030645,0.002754,-0.0334,-0.027391,0.03412,-0.061511,0.051465,0.089431,-0.037966,-0.059694,0.159737,-0.219431
RESI,2020-05-01,-7,3,downgrade_cluster,-0.261438,0.002754,-0.264192,-0.366947,0.03412,-0.401067,-0.27451,0.089431,-0.363941,-0.19888,0.159737,-0.358616
KKR,2020-05-01,3,0,upgrade_medium,-0.004774,0.002754,-0.007528,0.093316,0.03412,0.059196,0.209635,0.089431,0.120204,0.458333,0.159737,0.298596
KOF,2020-05-01,2,0,upgrade_small,0.000322,0.002754,-0.002432,0.027018,0.03412,-0.007102,0.136378,0.089431,0.046947,0.054358,0.159737,-0.105379
L,2020-05-01,-6,4,downgrade_cluster,0.004534,0.002754,0.00178,-0.019106,0.03412,-0.053226,0.097798,0.089431,0.008367,0.153821,0.159737,-0.005916
NOMD,2020-05-01,7,0,upgrade_large,-0.024465,0.002754,-0.027219,0.022426,0.03412,-0.011694,0.004077,0.089431,-0.085354,0.089195,0.159737,-0.070542
LITE,2020-05-01,4,-1,upgrade_medium,0.011491,0.002754,0.008737,0.048547,0.03412,0.014427,-0.045965,0.089431,-0.135396,0.19858,0.159737,0.038843
NUS,2020-05-01,-6,4,downgrade_cluster,0.003061,0.002754,0.000307,0.314386,0.03412,0.280266,0.379974,0.089431,0.290543,0.661128,0.159737,0.501391
NVDA,2020-05-01,10,-3,upgrade_large,0.029787,0.002754,0.027033,0.103546,0.03412,0.069426,0.248227,0.089431,0.158796,0.500709,0.159737,0.340972
TLND,2020-05-01,-2,2,downgrade_cluster,0.035419,0.002754,0.032665,0.168438,0.03412,0.134318,0.40181,0.089431,0.312379,0.390791,0.159737,0.231054
NVO,2020-05-01,4,-6,upgrade_medium,0.003032,0.002754,0.000278,-0.010445,0.03412,-0.044565,0.027291,0.089431,-0.06214,0.029987,0.159737,-0.12975
NWSA,2020-05-01,-8,6,downgrade_cluster,0.017778,0.002754,0.015024,0.153333,0.03412,0.119213,0.293333,0.089431,0.203902,0.342222,0.159737,0.182485
IMO,2020-05-01,0,3,downgrade_cluster,0.012149,0.002754,0.009395,-0.013667,0.03412,-0.047787,0.092635,0.089431,0.003204,0.020501,0.159737,-0.139236
WY,2020-05-01,2,0,upgrade_small,-0.010274,0.002754,-0.013028,0.104795,0.03412,0.070674,0.207534,0.089431,0.118103,0.547945,0.159737,0.388208
LMT,2020-05-01,2,0,upgrade_small,-0.00863,0.002754,-0.011384,-0.013234,0.03412,-0.047354,0.022565,0.089431,-0.066866,-0.005763,0.159737,-0.1655
LNG,2020-05-01,7,0,upgrade_large,0.000483,0.002754,-0.002271,0.028716,0.03412,-0.005404,0.093388,0.089431,0.003957,0.143822,0.159737,-0.015914
PEB,2020-05-01,-5,5,downgrade_cluster,-0.015525,0.002754,-0.018279,0.021005,0.03412,-0.013115,0.263927,0.089431,0.174496,-0.045662,0.159737,-0.205399
PRLB,2020-05-01,-6,3,downgrade_cluster,0.006839,0.002754,0.004085,0.109211,0.03412,0.075091,0.317589,0.089431,0.228158,0.283608,0.159737,0.123871
TPX,2020-05-01,3,-2,upgrade_medium,0.01112,0.002754,0.008366,0.081811,0.03412,0.047691,0.268467,0.089431,0.179036,0.536934,0.159737,0.377197
WYNN,2020-05-01,4,0,upgrade_medium,-0.004709,0.002754,-0.007463,0.075474,0.03412,0.041354,0.040346,0.089431,-0.049085,-0.103984,0.159737,-0.263721
PDD,2020-05-01,4,0,upgrade_medium,0.020691,0.002754,0.017937,0.201849,0.03412,0.167729,0.4814,0.089431,0.391969,1.020691,0.159737,0.860954
SUPV,2020-05-01,-9,8,downgrade_cluster,0.054795,0.002754,0.05204,0.178082,0.03412,0.143962,0.554795,0.089431,0.465363,0.890411,0.159737,0.730674
TEF,2020-05-01,-4,5,downgrade_cluster,-0.019718,0.002754,-0.022472,-0.050704,0.03412,-0.084824,0.03662,0.089431,-0.052811,-0.107042,0.159737,-0.266779
TRHC,2020-05-01,4,0,upgrade_medium,-0.064489,0.002754,-0.067243,-0.019997,0.03412,-0.054117,-0.066822,0.089431,-0.156253,-0.063489,0.159737,-0.223226
TRIP,2020-05-01,3,0,upgrade_medium,0.019053,0.002754,0.016299,-0.025041,0.03412,-0.059161,0.153511,0.089431,0.06408,0.101252,0.159737,-0.058485
ELV,2020-05-01,9,0,upgrade_large,0.005304,0.002754,0.00255,0.017667,0.03412,-0.016453,0.091366,0.089431,0.001935,0.018903,0.159737,-0.140834
TWNK,2020-05-01,3,0,upgrade_medium,-0.003442,0.002754,-0.006196,0.034423,0.03412,0.000303,0.050775,0.089431,-0.038657,0.091222,0.159737,-0.068515
PM,2020-05-01,2,1,upgrade_small,0.000361,0.002754,-0.002393,-0.01749,0.03412,-0.05161,0.006131,0.089431,-0.083301,0.064912,0.159737,-0.094825
BYND,2020-05-01,-5,6,downgrade_cluster,0.039659,0.002754,0.036905,0.458647,0.03412,0.424527,0.477002,0.089431,0.387571,0.375505,0.159737,0.215768
TTM,2020-05-01,-5,6,downgrade_cluster,0.001786,0.002754,-0.000968,-0.008929,0.03412,-0.043049,0.180357,0.089431,0.090926,0.217857,0.159737,0.05812
GIII,2020-05-01,3,0,upgrade_medium,-0.00597,0.002754,-0.008724,0.052736,0.03412,0.018616,0.181095,0.089431,0.091663,-0.01592,0.159737,-0.175657
Y,2020-05-01,2,0,upgrade_small,-0.013712,0.002754,-0.016466,0.04664,0.03412,0.01252,0.037742,0.089431,-0.051689,0.030502,0.159737,-0.129235
STAA,2020-05-01,4,0,upgrade_medium,-0.008703,0.002754,-0.011457,0.033995,0.03412,-0.000125,0.115039,0.089431,0.025608,0.58254,0.159737,0.422803
PSX,2020-05-01,13,0,upgrade_large,0.107313,0.002754,0.104559,0.161161,0.03412,0.127041,0.244606,0.089431,0.155174,-0.053657,0.159737,-0.213394
CFX,2020-05-01,4,1,upgrade_medium,-0.00799,0.002754,-0.010744,0.138772,0.03412,0.104652,0.192178,0.089431,0.102747,0.222876,0.159737,0.06314
TWOU,2020-05-01,3,0,upgrade_medium,0.06566,0.002754,0.062906,0.270401,0.03412,0.236281,0.45794,0.089431,0.368509,0.975876,0.159737,0.816139
GE,2020-05-01,2,0,upgrade_small,-0.044388,0.002754,-0.047142,-0.032023,0.03412,-0.066143,0.084654,0.089431,-0.004777,-0.06468,0.159737,-0.224417
FANH,2020-05-01,-6,3,downgrade_cluster,-0.005122,0.002754,-0.007877,0.109846,0.03412,0.075726,0.136596,0.089431,0.047165,0.156341,0.159737,-0.003396
ZEN,2020-05-01,2,0,upgrade_small,0.008132,0.002754,0.005378,0.073329,0.03412,0.039209,0.205238,0.089431,0.115807,0.256375,0.159737,0.096638
BBY,2020-05-01,3,-1,upgrade_medium,0.029078,0.002754,0.026324,0.088094,0.03412,0.053974,0.114418,0.089431,0.024987,0.387646,0.159737,0.227909
MTNB,2020-05-01,3,0,upgrade_medium,-0.044012,0.002754,-0.046766,-0.087757,0.03412,-0.121877,0.199253,0.089431,0.109822,0.042945,0.159737,-0.116792
BDN,2020-05-01,-6,7,downgrade_cluster,-0.021311,0.002754,-0.024066,-0.018033,0.03412,-0.052153,-0.032787,0.089431,-0.122218,0.042623,0.159737,-0.117114
BEN,2020-05-01,-1,2,downgrade_cluster,0.016643,0.002754,0.013888,0.065123,0.03412,0.031003,0.098408,0.089431,0.008977,0.183068,0.159737,0.023331
BHE,2020-05-01,4,-6,upgrade_medium,0.001147,0.002754,-0.001607,0.041858,0.03412,0.007738,0.08945,0.089431,1.8e-05,0.034404,0.159737,-0.125333
STM,2020-05-01,3,-1,upgrade_medium,0.015833,0.002754,0.013079,0.02375,0.03412,-0.01037,0.037083,0.089431,-0.052348,0.125417,0.159737,-0.03432
GPN,2020-05-01,2,-1,upgrade_small,0.004783,0.002754,0.002028,0.082919,0.03412,0.048799,0.122148,0.089431,0.032717,0.102501,0.159737,-0.057236
BIIB,2020-05-01,-6,5,downgrade_cluster,0.011703,0.002754,0.008949,0.071412,0.03412,0.037291,0.033334,0.089431,-0.056097,-0.062779,0.159737,-0.222516
AVLR,2020-05-01,18,-3,upgrade_large,0.004647,0.002754,0.001893,0.093176,0.03412,0.059056,0.251077,0.089431,0.161646,0.524031,0.159737,0.364294
VIR,2020-05-01,-4,7,downgrade_cluster,0.068483,0.002754,0.065729,0.10398,0.03412,0.06986,0.327716,0.089431,0.238285,0.712442,0.159737,0.552705
BKR,2020-05-01,3,0,upgrade_medium,0.019742,0.002754,0.016988,0.096137,0.03412,0.062017,0.264378,0.089431,0.174946,0.144206,0.159737,-0.015531
LYB,2020-05-01,3,0,upgrade_medium,-0.01462,0.002754,-0.017374,0.023392,0.03412,-0.010728,0.240032,0.089431,0.150601,0.14992,0.159737,-0.009817
LEA,2020-05-01,3,0,upgrade_medium,-0.016937,0.002754,-0.019691,0.095495,0.03412,0.061375,0.213213,0.089431,0.123782,0.192793,0.159737,0.033056
PZZA,2020-05-01,5,0,upgrade_large,0.016346,0.002754,0.013592,0.13766,0.03412,0.10354,0.141827,0.089431,0.052396,0.326442,0.159737,0.166705
BRO,2020-05-01,3,-7,upgrade_medium,0.014549,0.002754,0.011795,0.074822,0.03412,0.040702,0.16924,0.089431,0.079809,0.299881,0.159737,0.140144
CACI,2020-05-01,3,0,upgrade_medium,0.011575,0.002754,0.008821,-0.016626,0.03412,-0.050746,0.018854,0.089431,-0.070578,-0.173382,0.159737,-0.333119
GFI,2020-05-01,4,-7,upgrade_medium,0.048817,0.002754,0.046062,0.045858,0.03412,0.011738,0.002959,0.089431,-0.086473,0.68787,0.159737,0.528133
OHI,2020-05-01,6,-6,upgrade_large,0.005202,0.002754,0.002448,0.018497,0.03412,-0.015623,0.166474,0.089431,0.077043,0.220231,0.159737,0.060494
AVYA,2020-05-01,6,0,upgrade_large,-0.007592,0.002754,-0.010346,0.135575,0.03412,0.101455,0.59436,0.089431,0.504929,0.373102,0.159737,0.213365
CBU,2020-05-01,3,-6,upgrade_medium,-0.000196,0.002754,-0.00295,-0.021377,0.03412,-0.055497,-0.02373,0.089431,-0.113161,-0.05962,0.159737,-0.219356
DVN,2020-05-01,3,1,upgrade_medium,0.024272,0.002754,0.021518,0.139563,0.03412,0.105443,0.091019,0.089431,0.001588,-0.050971,0.159737,-0.210708
DY,2020-05-01,2,0,upgrade_small,-0.036977,0.002754,-0.039731,0.018164,0.03412,-0.015956,0.466104,0.089431,0.376673,0.389231,0.159737,0.229494
HPQ,2020-05-01,-8,2,downgrade_cluster,0.013093,0.002754,0.010339,0.064648,0.03412,0.030528,0.07365,0.089431,-0.015781,0.207038,0.159737,0.047301
GIS,2020-05-01,5,-9,upgrade_large,0.002433,0.002754,-0.000321,0.003041,0.03412,-0.031079,0.064464,0.089431,-0.024967,0.07014,0.159737,-0.089597
