symbol,event_date,upgrade_delta,downgrade_delta,category,stock_ret_1d,bench_ret_1d,abnormal_ret_1d,stock_ret_5d,bench_ret_5d,abnormal_ret_5d,stock_ret_21d,bench_ret_21d,abnormal_ret_21d,stock_ret_63d,bench_ret_63d,abnormal_ret_63d
601669.SS,2022-07-01,5,0,upgrade_large,-0.01662,-0.004806,-0.011814,-0.033241,-0.052227,0.018986,-0.110803,-0.123358,0.012555,-0.101108,-0.238065,0.136957
601689.SS,2022-07-01,10,0,upgrade_large,0.020391,-0.004806,0.025197,0.021232,-0.052227,0.073459,0.234391,-0.123358,0.357749,0.041623,-0.238065,0.279688
603123.SS,2022-07-01,2,0,upgrade_small,-0.032428,-0.004806,-0.027622,-0.076923,-0.052227,-0.024696,-0.147864,-0.123358,-0.024506,-0.264616,-0.238065,-0.026551
603806.SS,2022-07-01,5,0,upgrade_large,-0.030237,-0.004806,-0.025431,-0.03086,-0.052227,0.021367,0.032419,-0.123358,0.155777,-0.183292,-0.238065,0.054773
603898.SS,2022-07-01,10,0,upgrade_large,0.047878,-0.004806,0.052684,0.033732,-0.052227,0.085959,0.035909,-0.123358,0.159266,-0.03482,-0.238065,0.203244
000008.SZ,2022-07-01,2,0,upgrade_small,-0.008065,-0.004806,-0.003258,-0.008065,-0.052227,0.044162,-0.032258,-0.123358,0.0911,-0.112903,-0.238065,0.125162
000035.SZ,2022-07-01,5,0,upgrade_large,-0.001869,-0.004806,0.002937,-0.020561,-0.052227,0.031666,0.170093,-0.123358,0.293451,-0.134579,-0.238065,0.103485
000100.SZ,2022-07-01,4,1,upgrade_medium,-0.034965,-0.004806,-0.030159,-0.044289,-0.052227,0.007938,-0.104895,-0.123358,0.018463,-0.254079,-0.238065,-0.016015
000719.SZ,2022-07-01,2,0,upgrade_small,-0.044479,-0.004806,-0.039672,-0.06135,-0.052227,-0.009123,-0.072086,-0.123358,0.051272,-0.003067,-0.238065,0.234997
000783.SZ,2022-07-01,4,0,upgrade_medium,0.005769,-0.004806,0.010575,-0.007692,-0.052227,0.044535,-0.057692,-0.123358,0.065666,-0.063462,-0.238065,0.174603
000825.SZ,2022-07-01,6,0,upgrade_large,0.022018,-0.004806,0.026825,-0.025688,-0.052227,0.026539,-0.12844,-0.123358,-0.005082,-0.179816,-0.238065,0.058248
002003.SZ,2022-07-01,4,0,upgrade_medium,0.075243,-0.004806,0.080049,0.07767,-0.052227,0.129897,0.103155,-0.123358,0.226513,0.241505,-0.238065,0.47957
002024.SZ,2022-07-01,8,0,upgrade_large,-0.017699,-0.004806,-0.012893,-0.048673,-0.052227,0.003554,-0.110619,-0.123358,0.012738,-0.230089,-0.238065,0.007976
002027.SZ,2022-07-01,11,0,upgrade_large,0.02214,-0.004806,0.026946,-0.051661,-0.052227,0.000566,-0.110701,-0.123358,0.012657,-0.147601,-0.238065,0.090463
002033.SZ,2022-07-01,6,1,upgrade_large,-0.103104,-0.004806,-0.098298,-0.128603,-0.052227,-0.076376,-0.18071,-0.123358,-0.057352,-0.178492,-0.238065,0.059572
002053.SZ,2022-07-01,2,0,upgrade_small,0.068144,-0.004806,0.072951,0.022989,-0.052227,0.075215,-0.07225,-0.123358,0.051108,-0.183087,-0.238065,0.054978
002084.SZ,2022-07-01,2,0,upgrade_small,-0.015345,-0.004806,-0.010539,0.066496,-0.052227,0.118723,-0.058824,-0.123358,0.064534,0.703325,-0.238065,0.94139
002085.SZ,2022-07-01,3,0,upgrade_medium,0.005814,-0.004806,0.01062,0.036822,-0.052227,0.089049,0.234496,-0.123358,0.357854,0.0,-0.238065,0.238065
002101.SZ,2022-07-01,6,0,upgrade_large,-0.062609,-0.004806,-0.057803,0.107706,-0.052227,0.159933,0.303853,-0.123358,0.427211,-0.149737,-0.238065,0.088327
002127.SZ,2022-07-01,8,0,upgrade_large,0.007921,-0.004806,0.012727,-0.039604,-0.052227,0.012623,-0.10099,-0.123358,0.022368,-0.152475,-0.238065,0.085589
002136.SZ,2022-07-01,2,0,upgrade_small,0.104399,-0.004806,0.109205,0.042022,-0.052227,0.094249,-0.112278,-0.123358,0.01108,-0.181878,-0.238065,0.056187
002176.SZ,2022-07-01,2,0,upgrade_small,0.077634,-0.004806,0.08244,0.02403,-0.052227,0.076256,-0.146026,-0.123358,-0.022668,-0.274307,-0.238065,-0.036242
002179.SZ,2022-07-01,11,0,upgrade_large,0.033806,-0.004806,0.038612,0.03337,-0.052227,0.085597,-0.018539,-0.123358,0.104819,-0.071538,-0.238065,0.166527
000878.SZ,2022-07-01,2,0,upgrade_small,0.01434,-0.004806,0.019147,-0.027725,-0.052227,0.024502,-0.012428,-0.123358,0.11093,-0.131931,-0.238065,0.106134
000910.SZ,2022-07-01,10,0,upgrade_large,-0.015476,-0.004806,-0.01067,-0.046429,-0.052227,0.005798,-0.071429,-0.123358,0.051929,-0.110714,-0.238065,0.12735
000925.SZ,2022-07-01,4,0,upgrade_medium,-0.005109,-0.004806,-0.000302,-0.006386,-0.052227,0.045841,-0.020434,-0.123358,0.102924,-0.126437,-0.238065,0.111628
000968.SZ,2022-07-01,4,0,upgrade_medium,0.114488,-0.004806,0.119294,0.004053,-0.052227,0.05628,-0.062817,-0.123358,0.060541,-0.141844,-0.238065,0.096221
000987.SZ,2022-07-01,3,0,upgrade_medium,-0.020344,-0.004806,-0.015538,-0.059468,-0.052227,-0.007241,-0.107981,-0.123358,0.015377,-0.170579,-0.238065,0.067486
000999.SZ,2022-07-01,12,0,upgrade_large,0.010874,-0.004806,0.01568,-0.033459,-0.052227,0.018768,-0.206608,-0.123358,-0.08325,-0.134253,-0.238065,0.103811
002044.SZ,2022-07-01,8,0,upgrade_large,0.023853,-0.004806,0.028659,-0.029358,-0.052227,0.022869,-0.122936,-0.123358,0.000422,-0.222018,-0.238065,0.016046
002080.SZ,2022-07-01,8,0,upgrade_large,0.026442,-0.004806,0.031248,-0.045673,-0.052227,0.006554,-0.028045,-0.123358,0.095313,-0.265224,-0.238065,-0.02716
002088.SZ,2022-07-01,3,0,upgrade_medium,0.030336,-0.004806,0.035142,0.026002,-0.052227,0.078229,0.073673,-0.123358,0.197031,0.063922,-0.238065,0.301987
002146.SZ,2022-07-01,4,2,upgrade_medium,-0.023411,-0.004806,-0.018605,-0.063545,-0.052227,-0.011318,-0.107023,-0.123358,0.016334,-0.214047,-0.238065,0.024018
002171.SZ,2022-07-01,3,0,upgrade_medium,0.018328,-0.004806,0.023134,-0.032073,-0.052227,0.020154,0.172967,-0.123358,0.296325,-0.068729,-0.238065,0.169336
002242.SZ,2022-07-01,9,1,upgrade_large,-0.02319,-0.004806,-0.018384,-0.002262,-0.052227,0.049964,-0.132353,-0.123358,-0.008995,-0.228507,-0.238065,0.009558
002294.SZ,2022-07-01,7,0,upgrade_large,-0.003752,-0.004806,0.001054,-0.053659,-0.052227,-0.001432,-0.157974,-0.123358,-0.034616,-0.123452,-0.238065,0.114613
002343.SZ,2022-07-01,11,0,upgrade_large,-0.021164,-0.004806,-0.016358,-0.054674,-0.052227,-0.002447,-0.109347,-0.123358,0.01401,-0.155203,-0.238065,0.082862
002367.SZ,2022-07-01,2,1,upgrade_small,-0.007508,-0.004806,-0.002701,-0.007508,-0.052227,0.044719,0.01952,-0.123358,0.142877,-0.129129,-0.238065,0.108936
002462.SZ,2022-07-01,10,0,upgrade_large,-0.007855,-0.004806,-0.003049,0.010998,-0.052227,0.063224,-0.047918,-0.123358,0.07544,-0.076983,-0.238065,0.161081
002465.SZ,2022-07-01,9,0,upgrade_large,-0.005741,-0.004806,-0.000934,-0.028703,-0.052227,0.023524,-0.022962,-0.123358,0.100396,-0.137773,-0.238065,0.100292
002573.SZ,2022-07-01,8,0,upgrade_large,0.001776,-0.004806,0.006582,-0.015986,-0.052227,0.036241,0.033748,-0.123358,0.157106,-0.060391,-0.238065,0.177674
002612.SZ,2022-07-01,5,0,upgrade_large,-0.027392,-0.004806,-0.022586,-0.059662,-0.052227,-0.007435,0.100188,-0.123358,0.223546,-0.231895,-0.238065,0.00617
002672.SZ,2022-07-01,6,2,upgrade_large,0.001605,-0.004806,0.006411,0.016051,-0.052227,0.068278,0.020029,-0.123358,0.143387,-0.096545,-0.238065,0.141519
