symbol,event_date,action,magnitude,mag_label,cluster_status,category,stock_ret_1d,bench_ret_1d,abnormal_ret_1d,stock_ret_5d,bench_ret_5d,abnormal_ret_5d,stock_ret_21d,bench_ret_21d,abnormal_ret_21d,stock_ret_63d,bench_ret_63d,abnormal_ret_63d
MMM.SW,2012-02-08,downgrade,2,small,single,downgrade,0.0,0.003356,-0.003356,0.007384,-0.008949,0.016333,-0.010299,0.008389,-0.018689,0.023125,-0.024049,0.047174
MMM.SW,2012-02-09,downgrade,2,small,single,downgrade,0.0,-0.01505,0.01505,0.007384,0.000557,0.006827,-0.010299,0.006132,-0.016431,0.023125,-0.0301,0.053225
BAX.SW,2012-02-15,downgrade,2,small,single,downgrade,0.0,0.01298,-0.01298,0.0,0.025395,-0.025395,0.00756,0.042325,-0.034766,0.086539,-0.05079,0.137329
BAX.SW,2012-02-23,upgrade,2,small,single,upgrade_single,0.0,0.005504,-0.005504,0.0,-0.003302,0.003302,0.00756,0.009356,-0.001797,0.086539,-0.078701,0.16524
LLY.SW,2012-03-01,upgrade,2,small,single,upgrade_single,0.0,-0.008283,0.008283,0.0,0.001104,-0.001104,0.027038,0.020431,0.006607,0.156348,-0.093319,0.249667
LLY.SW,2012-03-02,upgrade,2,small,single,upgrade_single,0.0,0.000557,-0.000557,0.0,0.003898,-0.003898,0.027038,0.042316,-0.015279,0.156348,-0.098552,0.2549
NOVN.SW,2012-03-05,downgrade,2,small,single,downgrade,-0.014855,-0.028381,0.013526,0.007971,0.004452,0.003519,0.017029,0.027824,-0.010795,-0.006159,-0.10128,0.09512
RIGN.SW,2012-03-15,upgrade,2,small,single,upgrade_single,0.048638,0.004897,0.043742,-0.011673,-0.007073,-0.0046,-0.14105,-0.023395,-0.117655,-0.213619,-0.083787,-0.129832
RIGN.SW,2012-03-16,upgrade,2,small,single,upgrade_single,-0.018553,0.006497,-0.02505,-0.054731,-0.007038,-0.047693,-0.171614,-0.012453,-0.159161,-0.230056,-0.084461,-0.145594
ABT.SW,2012-03-18,upgrade,2,small,single,upgrade_single,0.0,-0.006455,0.006455,0.192553,0.001076,0.191477,0.083293,-0.026358,0.109651,0.192553,-0.093599,0.286151
ABT.SW,2012-03-19,upgrade,2,small,single,upgrade_single,0.0,-0.006455,0.006455,0.192553,0.001076,0.191477,0.083293,-0.026358,0.109651,0.192553,-0.093599,0.286151
PMI.SW,2012-04-02,downgrade,2,small,single,downgrade,-0.03521,-0.013355,-0.021855,-0.015808,-0.061432,0.045623,-0.02012,-0.023504,0.003385,-0.007665,-0.068376,0.060711
PMI.SW,2012-04-03,downgrade,2,small,single,downgrade,0.0,-0.018408,0.018408,0.020109,-0.039524,0.059633,0.015641,-0.019491,0.035132,0.02855,-0.046021,0.074571
CAT.SW,2012-04-15,upgrade,2,small,single,upgrade_single,0.0,0.016156,-0.016156,0.005191,0.010028,-0.004837,-0.008809,-0.060167,0.051358,-0.124272,-0.047354,-0.076919
CAT.SW,2012-04-16,upgrade,2,small,single,upgrade_single,0.0,0.016156,-0.016156,0.005191,0.010028,-0.004837,-0.008809,-0.060167,0.051358,-0.124272,-0.047354,-0.076919
INGA.SW,2012-04-17,upgrade,2,small,single,upgrade_single,0.0,-0.007675,0.007675,0.0,-0.006031,0.006031,0.0,-0.077851,0.077851,0.0,-0.057018,0.057018
RIGN.SW,2012-05-02,upgrade,2,small,clustered,upgrade_clustered,0.024491,-0.0093,0.033791,-0.056199,-0.045405,-0.010795,-0.150448,-0.114333,-0.036116,None,None,None
RIGN.SW,2012-05-03,upgrade,2,small,clustered,upgrade_clustered,-0.05571,-0.009387,-0.046323,-0.072145,-0.039205,-0.03294,-0.189541,-0.108228,-0.081314,0.005336,-0.033683,0.039019
PEP.SW,2012-05-06,upgrade,2,small,single,upgrade_single,0.0,-0.011725,0.011725,0.0,-0.048576,0.048576,0.087066,-0.072585,0.159651,0.221943,0.005025,0.216918
PEP.SW,2012-05-07,upgrade,2,small,single,upgrade_single,0.0,-0.011725,0.011725,0.0,-0.048576,0.048576,0.087066,-0.072585,0.159651,0.221943,0.005025,0.216918
RIGN.SW,2012-05-15,upgrade,2,small,clustered,upgrade_clustered,0.009246,-0.002964,0.01221,0.006569,0.0,0.006569,-0.016545,-0.001778,-0.014767,0.145256,0.066983,0.078273
ABBN.SW,2012-06-21,downgrade,2,small,single,downgrade,-0.012658,0.007697,-0.020355,-0.037001,-0.00296,-0.034041,0.003895,0.0,0.003895,0.167478,0.124926,0.042552
GT.SW,2012-06-21,upgrade,2,small,single,upgrade_single,0.0,0.007697,-0.007697,0.0,-0.00296,0.00296,-0.089202,0.0,-0.089202,0.032864,0.124926,-0.092062
GT.SW,2012-06-22,upgrade,2,small,single,upgrade_single,0.0,-0.018214,0.018214,0.0,0.021152,-0.021152,-0.089202,-0.015864,-0.073338,0.032864,0.120447,-0.087582
MMM.SW,2012-07-15,upgrade,2,small,single,upgrade_single,0.0,0.005848,-0.005848,-0.010225,-0.012281,0.002055,-0.008492,0.052632,-0.061124,0.011785,0.121637,-0.109852
GE.SW,2012-07-16,downgrade,2,small,single,downgrade,0.002116,0.005848,-0.003732,0.02328,-0.012281,0.035561,0.073016,0.052632,0.020384,0.116402,0.121637,-0.005235
MMM.SW,2012-07-16,upgrade,2,small,single,upgrade_single,0.0,0.005848,-0.005848,-0.010225,-0.012281,0.002055,-0.008492,0.052632,-0.061124,0.011785,0.121637,-0.109852
CAT.SW,2012-07-17,downgrade,2,small,single,downgrade,0.016253,0.007558,0.008695,0.034113,-0.026163,0.060276,0.081979,0.044767,0.037211,-0.014467,0.127907,-0.142374
CAT.SW,2012-07-18,downgrade,2,small,single,downgrade,0.0,0.009233,-0.009233,0.054482,-0.024812,0.079294,0.064675,0.045009,0.019666,-0.027065,0.137334,-0.164399
GT.SW,2012-07-23,upgrade,2,small,single,upgrade_single,0.0,-0.008289,0.008289,0.0,0.042037,-0.042037,0.149484,0.075192,0.074292,0.180412,0.156306,0.024107
GT.SW,2012-07-24,upgrade,2,small,single,upgrade_single,0.0,0.008955,-0.008955,0.0,0.054328,-0.054328,0.149484,0.087761,0.061723,0.180412,0.171343,0.009069
LLY.SW,2012-07-29,downgrade,2,small,single,downgrade,0.0,0.003409,-0.003409,-0.024582,0.022727,-0.04731,0.011661,0.029545,-0.017885,0.115348,0.083523,0.031826
LLY.SW,2012-07-30,downgrade,2,small,single,downgrade,0.0,0.003409,-0.003409,-0.024582,0.022727,-0.04731,0.011661,0.029545,-0.017885,0.115348,0.083523,0.031826
RIGN.SW,2012-08-02,downgrade,2,small,single,downgrade,0.007219,0.027429,-0.02021,0.014013,0.028,-0.013987,-0.019108,0.030857,-0.049965,-0.075584,0.096571,-0.172155
RIGN.SW,2012-08-03,downgrade,2,small,single,downgrade,-0.000211,0.001112,-0.001323,0.001265,-0.002225,0.00349,-0.031197,0.001669,-0.032866,-0.040683,0.066741,-0.107424
BAER.SW,2012-08-17,downgrade,2,small,single,downgrade,-0.009891,-0.002761,-0.00713,-0.000495,0.003865,-0.00436,0.066271,0.049696,0.016575,0.01632,0.051353,-0.035032
ABBN.SW,2012-08-20,downgrade,2,small,single,downgrade,-0.012998,0.005537,-0.018535,-0.034662,0.006645,-0.041307,0.048527,0.05814,-0.009613,-0.028596,0.054264,-0.08286
RO.SW,2012-08-21,upgrade,2,small,single,upgrade_single,-0.010038,0.003304,-0.013342,-0.00388,-0.002203,-0.001678,0.014509,0.046256,-0.031747,0.003374,0.051762,-0.048388
ROG.SW,2012-08-21,upgrade,2,small,single,upgrade_single,-0.006839,0.003304,-0.010143,0.001754,-0.002203,0.003956,0.016659,0.046256,-0.029596,0.018939,0.051762,-0.032823
LLY.SW,2012-08-23,upgrade,2,small,clustered,upgrade_clustered,0.056063,-0.00055,0.056612,0.046284,-0.017042,0.063327,0.048892,0.04453,0.004362,0.072686,0.070918,0.001768
AAM.SW,2012-08-23,downgrade,2,small,single,downgrade,-0.02581,-0.00055,-0.02526,-0.088563,-0.017042,-0.07152,-0.028846,0.04453,-0.073376,-0.134615,0.070918,-0.205533
AAM.SW,2012-08-24,downgrade,2,small,single,downgrade,-0.017143,0.0,-0.017143,-0.073247,-0.007701,-0.065546,None,None,None,-0.094026,0.068757,-0.162783
LLY.SW,2012-08-24,upgrade,2,small,clustered,upgrade_clustered,0.0,0.0,0.0,-0.009259,-0.007701,-0.001558,0.012654,0.041254,-0.0286,0.015741,0.068757,-0.053016
LLY.SW,2012-08-27,upgrade,4,large,clustered,upgrade_clustered,-0.009259,-0.0033,-0.005959,-0.00679,-0.009351,0.002561,0.012654,0.032453,-0.019799,0.015741,0.080308,-0.064567
LLY.SW,2012-08-28,upgrade,4,large,clustered,upgrade_clustered,0.0,-0.002759,0.002759,0.017445,-0.001104,0.018549,0.029283,0.041943,-0.012659,0.025234,0.092715,-0.067482
LLY.SW,2012-09-04,upgrade,2,small,clustered,upgrade_clustered,0.014916,0.004997,0.009919,0.002175,0.039423,-0.037247,0.044127,0.053859,-0.009732,0.061218,0.107718,-0.0465
LLY.SW,2012-09-05,upgrade,2,small,clustered,upgrade_clustered,0.012554,0.020994,-0.008441,-0.012554,0.035359,-0.047913,0.028781,0.062983,-0.034202,0.060625,0.102762,-0.042138
INGA.SW,2012-09-10,downgrade,2,small,single,downgrade,0.0,0.010254,-0.010254,0.0,0.030221,-0.030221,0.0,0.025904,-0.025904,0.0,0.086886,-0.086886
GT.SW,2012-09-20,downgrade,2,small,single,downgrade,0.0,0.003684,-0.003684,0.054545,-0.006316,0.060861,0.040909,0.027895,0.013014,0.068182,0.07,-0.001818
GT.SW,2012-09-21,downgrade,2,small,single,downgrade,0.0,-0.003671,0.003671,0.054545,-0.0215,0.076045,0.040909,0.028841,0.012068,None,None,None
BAX.SW,2012-09-23,downgrade,2,small,single,downgrade,0.0,-0.003684,0.003684,-0.041561,-0.004211,-0.03735,-0.041561,0.007368,-0.048929,None,None,None
BAX.SW,2012-09-24,downgrade,2,small,single,downgrade,0.0,-0.003684,0.003684,-0.041561,-0.004211,-0.03735,-0.041561,0.007368,-0.048929,None,None,None
BAS.SW,2012-09-25,downgrade,2,small,single,downgrade,-0.024322,-0.008452,-0.015869,-0.009045,0.007396,-0.016441,-0.083015,0.008452,-0.091467,0.05206,0.072372,-0.020312
RIGN.SW,2012-09-25,upgrade,2,small,clustered,upgrade_clustered,-0.016926,-0.008452,-0.008474,-0.026179,0.007396,-0.033575,-0.01151,0.008452,-0.019962,-0.092756,0.072372,-0.165127
GT.SW,2012-09-26,upgrade,2,small,single,upgrade_single,0.0,0.00586,-0.00586,0.0,0.011188,-0.011188,-0.012931,0.017581,-0.030512,0.012931,0.072456,-0.059525
RIGN.SW,2012-09-26,upgrade,2,small,clustered,upgrade_clustered,-0.006198,0.00586,-0.012059,-0.023646,0.011188,-0.034834,-0.00528,0.017581,-0.022861,-0.073921,0.072456,-0.146377
GT.SW,2012-09-27,upgrade,2,small,single,upgrade_single,0.0,-0.011653,0.011653,-0.012931,0.019068,-0.031999,-0.025862,0.010064,-0.035926,None,None,None
LLY.SW,2012-10-08,upgrade,2,small,clustered,upgrade_clustered,0.0,-0.01144,0.01144,0.090392,0.00884,0.081552,0.005687,-0.00676,0.012447,0.079916,0.097764,-0.017848
LLY.SW,2012-10-09,upgrade,2,small,clustered,upgrade_clustered,0.0,-0.001578,0.001578,0.090392,0.036823,0.053569,-0.008979,0.001578,-0.010557,0.079916,0.115203,-0.035286
CAT.SW,2012-10-10,downgrade,2,small,single,downgrade,-0.016481,0.007376,-0.023857,-0.018962,0.045838,-0.064799,0.032252,0.003161,0.029091,0.110579,0.111697,-0.001117
LLY.SW,2012-10-11,downgrade,2,small,single,downgrade,0.0,0.003138,-0.003138,0.041477,0.032427,0.00905,-0.02983,-0.004707,-0.025122,-0.056534,0.103033,-0.159568
CAT.SW,2012-10-11,downgrade,2,small,single,downgrade,-0.006306,0.003138,-0.009444,0.004144,0.032427,-0.028283,0.04955,-0.004707,0.054257,0.147387,0.103033,0.044354
LLY.SW,2012-10-12,downgrade,2,small,single,downgrade,0.034943,0.01147,0.023473,0.041477,0.018248,0.023229,-0.05,-0.014599,-0.035401,0.067898,0.099583,-0.031685
LLY.SW,2012-10-14,upgrade,2,small,clustered,upgrade_clustered,0.0,0.015979,-0.015979,0.0,0.01134,-0.01134,-0.082075,-0.034021,-0.048055,0.017293,0.102062,-0.084768
RIGN.SW,2012-10-14,upgrade,2,small,clustered,upgrade_clustered,0.028819,0.015979,0.01284,0.057404,0.01134,0.046064,-0.007966,-0.034021,0.026054,0.204311,0.102062,0.102249
LLY.SW,2012-10-15,upgrade,2,small,clustered,upgrade_clustered,0.0,0.015979,-0.015979,0.0,0.01134,-0.01134,-0.082075,-0.034021,-0.048055,0.017293,0.102062,-0.084768
RIGN.SW,2012-10-15,upgrade,2,small,clustered,upgrade_clustered,0.028819,0.015979,0.01284,0.057404,0.01134,0.046064,-0.007966,-0.034021,0.026054,0.204311,0.102062,0.102249
ABT.SW,2012-10-17,downgrade,2,small,single,downgrade,0.04788,-0.005542,0.053422,-0.064693,-0.038287,-0.026406,-0.077851,-0.040806,-0.037045,-0.053728,0.06801,-0.121738
ABT.SW,2012-10-18,downgrade,2,small,single,downgrade,0.0,-0.010638,0.010638,-0.107429,-0.032421,-0.075008,-0.119986,-0.035461,-0.084525,-0.096965,0.085106,-0.182072
LOGN.SW,2012-10-25,downgrade,2,small,single,downgrade,0.025974,-0.001571,0.027545,-0.025974,0.004188,-0.030163,-0.081633,0.028272,-0.109905,-0.100186,0.139791,-0.239976
LOGN.SW,2012-10-26,downgrade,2,small,single,downgrade,-0.056058,0.002098,-0.058155,-0.05425,0.015732,-0.069981,-0.083183,0.03828,-0.121463,-0.139241,0.142108,-0.281349
UBSG.SW,2012-10-31,upgrade,2,small,clustered,upgrade_clustered,0.031215,0.010466,0.020749,0.044593,0.002616,0.041977,0.039019,0.039246,-0.000228,0.137124,0.15123,-0.014106
UBSG.SW,2012-11-01,upgrade,2,small,clustered,upgrade_clustered,0.003243,-0.006214,0.009458,0.010811,-0.010875,0.021686,0.010811,0.032108,-0.021297,0.084324,0.124806,-0.040481
UBSG.SW,2012-11-05,upgrade,2,small,clustered,upgrade_clustered,0.024865,0.009906,0.014959,0.001081,-0.007299,0.00838,0.028108,0.040146,-0.012038,0.092973,0.142857,-0.049884
UBSG.SW,2012-11-06,upgrade,2,small,clustered,upgrade_clustered,-0.011603,-0.010842,-0.000762,-0.015823,-0.017553,0.00173,0.013713,0.030459,-0.016746,0.043249,0.110996,-0.067747
MMM.SW,2012-11-08,upgrade,2,small,single,upgrade_single,0.0,-0.003141,0.003141,0.0,-0.018848,0.018848,-0.032818,0.049738,-0.082556,-0.075187,0.135079,-0.210265
MMM.SW,2012-11-09,upgrade,2,small,single,upgrade_single,0.0,0.0,0.0,0.0,-0.022584,0.022584,-0.032818,0.057773,-0.090591,-0.075187,0.142857,-0.218044
RIGN.SW,2012-11-11,upgrade,2,small,clustered,upgrade_clustered,-0.000228,-0.000525,0.000297,-0.020795,0.0,-0.020795,-0.023537,0.060399,-0.083936,0.198583,0.152311,0.046272
CAT.SW,2012-11-11,downgrade,2,small,single,downgrade,0.0,-0.000525,0.000525,-0.031416,0.0,-0.031416,0.020429,0.060399,-0.03997,0.100086,0.152311,-0.052225
RIGN.SW,2012-11-12,upgrade,2,small,clustered,upgrade_clustered,-0.000228,-0.000525,0.000297,-0.020795,0.0,-0.020795,-0.023537,0.060399,-0.083936,0.198583,0.152311,0.046272
CAT.SW,2012-11-12,downgrade,2,small,single,downgrade,0.0,-0.000525,0.000525,-0.031416,0.0,-0.031416,0.020429,0.060399,-0.03997,0.100086,0.152311,-0.052225
BAX.SW,2012-11-26,downgrade,2,small,single,downgrade,0.0,-0.002567,0.002567,0.080531,0.023101,0.05743,None,None,None,0.089446,0.11961,-0.030164
BAX.SW,2012-11-27,downgrade,2,small,single,downgrade,0.0,0.010808,-0.010808,0.080531,0.025733,0.054798,0.089446,0.044776,0.04467,0.089446,0.123006,-0.033559
NOVN.SW,2012-12-11,downgrade,2,small,single,downgrade,-0.001839,0.002483,-0.004322,-0.009503,0.013406,-0.02291,0.016861,0.052632,-0.035771,0.152974,0.112214,0.040759
ABT.SW,2013-01-03,downgrade,2,small,single,downgrade,0.009484,0.010768,-0.001284,-0.012898,0.033284,-0.046183,-0.016313,0.063142,-0.079455,0.122534,0.084679,0.037855
ABT.SW,2013-01-04,downgrade,2,small,single,downgrade,0.0,0.0,0.0,0.017663,0.026634,-0.008972,-0.025554,0.058111,-0.083666,0.111988,0.078935,0.033053
ABBN.SW,2013-01-08,upgrade,2,small,single,upgrade_single,0.017309,0.008717,0.008592,0.008655,0.021308,-0.012653,-0.005507,0.042131,-0.047638,0.091267,0.091041,0.000226
MMM.SW,2013-01-10,downgrade,2,small,single,downgrade,0.0,0.004263,-0.004263,0.0,0.01279,-0.01279,-0.08817,0.027001,-0.115171,0.170005,0.073899,0.096107
PMI.SW,2013-01-10,upgrade,2,small,single,upgrade_single,0.0,0.004263,-0.004263,0.027268,0.01279,0.014478,0.023407,0.027001,-0.003594,0.120656,0.073899,0.046758
PMI.SW,2013-01-11,upgrade,2,small,single,upgrade_single,0.046091,-0.004717,0.050808,0.027268,0.002358,0.02491,0.023407,0.026415,-0.003008,0.120174,0.059906,0.060268
MMM.SW,2013-01-11,downgrade,2,small,single,downgrade,0.0,-0.004717,0.004717,0.0,0.002358,-0.002358,-0.08817,0.026415,-0.114585,0.170005,0.059906,0.110099
LOGN.SW,2013-01-13,upgrade,2,small,single,upgrade_single,-0.044484,-0.000474,-0.04401,-0.065836,0.004739,-0.070576,-0.115658,0.03981,-0.155469,-0.064057,0.078199,-0.142256
LOGN.SW,2013-01-14,downgrade,2,small,single,downgrade,-0.044484,-0.000474,-0.04401,-0.065836,0.004739,-0.070576,-0.115658,0.03981,-0.155469,-0.064057,0.078199,-0.142256
LOGN.SW,2013-01-15,downgrade,2,small,single,downgrade,-0.022346,0.0,-0.022346,0.042831,0.015647,0.027183,-0.037244,0.038407,-0.075651,-0.03352,0.0422,-0.07572
NOVN.SW,2013-01-15,downgrade,2,small,single,downgrade,0.006571,0.0,0.006571,0.035544,0.015647,0.019896,0.046296,0.038407,0.007889,0.141278,0.0422,0.099078
INGA.SW,2013-01-15,downgrade,2,small,single,downgrade,0.0,0.0,0.0,0.0,0.015647,-0.015647,0.0,0.038407,-0.038407,0.0,0.0422,-0.0422
ABBN.SW,2013-01-16,downgrade,2,small,single,downgrade,0.0139,0.013751,0.000149,-0.004633,0.022285,-0.026919,0.065637,0.037933,0.027704,0.014672,0.047416,-0.032744
CAT.SW,2013-01-17,upgrade,2,small,clustered,upgrade_clustered,0.0,-0.00608,0.00608,-0.000625,0.014032,-0.014657,0.000625,0.033209,-0.032584,-0.154351,0.039289,-0.19364
CAT.SW,2013-01-18,upgrade,2,small,clustered,upgrade_clustered,0.017497,-0.002353,0.01985,0.008436,0.020235,-0.011799,-0.011248,0.036235,-0.047484,-0.154351,0.043765,-0.198116
NOVN.SW,2013-01-22,upgrade,2,small,single,upgrade_single,0.040829,0.010377,0.030451,0.038127,0.025943,0.012183,0.061543,0.024057,0.037486,0.194536,0.059906,0.134631
UBSG.SW,2013-01-23,downgrade,2,small,single,downgrade,0.02554,0.006536,0.019004,0.0,0.01634,-0.01634,-0.05501,0.022876,-0.077886,-0.024558,0.054155,-0.078713
LOGN.SW,2013-01-24,downgrade,2,small,single,downgrade,-0.015779,0.005566,-0.021345,-0.061144,0.010204,-0.071348,-0.00789,-0.000928,-0.006962,-0.033531,0.052876,-0.086406
UBSG.SW,2013-01-24,downgrade,2,small,single,downgrade,-0.009579,0.005566,-0.015144,-0.028736,0.010204,-0.03894,-0.081418,-0.000928,-0.08049,-0.034483,0.052876,-0.087358
LOGN.SW,2013-01-25,downgrade,2,small,single,downgrade,-0.01002,0.0,-0.01002,-0.036072,0.01476,-0.050832,0.0,-0.003229,0.003229,-0.08016,0.047509,-0.12767
RIGN.SW,2013-01-27,upgrade,2,small,single,upgrade_single,-0.015712,0.003229,-0.01894,-0.040665,0.001845,-0.04251,-0.102588,0.005996,-0.108584,-0.111645,0.062731,-0.174376
CAT.SW,2013-01-28,upgrade,2,small,clustered,upgrade_clustered,0.021379,0.003229,0.01815,0.004493,0.001845,0.002648,-0.057165,0.005996,-0.063161,-0.098838,0.062731,-0.161569
RIGN.SW,2013-01-28,upgrade,2,small,single,upgrade_single,-0.015712,0.003229,-0.01894,-0.040665,0.001845,-0.04251,-0.102588,0.005996,-0.108584,-0.111645,0.062731,-0.174376
UBSG.SW,2013-01-29,downgrade,2,small,single,downgrade,-0.023969,0.00092,-0.024889,-0.037392,0.004598,-0.04199,-0.08629,0.003218,-0.089508,0.022052,0.063908,-0.041856
CAT.SW,2013-01-29,upgrade,2,small,clustered,upgrade_clustered,0.0,0.00092,-0.00092,-0.016533,0.004598,-0.02113,-0.07417,0.003218,-0.077388,-0.117701,0.063908,-0.181609
UBSG.SW,2013-01-30,downgrade,2,small,single,downgrade,-0.003929,0.000459,-0.004389,-0.006876,0.00689,-0.013766,-0.071709,-0.001378,-0.070331,None,None,None
PMI.SW,2013-02-12,upgrade,2,small,single,upgrade_single,0.0,0.008272,-0.008272,0.035605,0.011949,0.023656,0.059184,0.029412,0.029772,0.131101,0.064338,0.066763
PMI.SW,2013-02-13,upgrade,2,small,single,upgrade_single,0.041971,-0.001823,0.043794,0.059184,-0.010483,0.069667,0.059184,0.031905,0.027279,0.146192,0.068368,0.077824
RIGN.SW,2013-02-14,downgrade,2,small,single,downgrade,-0.031865,-0.000457,-0.031408,-0.081537,0.000457,-0.081994,-0.058107,0.020091,-0.078198,-0.009372,0.06347,-0.072843
RIGN.SW,2013-02-15,downgrade,2,small,single,downgrade,0.003872,0.009137,-0.005265,-0.048016,-0.015989,-0.032027,-0.042014,0.016446,-0.058459,0.037754,0.06487,-0.027116
UBSG.SW,2013-02-18,downgrade,2,small,single,downgrade,0.002037,-0.003169,0.005206,-0.038697,-0.021729,-0.016967,-0.032587,0.018108,-0.050694,None,None,None
RIGN.SW,2013-02-18,downgrade,2,small,single,downgrade,-0.013501,-0.003169,-0.010332,-0.089489,-0.021729,-0.06776,-0.037223,0.018108,-0.05533,None,None,None
RIGN.SW,2013-02-19,downgrade,2,small,single,downgrade,-0.013501,-0.003169,-0.010332,-0.089489,-0.021729,-0.06776,-0.037223,0.018108,-0.05533,None,None,None
UBSG.SW,2013-02-19,downgrade,2,small,single,downgrade,0.002037,-0.003169,0.005206,-0.038697,-0.021729,-0.016967,-0.032587,0.018108,-0.050694,None,None,None
CAT.SW,2013-02-21,upgrade,2,small,clustered,upgrade_clustered,-0.031443,0.009212,-0.040655,-0.035551,0.005067,-0.040617,-0.057197,0.024873,-0.08207,-0.018012,0.068171,-0.086184
CAT.SW,2013-02-22,upgrade,2,small,clustered,upgrade_clustered,-0.007178,-0.016887,0.009709,0.007667,-0.007759,0.015426,-0.026591,0.005477,-0.032067,0.013866,0.051118,-0.037252
INGA.SW,2013-02-25,upgrade,2,small,single,upgrade_single,0.0,0.00325,-0.00325,0.0,0.012999,-0.012999,0.0,0.031105,-0.031105,0.0,0.076137,-0.076137
RIGN.SW,2013-02-25,downgrade,2,small,single,downgrade,-0.039862,0.00325,-0.043111,0.00122,0.012999,-0.011779,-0.018507,0.031105,-0.049612,0.003864,0.076137,-0.072273
RIGN.SW,2013-02-26,downgrade,2,small,single,downgrade,0.028384,0.009255,0.019129,0.046812,0.021749,0.025063,0.0466,0.019898,0.026702,0.084516,0.061546,0.02297
GE.SW,2013-03-11,downgrade,2,small,single,downgrade,-0.013146,0.003156,-0.016302,-0.021911,0.007214,-0.029124,-0.028922,0.01578,-0.044702,-0.008764,0.028855,-0.037619
ABBN.SW,2013-03-12,upgrade,2,small,clustered,upgrade_clustered,0.002809,-0.006292,0.009101,-0.008427,0.0,-0.008427,-0.023174,0.019775,-0.042949,-0.032303,0.01573,-0.048034
ABBN.SW,2013-03-14,upgrade,2,small,clustered,upgrade_clustered,0.005598,0.010714,-0.005116,-0.016095,-0.013393,-0.002702,-0.044787,0.003125,-0.047912,-0.041987,0.014732,-0.05672
RIGN.SW,2013-03-14,downgrade,2,small,single,downgrade,0.000995,0.010714,-0.009719,-0.01393,-0.013393,-0.000537,-0.097911,0.003125,-0.101036,-0.102677,0.014732,-0.117409
NOVN.SW,2013-03-14,upgrade,2,small,clustered,upgrade_clustered,0.002925,0.010714,-0.00779,0.021271,-0.013393,0.034664,0.054241,0.003125,0.051116,0.022866,0.014732,0.008134
RIGN.SW,2013-03-15,downgrade,2,small,single,downgrade,-0.000994,-0.013251,0.012257,-0.031014,-0.017226,-0.013788,-0.108549,0.004859,-0.113407,-0.091512,0.000883,-0.092395
CAT.SW,2013-04-02,downgrade,2,small,single,downgrade,-0.001875,0.000446,-0.002321,-0.032731,-0.01025,-0.022481,None,None,None,-0.030685,-0.004902,-0.025783
CAT.SW,2013-04-03,downgrade,2,small,single,downgrade,0.0,-0.006236,0.006236,-0.001879,0.003563,-0.005442,-0.00649,0.026281,-0.032771,-0.028864,-0.010245,-0.018619
INGA.SW,2013-04-03,upgrade,2,small,single,upgrade_single,0.0,-0.006236,0.006236,0.0,0.003563,-0.003563,0.0,0.026281,-0.026281,0.0,-0.010245,0.010245
NOVN.SW,2013-04-07,upgrade,2,small,clustered,upgrade_clustered,0.0,-0.003142,0.003142,0.035248,0.008528,0.02672,0.034465,0.042639,-0.008174,0.027676,0.005386,0.02229
PEP.SW,2013-04-11,downgrade,2,small,single,downgrade,0.01792,-0.000881,0.018802,0.031705,-0.026443,0.058149,0.041552,0.027766,0.013786,0.059866,0.020714,0.039152
PEP.SW,2013-04-12,downgrade,2,small,single,downgrade,-0.024183,-0.008822,-0.01536,-0.011027,-0.01985,0.008823,0.023215,0.026026,-0.00281,0.041207,0.018086,0.023122
UBSG.SW,2013-04-18,upgrade,2,small,single,upgrade_single,0.031694,0.005885,0.025809,0.101639,0.027614,0.074025,0.262295,0.055229,0.207066,0.231694,0.043006,0.188688
UBSG.SW,2013-04-19,upgrade,2,small,single,upgrade_single,0.011653,-0.0018,0.013453,0.057203,0.022052,0.035151,None,None,None,0.208686,0.040954,0.167732
LOGN.SW,2013-04-21,downgrade,2,small,single,downgrade,0.021401,0.013075,0.008326,-0.103113,0.038774,-0.141887,-0.031128,0.05275,-0.083879,-0.052529,0.048693,-0.101222
GE.SW,2013-04-22,downgrade,2,small,single,downgrade,0.004907,0.013075,-0.008168,0.037291,0.038774,-0.001482,0.147203,0.05275,0.094453,0.168793,0.048693,0.1201
CAT.SW,2013-04-22,upgrade,2,small,clustered,upgrade_clustered,0.0,0.013075,-0.013075,0.074635,0.038774,0.035861,0.148162,0.05275,0.095412,0.125254,0.048693,0.076562
LOGN.SW,2013-04-22,downgrade,2,small,single,downgrade,0.021401,0.013075,0.008326,-0.103113,0.038774,-0.141887,-0.031128,0.05275,-0.083879,-0.052529,0.048693,-0.101222
CAT.SW,2013-04-23,upgrade,2,small,clustered,upgrade_clustered,0.0,0.004895,-0.004895,0.074635,0.029818,0.044818,0.148162,0.032043,0.116119,0.079808,0.029818,0.04999
ABBN.SW,2013-04-23,upgrade,2,small,single,upgrade_single,0.036323,0.004895,0.031428,0.060786,0.029818,0.030968,0.109711,0.032043,0.077668,0.075612,0.029818,0.045794
ABBN.SW,2013-04-24,downgrade,2,small,single,downgrade,0.017167,0.005314,0.011853,None,None,None,0.040773,0.019929,0.020843,0.042203,0.025244,0.01696
