symbol,event_date,action,magnitude,mag_label,cluster_status,category,stock_ret_1d,bench_ret_1d,abnormal_ret_1d,stock_ret_5d,bench_ret_5d,abnormal_ret_5d,stock_ret_21d,bench_ret_21d,abnormal_ret_21d,stock_ret_63d,bench_ret_63d,abnormal_ret_63d
CCL.L,2012-02-07,downgrade,2,small,single,downgrade,-0.001514,0.003325,-0.00484,-0.030301,0.002762,-0.033063,-0.018195,-0.002757,-0.015438,-0.000881,-0.056498,0.055617
0Q16.L,2012-02-13,downgrade,2,small,single,downgrade,0.0,-0.001307,0.001307,0.0,0.004802,-0.004802,0.000914,0.007722,-0.006808,0.000914,-0.083836,0.08475
0Q16.L,2012-02-14,downgrade,2,small,single,downgrade,0.0,-0.001151,0.001151,0.0,0.004139,-0.004139,0.000914,0.008241,-0.007327,0.000914,-0.093986,0.0949
0KXS.L,2012-03-20,upgrade,2,small,single,upgrade_single,-0.012077,-0.007858,-0.004219,0.01225,-0.01408,0.02633,-0.076259,-0.038422,-0.037838,0.192029,-0.074899,0.266928
BNC.L,2012-03-20,upgrade,2,small,single,upgrade_single,-0.006766,-0.007858,0.001093,-0.062779,-0.01408,-0.048698,-0.261342,-0.038422,-0.22292,-0.25531,-0.074899,-0.180411
0KXS.L,2012-03-21,upgrade,2,small,single,upgrade_single,0.010129,0.001581,0.008549,0.018337,-0.017726,0.036063,-0.062522,-0.023293,-0.039229,0.220224,-0.068203,0.288426
IBM.L,2012-04-03,downgrade,2,small,single,downgrade,-0.017116,0.003489,-0.020605,-0.019744,-0.009113,-0.01063,-0.033596,-0.026162,-0.007434,-0.090041,-0.013402,-0.076639
IBM.L,2012-04-04,downgrade,2,small,single,downgrade,-0.012798,-0.022384,0.009587,-0.002106,-0.010027,0.007921,-0.017091,-0.033828,0.016737,-0.061234,-0.010413,-0.050822
0Q16.L,2012-04-10,upgrade,2,small,single,upgrade_single,0.0,0.013438,-0.013438,0.0,0.019619,-0.019619,0.0,-0.01051,0.01051,0.000913,-0.004701,0.005614
0Q16.L,2012-04-11,upgrade,2,small,single,upgrade_single,0.0,-0.010274,0.010274,0.0,0.00597,-0.00597,0.0,-0.042893,0.042893,0.000913,-0.007763,0.008676
MHM.L,2012-04-19,downgrade,2,small,single,downgrade,0.0,-0.018465,0.018465,-0.003176,0.000859,-0.004035,-0.004367,-0.063905,0.059538,0.022231,-0.041281,0.063512
NG.L,2012-04-22,upgrade,2,small,single,upgrade_single,0.0222,0.007752,0.014448,0.019148,0.012745,0.006403,0.0222,-0.070454,0.092653,0.023182,-0.02936,0.052541
0Q1F.L,2012-05-10,downgrade,2,small,single,downgrade,-0.03973,-0.019729,-0.020001,-0.127061,-0.055224,-0.071838,-0.099325,-0.016449,-0.082877,-0.026987,0.048711,-0.075698
0Q1F.L,2012-05-11,downgrade,2,small,single,downgrade,0.010539,-0.005105,0.015643,-0.112802,-0.029465,-0.083338,-0.058938,0.00028,-0.059218,0.013271,0.067031,-0.05376
0Q1F.L,2012-05-13,upgrade,2,small,single,upgrade_single,0.010539,-0.005105,0.015643,-0.112802,-0.029465,-0.083338,-0.058938,0.00028,-0.059218,0.013271,0.067031,-0.05376
0Q1F.L,2012-05-14,upgrade,2,small,single,upgrade_single,-0.005021,-0.005953,0.000932,-0.069139,-0.006315,-0.062823,-0.048667,0.007575,-0.056242,0.014291,0.078556,-0.064265
0Q1F.L,2012-05-20,downgrade,2,small,single,downgrade,0.060273,0.018626,0.041647,None,None,None,0.088429,0.04937,0.03906,0.131544,0.09801,0.033535
0Q1F.L,2012-05-21,downgrade,2,small,single,downgrade,-0.015353,-0.025331,0.009978,-0.012863,-0.002247,-0.010616,0.047303,0.020434,0.026869,0.13444,0.084067,0.050372
BP.L,2012-05-22,upgrade,2,small,single,upgrade_single,0.033273,0.015882,0.017391,0.011164,0.005862,0.005303,0.020679,0.034984,-0.014305,0.1475,0.096421,0.05108
BP-A.L,2012-05-22,upgrade,2,small,single,upgrade_single,0.0,0.015882,-0.015882,0.0,0.005862,-0.005862,0.0,0.034984,-0.034984,0.042396,0.096421,-0.054025
BP-B.L,2012-05-22,upgrade,2,small,single,upgrade_single,0.0,0.015882,-0.015882,0.0,0.005862,-0.005862,0.0,0.034984,-0.034984,0.015963,0.096421,-0.080458
BOE.L,2012-06-25,upgrade,2,small,single,upgrade_single,0.0,0.014129,-0.014129,0.023532,0.044203,-0.02067,0.020697,0.009429,0.011268,-0.000764,0.071945,-0.072709
VOD.L,2012-06-28,downgrade,2,small,single,downgrade,0.000937,0.012473,-0.011536,0.008967,0.01642,-0.007454,0.018201,0.021985,-0.003783,-0.012982,0.037384,-0.050365
BARC.L,2012-07-01,downgrade,2,small,single,downgrade,-0.007948,0.008348,-0.016296,-0.029665,-0.00236,-0.027305,-0.00231,-0.00095,-0.00136,0.283061,0.017982,0.265079
BVA.L,2012-07-05,downgrade,2,small,single,downgrade,-0.03268,-0.006234,-0.026446,-0.03268,0.000618,-0.033298,0.071895,0.025808,0.046088,0.176471,0.029165,0.147306
BARC.L,2012-07-05,downgrade,2,small,single,downgrade,-0.008218,-0.006234,-0.001984,-0.015774,0.000618,-0.016392,0.075564,0.025808,0.049757,0.358364,0.029165,0.329199
PSON.L,2012-07-08,downgrade,2,small,single,downgrade,0.0,0.006529,-0.006529,0.016084,0.006237,0.009846,-0.004819,0.038013,-0.042832,0.021348,0.043305,-0.021957
0QAH.L,2012-07-11,upgrade,2,small,single,upgrade_single,0.0,0.010321,-0.010321,0.0,0.01889,-0.01889,0.0,0.042591,-0.042591,0.01833,0.030038,-0.011708
0QAH.L,2012-07-12,upgrade,2,small,single,upgrade_single,0.0,-0.000653,0.000653,0.0,-0.002534,0.002534,0.0,0.029253,-0.029253,0.01833,0.028877,-0.010547
GEC.L,2012-07-16,downgrade,2,small,single,downgrade,0.02128,0.010069,0.01121,0.049419,-0.023069,0.072488,0.083858,0.036231,0.047627,0.129357,0.031359,0.097999
BARC.L,2012-07-29,upgrade,2,small,single,upgrade_single,-0.014963,-0.010248,-0.004715,0.03896,0.020223,0.018737,0.098723,0.008764,0.089958,0.370803,0.019861,0.350942
0Q1F.L,2012-07-29,downgrade,2,small,single,downgrade,0.0,-0.010248,0.010248,0.004745,0.020223,-0.015478,0.045077,0.008764,0.036313,0.162515,0.019861,0.142654
0Q1F.L,2012-07-30,downgrade,2,small,single,downgrade,0.020561,0.01376,0.006802,0.022539,0.036548,-0.01401,0.015817,0.014936,0.00088,0.162515,0.028361,0.134154
BP.L,2012-07-31,downgrade,2,small,single,downgrade,0.002834,-0.008843,0.011677,0.065287,0.023298,0.041988,0.042613,-0.000235,0.042848,0.046156,0.023995,0.022161
BP-B.L,2012-07-31,downgrade,2,small,single,downgrade,0.0,-0.008843,0.008843,0.0,0.023298,-0.023298,0.0,-0.000235,0.000235,0.0204,0.023995,-0.003595
BP-A.L,2012-07-31,downgrade,2,small,single,downgrade,0.0,-0.008843,0.008843,0.0,0.023298,-0.023298,0.0,-0.000235,0.000235,0.020336,0.023995,-0.003659
0R3T.L,2012-08-01,downgrade,2,small,single,downgrade,0.035503,0.022072,0.013431,0.043393,0.033416,0.009977,0.058185,0.016974,0.041212,0.376726,0.021263,0.355462
0HPW.L,2012-08-12,downgrade,2,small,single,downgrade,0.017681,0.005641,0.012039,0.059282,-0.001288,0.06057,0.075923,-0.008539,0.084462,0.022881,-0.010666,0.033546
0HPW.L,2012-08-13,downgrade,2,small,single,downgrade,0.013286,-0.005412,0.018698,0.053654,-0.001238,0.054891,0.06234,-0.007649,0.069989,0.004088,-0.016626,0.020714
VOD.L,2012-08-14,downgrade,2,small,single,downgrade,-0.017029,0.000252,-0.017281,-0.026052,-0.010087,-0.015964,-0.06837,0.014145,-0.082515,-0.139154,-0.008022,-0.131132
0JQQ.L,2012-08-15,upgrade,2,small,single,upgrade_single,0.0,0.00307,-0.00307,None,None,None,0.0,0.010114,-0.010114,-0.074286,-0.019282,-0.055004
0QAH.L,2012-08-23,downgrade,2,small,single,downgrade,0.0,-0.000154,0.000154,0.0,-0.003149,0.003149,0.01833,0.014387,0.003943,None,None,None
AAL.L,2012-08-23,downgrade,2,small,single,downgrade,-0.01035,-0.000154,-0.010196,-0.059415,-0.003149,-0.056266,0.008222,0.014387,-0.006165,-0.095756,0.002498,-0.098254
0QAH.L,2012-08-24,downgrade,2,small,single,downgrade,0.0,-0.005572,0.005572,0.0,-0.017955,0.017955,0.01833,-0.001319,0.019649,None,None,None
AAL.L,2012-08-24,downgrade,2,small,single,downgrade,-0.026533,-0.005572,-0.020962,-0.062713,-0.017955,-0.044758,-0.018488,-0.001319,-0.017169,-0.078532,0.007519,-0.086052
IBM.L,2012-09-03,upgrade,2,small,single,upgrade_single,-0.005991,-0.002495,-0.003496,0.041094,0.021188,0.019905,0.076871,0.027116,0.049756,None,None,None
IBM.L,2012-09-04,upgrade,2,small,single,upgrade_single,0.021986,0.021118,0.000869,0.05034,0.021955,0.028384,0.086418,0.030033,0.056385,-0.033022,0.037714,-0.070736
BARC.L,2012-09-05,downgrade,2,small,single,downgrade,0.069098,0.003022,0.066076,0.128978,0.00737,0.121608,0.180281,0.016215,0.164065,0.268056,0.015872,0.252184
0ABX.L,2012-09-06,upgrade,2,small,clustered,upgrade_clustered,-0.01888,-0.000276,-0.018604,0.04896,0.020838,0.028122,None,None,None,-0.15168,0.016787,-0.168467
BARC.L,2012-09-06,upgrade,2,small,single,upgrade_single,0.006598,-0.000276,0.006874,0.10977,0.020838,0.088932,0.077304,0.0081,0.069203,0.19877,0.016787,0.181983
SN.L,2012-09-09,upgrade,2,small,single,upgrade_single,0.003683,-0.000174,0.003857,0.011048,0.017317,-0.006269,-0.008839,0.002943,-0.011782,-0.009117,0.018681,-0.027798
BA.L,2012-09-11,downgrade,2,small,single,downgrade,-0.07284,0.006544,-0.079384,-0.058849,0.018402,-0.07725,-0.096521,0.008244,-0.104766,-0.045566,0.024135,-0.069701
BA.L,2012-09-12,downgrade,2,small,single,downgrade,0.029365,0.016432,0.012934,0.010655,0.005966,0.004689,-0.029671,-0.004571,-0.025101,0.026102,0.01805,0.008052
0Q1F.L,2012-09-13,downgrade,2,small,single,downgrade,0.001361,-0.003724,0.005086,-0.011572,-0.010638,-0.000934,0.004765,-0.018585,0.02335,0.036419,0.005122,0.031297
0Q1F.L,2012-09-14,downgrade,2,small,single,downgrade,-0.021754,-0.004303,-0.017451,-0.033651,-0.009278,-0.024373,0.048946,-0.003899,0.052845,0.032971,0.006124,0.026847
0KXS.L,2012-09-18,downgrade,2,small,single,downgrade,0.004351,-0.005747,0.010098,0.001999,-0.020445,0.022444,-0.081609,0.004852,-0.08646,-0.131703,0.00402,-0.135722
0KXS.L,2012-09-19,downgrade,2,small,single,downgrade,0.031846,-0.000345,0.032191,0.046248,-0.012848,0.059095,-0.081489,0.00709,-0.088579,-0.157007,0.01388,-0.170887
RIO.L,2012-09-23,downgrade,2,small,single,downgrade,-0.013424,0.003574,-0.016998,-0.014099,-0.00315,-0.01095,0.051004,-0.00701,0.058014,0.172813,0.020466,0.152347
HOC.L,2012-09-23,upgrade,2,small,single,upgrade_single,-0.002661,0.003574,-0.006236,0.033785,-0.00315,0.036935,0.016804,-0.00701,0.023814,-0.015334,0.020466,-0.0358
CCL.L,2012-09-23,downgrade,2,small,single,downgrade,0.033536,0.003574,0.029962,0.012352,-0.00315,0.015502,0.074577,-0.00701,0.081587,0.075435,0.020466,0.054969
FXPO.L,2012-09-24,downgrade,2,small,single,downgrade,-0.05141,-0.015636,-0.035774,-0.06062,-0.008577,-0.052043,-0.068797,-0.009374,-0.059423,0.165132,0.0137,0.151431
HOC.L,2012-09-24,upgrade,2,small,single,upgrade_single,-0.012706,-0.015636,0.002929,0.057052,-0.008577,0.065629,0.034485,-0.009374,0.04386,-0.008615,0.0137,-0.022315
CCL.L,2012-09-25,downgrade,2,small,single,downgrade,-0.01,0.001964,-0.011965,0.00609,0.010007,-0.003916,0.089609,0.006408,0.083201,0.067098,0.032262,0.034836
FXPO.L,2012-09-25,downgrade,2,small,single,downgrade,0.004558,0.001964,0.002593,-0.015258,0.010007,-0.025265,-0.015753,0.006408,-0.022161,0.263252,0.032262,0.23099
0ABX.L,2012-09-25,upgrade,2,small,clustered,upgrade_clustered,0.016209,0.001964,0.014245,0.008416,0.010007,-0.00159,-0.026496,0.006408,-0.032904,-0.163965,0.032262,-0.196227
SN.L,2012-10-01,downgrade,2,small,single,downgrade,-0.007252,0.002816,-0.010068,-0.026779,0.000138,-0.026916,-0.04312,-0.004605,-0.038515,-0.000762,0.037511,-0.038274
0ABX.L,2012-10-09,downgrade,2,small,single,downgrade,-0.009247,0.009182,-0.018429,-0.007015,0.023231,-0.030247,-0.072385,-0.000114,-0.072271,-0.13361,0.056226,-0.189835
BHP.L,2012-10-10,downgrade,2,small,single,downgrade,-0.007945,-0.006249,-0.001696,0.049993,0.014975,0.035018,0.0,-0.010304,0.010304,0.06383,0.050059,0.013771
0JQQ.L,2012-10-16,downgrade,2,small,single,downgrade,0.011038,0.001039,0.009999,-0.045806,-0.017955,-0.027851,-0.116998,-0.039446,-0.077552,-0.013797,0.037465,-0.051262
IBM.L,2012-10-16,downgrade,2,small,single,downgrade,-0.014798,0.001039,-0.015837,-0.031641,-0.017955,-0.013686,-0.054615,-0.039446,-0.01517,-0.030742,0.037465,-0.068206
IBM.L,2012-10-17,downgrade,2,small,single,downgrade,-0.012697,-0.003532,-0.009165,None,None,None,-0.056929,-0.052638,-0.004292,-0.011037,0.040115,-0.051152
LLOY.L,2012-10-18,downgrade,2,small,single,downgrade,0.008127,-0.002246,0.010372,-0.000387,-0.015169,0.014782,0.114938,-0.02688,0.141818,0.313854,0.048308,0.265547
BARC.L,2012-10-18,downgrade,2,small,single,downgrade,0.006618,-0.002246,0.008863,-0.005757,-0.015169,0.009412,0.072464,-0.02688,0.099344,0.277017,0.048308,0.228709
0R3T.L,2012-10-31,upgrade,2,small,clustered,upgrade_clustered,0.003472,0.001131,0.002341,0.011111,-0.014649,0.02576,0.006944,0.000836,0.006109,0.102778,0.082792,0.019986
TTE.L,2012-10-31,upgrade,2,small,single,upgrade_single,0.006342,0.001131,0.005211,-0.037526,-0.014649,-0.022878,-0.010042,0.000836,-0.010878,0.045455,0.082792,-0.037337
0ABX.L,2012-11-01,downgrade,2,small,single,downgrade,-0.006776,-0.005025,-0.001751,0.024251,-0.016847,0.041099,-0.041013,0.000458,-0.041471,-0.077746,0.064461,-0.142207
0R3T.L,2012-11-01,upgrade,2,small,clustered,upgrade_clustered,-0.00346,-0.005025,0.001565,-0.005536,-0.016847,0.011311,0.007612,0.000458,0.007154,0.080969,0.064461,0.016508
TYT.L,2012-11-04,upgrade,2,small,single,upgrade_single,0.007782,0.007851,-6.9e-05,-0.035774,-0.012295,-0.023479,0.088645,0.005134,0.083511,0.420126,0.075988,0.344138
0R3T.L,2012-11-05,upgrade,2,small,clustered,upgrade_clustered,-0.010847,-0.015849,0.005002,-0.014915,-0.016763,0.001848,0.004068,0.00122,0.002848,0.066441,0.069745,-0.003304
0HPW.L,2012-11-05,downgrade,2,small,single,downgrade,-0.041062,-0.015849,-0.025213,-0.012519,-0.016763,0.004244,0.022033,0.00122,0.020813,0.022534,0.069745,-0.047211
0R3T.L,2012-11-06,upgrade,2,small,clustered,upgrade_clustered,-0.002056,-0.00269,0.000634,-0.021933,-0.012021,-0.009912,0.02536,0.018957,0.006403,0.054832,0.075417,-0.020585
0HPW.L,2012-11-06,downgrade,2,small,single,downgrade,0.009399,-0.00269,0.01209,0.024543,-0.012021,0.036564,0.073629,0.018957,0.054673,0.01201,0.075417,-0.063407
0Q16.L,2012-11-07,upgrade,2,small,clustered,upgrade_clustered,0.0,-0.001103,0.001103,0.0,-0.017019,0.017019,0.000912,0.023952,-0.023041,0.000912,0.084466,-0.083554
0Q16.L,2012-11-08,upgrade,2,small,clustered,upgrade_clustered,0.0,-0.000418,0.000418,0.0,-0.02844,0.02844,0.000912,0.026336,-0.025424,0.000912,0.087939,-0.087027
0ABX.L,2012-11-08,downgrade,2,small,single,downgrade,-0.008008,-0.000418,-0.007591,-0.064415,-0.02844,-0.035975,-0.058844,0.026336,-0.08518,-0.098538,0.087939,-0.186477
0Q1F.L,2012-11-15,upgrade,2,small,single,upgrade_single,0.047859,0.02356,0.024299,0.042821,0.038096,0.004725,0.120187,0.054688,0.065499,0.261965,0.127123,0.134842
0Q1F.L,2012-11-16,upgrade,2,small,single,upgrade_single,0.009959,0.00182,0.008139,-0.022665,0.008551,-0.031215,0.057692,0.034551,0.023142,0.209135,0.111789,0.097345
BARC.L,2012-11-18,upgrade,2,small,single,upgrade_single,-0.01302,0.00182,-0.014839,-0.037085,0.008551,-0.045636,0.0456,0.034551,0.01105,0.301246,0.111789,0.189457
0Q16.L,2012-11-18,upgrade,2,small,clustered,upgrade_clustered,0.0,0.00182,-0.00182,0.0,0.008551,-0.008551,0.000912,0.034551,-0.033639,0.000912,0.111789,-0.110878
LLOY.L,2012-11-18,downgrade,2,small,single,downgrade,0.003124,0.00182,0.001304,-0.001041,0.008551,-0.009592,0.044082,0.034551,0.009531,0.223881,0.111789,0.112091
0Q16.L,2012-11-19,upgrade,2,small,clustered,upgrade_clustered,0.0,0.000684,-0.000684,0.0,0.008979,-0.008979,0.000912,0.037141,-0.036229,0.000912,0.112606,-0.111694
LLOY.L,2012-11-19,upgrade,2,small,single,upgrade_single,0.010035,0.000684,0.009351,0.024913,0.008979,0.015935,0.086505,0.037141,0.049364,0.229412,0.112606,0.116806
SN.L,2012-12-09,upgrade,2,small,single,upgrade_single,0.002958,0.000564,0.002394,-0.011043,-0.001601,-0.009442,0.011793,0.033766,-0.021973,0.086965,0.099464,-0.012499
BP-A.L,2012-12-13,downgrade,2,small,single,downgrade,0.0,-0.001623,0.001623,0.0,0.003078,-0.003078,0.029967,0.035564,-0.005597,0.021518,0.090541,-0.069023
BP-B.L,2012-12-13,downgrade,2,small,single,downgrade,0.0,-0.001623,0.001623,0.0,0.003078,-0.003078,0.040777,0.035564,0.005214,0.039227,0.090541,-0.051313
BP.L,2012-12-13,downgrade,2,small,single,downgrade,0.00129,-0.001623,0.002913,0.010069,0.003078,0.006991,0.081002,0.035564,0.045438,0.065575,0.090541,-0.024965
0Q1F.L,2013-01-02,upgrade,2,small,clustered,upgrade_clustered,-0.003171,0.007028,-0.010198,0.032023,0.008958,0.023065,0.063412,0.049592,0.013819,0.068167,0.049076,0.019091
0Q1F.L,2013-01-03,upgrade,2,small,clustered,upgrade_clustered,0.0,-0.004148,0.004148,0.035305,0.005212,0.030093,0.066794,0.025781,0.041013,0.080789,0.026263,0.054525
BP.L,2013-01-07,downgrade,2,small,single,downgrade,0.021627,0.007437,0.014191,0.023512,0.010519,0.012993,0.037412,0.039928,-0.002516,0.017293,0.04288,-0.025587
BP-A.L,2013-01-07,downgrade,2,small,single,downgrade,0.0,0.007437,-0.007437,0.0,0.010519,-0.010519,-0.006537,0.039928,-0.046465,-0.006537,0.04288,-0.049417
BP-B.L,2013-01-07,downgrade,2,small,single,downgrade,0.0,0.007437,-0.007437,0.0,0.010519,-0.010519,0.0,0.039928,-0.039928,0.007228,0.04288,-0.035652
0Q1F.L,2013-01-07,downgrade,2,small,single,downgrade,0.0,0.007437,-0.007437,0.013337,0.010519,0.002818,0.075682,0.039928,0.035754,0.085298,0.04288,0.042418
0Q16.L,2013-01-08,downgrade,2,small,single,downgrade,0.0,0.000469,-0.000469,0.0,0.000874,-0.000874,0.0,0.021278,-0.021278,0.000911,0.047342,-0.046431
0Q1F.L,2013-01-08,downgrade,2,small,single,downgrade,0.009615,0.000469,0.009146,0.009615,0.000874,0.008741,0.065757,0.021278,0.044478,0.098325,0.047342,0.050983
BOE.L,2013-01-08,downgrade,2,small,single,downgrade,0.0248,0.000469,0.024331,-0.008,0.000874,-0.008874,0.018934,0.021278,-0.002345,0.18435,0.047342,0.137009
LLOY.L,2013-01-08,upgrade,2,small,clustered,upgrade_clustered,-0.001468,0.000469,-0.001937,-0.006753,0.000874,-0.007627,-0.027892,0.021278,-0.04917,-0.093952,0.047342,-0.141293
BARC.L,2013-01-09,upgrade,2,small,clustered,upgrade_clustered,0.017106,0.003289,0.013817,0.004917,0.005056,-0.000139,0.013549,0.02662,-0.013071,0.042791,0.051566,-0.008775
RIO.L,2013-01-09,downgrade,2,small,single,downgrade,-0.012387,0.003289,-0.015676,-0.020506,0.005056,-0.025562,0.041716,0.02662,0.015097,-0.089826,0.051566,-0.141392
0Q16.L,2013-01-09,downgrade,2,small,single,downgrade,0.0,0.003289,-0.003289,0.0,0.005056,-0.005056,0.0,0.02662,-0.02662,0.000911,0.051566,-0.050655
BHP.L,2013-01-09,downgrade,2,small,single,downgrade,-0.026737,0.003289,-0.030026,-0.033067,0.005056,-0.038123,0.011262,0.02662,-0.015358,-0.076686,0.051566,-0.128252
BHP.L,2013-01-10,downgrade,2,small,single,downgrade,-0.000236,-0.002241,0.002006,-0.011325,0.005363,-0.016688,0.040725,0.025399,0.015326,-0.071197,0.042932,-0.114128
0Q16.L,2013-01-10,downgrade,2,small,single,downgrade,0.0,-0.002241,0.002241,0.0,0.005363,-0.005363,0.0,0.025399,-0.025399,0.000911,0.042932,-0.042021
0Q16.L,2013-01-11,downgrade,2,small,single,downgrade,0.0,0.001547,-0.001547,0.0,0.011971,-0.011971,0.0,0.037742,-0.037742,0.000911,0.038596,-0.037685
LLOY.L,2013-01-13,upgrade,2,small,clustered,upgrade_clustered,-0.009986,0.001547,-0.011533,-0.031384,0.011971,-0.043355,0.0097,0.037742,-0.028041,-0.11612,0.038596,-0.154716
ULVR.L,2013-01-13,downgrade,2,small,single,downgrade,0.011353,0.001547,0.009806,0.026074,0.011971,0.014102,0.077428,0.037742,0.039686,0.188901,0.038596,0.150305
IBM.L,2013-01-13,downgrade,2,small,single,downgrade,-0.007651,0.001547,-0.009198,None,None,None,0.043016,0.037742,0.005275,0.102695,0.038596,0.064099
TYT.L,2013-01-14,upgrade,2,small,clustered,upgrade_clustered,0.013613,-0.002179,0.015792,0.002297,0.010112,-0.007815,0.146952,0.039527,0.107424,0.291978,0.030613,0.261365
BHP.L,2013-01-14,downgrade,2,small,single,downgrade,0.002415,-0.002179,0.004594,0.004583,0.010112,-0.00553,0.058652,0.039527,0.019125,-0.094702,0.030613,-0.125316
DGE.L,2013-01-14,downgrade,2,small,single,downgrade,0.002221,-0.002179,0.004401,0.018871,0.010112,0.008759,0.057437,0.039527,0.01791,0.098099,0.030613,0.067486
IBM.L,2013-01-14,downgrade,2,small,single,downgrade,0.009937,-0.002179,0.012117,0.023216,0.010112,0.013104,0.055598,0.039527,0.016071,0.10777,0.030613,0.077157
LLOY.L,2013-01-15,downgrade,2,small,single,downgrade,0.005025,0.004649,0.000376,-0.018623,0.015344,-0.033967,0.035176,0.036596,-0.00142,-0.090452,0.022974,-0.113426
RIO.L,2013-01-15,downgrade,2,small,single,downgrade,-0.00535,0.004649,-0.009999,0.012438,0.015344,-0.002906,0.083139,0.036596,0.046544,-0.159927,0.022974,-0.1829
RIO.L,2013-01-16,downgrade,2,small,single,downgrade,0.01832,0.003596,0.014725,0.039397,0.021615,0.017782,0.085483,0.031945,0.053537,-0.148303,0.018151,-0.166454
BOE.L,2013-01-17,downgrade,2,small,single,downgrade,0.0,0.004317,-0.004317,0.005508,0.02113,-0.015622,0.011013,0.026612,-0.015599,0.196234,0.021477,0.174757
BVA.L,2013-01-21,downgrade,2,small,single,downgrade,-0.002169,0.002989,-0.005158,0.004338,0.025897,-0.021558,-0.013015,0.034989,-0.048004,-0.056399,0.036728,-0.093127
BP-A.L,2013-01-21,downgrade,2,small,single,downgrade,0.0,0.002989,-0.002989,0.0,0.025897,-0.025897,-0.006537,0.034989,-0.041525,-0.006537,0.036728,-0.043265
BP.L,2013-01-21,downgrade,2,small,single,downgrade,0.017139,0.002989,0.01415,0.044357,0.025897,0.01846,-0.003902,0.034989,-0.03889,0.004784,0.036728,-0.031944
BP-B.L,2013-01-21,downgrade,2,small,single,downgrade,0.0,0.002989,-0.002989,0.0,0.025897,-0.025897,0.0,0.034989,-0.034989,0.005728,0.036728,-0.031
BHP.L,2013-01-22,downgrade,2,small,single,downgrade,0.013508,0.010854,0.002654,0.018481,0.020245,-0.001764,-0.006164,0.015151,-0.021315,-0.125227,0.037776,-0.163002
IBM.L,2013-01-22,upgrade,2,small,single,upgrade_single,-0.01937,0.010854,-0.030224,-0.020624,0.020245,-0.040869,-0.042033,0.015151,-0.057184,-0.074969,0.037776,-0.112744
IBM.L,2013-01-23,upgrade,2,small,single,upgrade_single,0.0012,0.003119,-0.001919,-0.00104,0.001911,-0.00295,-0.017913,0.011299,-0.029212,-0.045822,0.028361,-0.074183
0R3T.L,2013-01-23,downgrade,2,small,single,downgrade,-0.009846,0.003119,-0.012965,-0.028923,0.001911,-0.030834,-0.078154,0.011299,-0.089453,-0.034462,0.028361,-0.062823
PSON.L,2013-01-23,upgrade,2,small,single,upgrade_single,-0.001685,0.003119,-0.004804,0.005897,0.001911,0.003986,0.024428,0.011299,0.013129,-0.006792,0.028361,-0.035153
0ABX.L,2013-01-24,upgrade,2,small,single,upgrade_single,-0.007946,0.001585,-0.00953,-0.027998,0.009991,-0.03799,-0.036701,0.011285,-0.047986,-0.426788,0.022591,-0.449378
0R3T.L,2013-01-24,downgrade,2,small,single,downgrade,0.013673,0.001585,0.012088,-0.013052,0.009991,-0.023043,-0.072094,0.011285,-0.083379,-0.034804,0.022591,-0.057395
0Q1F.L,2013-01-24,upgrade,2,small,clustered,upgrade_clustered,0.005436,0.001585,0.003852,0.012987,0.009991,0.002996,0.053458,0.011285,0.042173,0.05678,0.022591,0.03419
0Q1F.L,2013-01-25,upgrade,2,small,clustered,upgrade_clustered,0.002103,0.007114,-0.005012,0.00751,-0.007557,0.015067,0.03064,-0.003808,0.034448,0.051667,0.025993,0.025674
ULVR.L,2013-01-28,downgrade,2,small,single,downgrade,0.002731,-0.002537,0.005268,0.014852,-0.008902,0.023754,0.027607,-0.0021,0.029707,0.097323,0.014344,0.082979
0R3T.L,2013-01-29,downgrade,2,small,single,downgrade,-0.003788,-0.007311,0.003523,-0.006944,-0.004392,-0.002553,-0.063763,0.005962,-0.069725,None,None,None
0R3T.L,2013-01-30,downgrade,2,small,single,downgrade,0.006337,0.011209,-0.004872,-0.024715,-0.00772,-0.016994,-0.067807,0.016206,-0.084013,0.063371,0.029287,0.034085
BVA.L,2013-02-03,upgrade,2,small,single,upgrade_single,0.009524,0.00575,0.003774,0.045238,0.004838,0.0404,0.045238,0.029633,0.015606,0.066667,0.049699,0.016968
VOD.L,2013-02-03,downgrade,2,small,single,downgrade,0.004474,0.00575,-0.001276,0.018438,0.004838,0.013601,-0.011117,0.029633,-0.04075,0.139913,0.049699,0.090215
MHM.L,2013-02-05,upgrade,2,small,single,upgrade_single,0.010309,-0.01063,0.020939,0.001718,0.01013,-0.008412,0.017869,0.022845,-0.004976,0.097251,0.047241,0.05001
MHM.L,2013-02-06,upgrade,2,small,single,upgrade_single,0.0,0.005701,-0.005701,-0.019388,0.015885,-0.035273,0.007483,0.040967,-0.033484,0.079252,0.063669,0.015582
NG.L,2013-02-06,downgrade,2,small,single,downgrade,0.001443,0.005701,-0.004259,-0.003638,0.015885,-0.019523,0.066012,0.040967,0.025045,0.194462,0.063669,0.130792
DGE.L,2013-02-06,downgrade,2,small,single,downgrade,0.00426,0.005701,-0.001442,0.026605,0.015885,0.010719,0.070806,0.040967,0.029838,0.084766,0.063669,0.021097
