symbol,event_date,action,magnitude,mag_label,cluster_status,category,stock_ret_1d,bench_ret_1d,abnormal_ret_1d,stock_ret_5d,bench_ret_5d,abnormal_ret_5d,stock_ret_21d,bench_ret_21d,abnormal_ret_21d,stock_ret_63d,bench_ret_63d,abnormal_ret_63d
AEM.TO,2015-01-24,downgrade,2,small,single,downgrade,0.04424,0.00735,0.03689,0.066211,-0.001837,0.068049,-0.021081,0.03537,-0.056451,-0.10481,0.07717,-0.18198
IMG.TO,2015-01-24,downgrade,4,large,single,downgrade,0.040346,0.00735,0.032996,-0.028818,-0.001837,-0.026981,-0.167147,0.03537,-0.202517,-0.224784,0.07717,-0.301954
GTE.TO,2015-01-25,downgrade,2,small,single,downgrade,-0.007353,0.00735,-0.014703,0.073529,-0.001837,0.075367,0.1875,0.03537,0.15213,0.613971,0.07717,0.5368
IMG.TO,2015-01-25,downgrade,4,large,single,downgrade,0.040346,0.00735,0.032996,-0.028818,-0.001837,-0.026981,-0.167147,0.03537,-0.202517,-0.224784,0.07717,-0.301954
CVE.TO,2015-01-25,downgrade,2,small,single,downgrade,0.002559,0.00735,-0.004791,0.021494,-0.001837,0.023332,-0.09826,0.03537,-0.13363,-0.044012,0.07717,-0.121183
RCI-A.TO,2015-01-25,downgrade,2,small,single,downgrade,-0.015509,0.00735,-0.022858,-0.014268,-0.001837,-0.012431,-0.01799,0.03537,-0.05336,-0.028226,0.07717,-0.105396
RCI-B.TO,2015-01-25,downgrade,2,small,single,downgrade,-0.006475,0.00735,-0.013824,-0.001619,-0.001837,0.000219,-0.006475,0.03537,-0.041844,-0.011331,0.07717,-0.088501
AEM.TO,2015-01-25,downgrade,2,small,single,downgrade,0.04424,0.00735,0.03689,0.066211,-0.001837,0.068049,-0.021081,0.03537,-0.056451,-0.10481,0.07717,-0.18198
CVE.TO,2015-01-26,downgrade,2,small,single,downgrade,0.002559,0.00735,-0.004791,0.021494,-0.001837,0.023332,-0.09826,0.03537,-0.13363,-0.044012,0.07717,-0.121183
IMG.TO,2015-01-26,downgrade,4,large,single,downgrade,0.040346,0.00735,0.032996,-0.028818,-0.001837,-0.026981,-0.167147,0.03537,-0.202517,-0.224784,0.07717,-0.301954
GTE.TO,2015-01-26,downgrade,2,small,single,downgrade,-0.007353,0.00735,-0.014703,0.073529,-0.001837,0.075367,0.1875,0.03537,0.15213,0.613971,0.07717,0.5368
RCI-B.TO,2015-01-26,downgrade,2,small,single,downgrade,-0.006475,0.00735,-0.013824,-0.001619,-0.001837,0.000219,-0.006475,0.03537,-0.041844,-0.011331,0.07717,-0.088501
AEM.TO,2015-01-26,downgrade,2,small,single,downgrade,0.04424,0.00735,0.03689,0.066211,-0.001837,0.068049,-0.021081,0.03537,-0.056451,-0.10481,0.07717,-0.18198
OTEX.TO,2015-01-27,downgrade,2,small,single,downgrade,-0.082824,-0.025536,-0.057288,-0.043109,0.017328,-0.060437,0.00611,0.02052,-0.01441,-0.095723,0.077063,-0.172786
OTEX.TO,2015-01-28,downgrade,2,small,single,downgrade,0.03849,-0.004212,0.042702,0.048483,0.024801,0.023681,0.07735,0.049602,0.027748,-0.07587,0.106692,-0.182561
GIB-A.TO,2015-01-28,downgrade,2,small,single,downgrade,0.030737,-0.004212,0.034949,0.043821,0.024801,0.01902,0.080582,0.049602,0.030979,0.066251,0.106692,-0.04044
GIB-A.TO,2015-01-29,downgrade,2,small,single,downgrade,0.009067,-0.005169,0.014236,0.019746,0.049342,-0.029596,0.077171,0.054511,0.02266,0.017731,0.095395,-0.077664
GTE.TO,2015-02-03,downgrade,2,small,single,downgrade,-0.035032,-0.018377,-0.016654,0.066879,-0.009413,0.076292,0.070064,-0.004034,0.074098,0.474522,0.040789,0.433733
TRI.TO,2015-02-06,downgrade,2,small,single,downgrade,-0.006213,0.00724,-0.013453,-0.019989,0.017195,-0.037184,-0.001891,-0.036652,0.034761,0.0,0.047964,-0.047964
CAE.TO,2015-02-07,downgrade,2,small,single,downgrade,0.001317,-0.007188,0.008505,0.028966,0.020216,0.008751,-0.050745,-0.043576,-0.007169,-0.003778,0.037736,-0.041514
CAE.TO,2015-02-08,downgrade,2,small,single,downgrade,0.001317,-0.007188,0.008505,0.028966,0.020216,0.008751,-0.050745,-0.043576,-0.007169,-0.003778,0.037736,-0.041514
0ABX.L,2015-02-09,downgrade,2,small,single,downgrade,-0.016292,-0.007188,-0.009104,-0.04422,0.020216,-0.064436,-0.099302,-0.043576,-0.055726,-0.000776,0.037736,-0.038512
RY.TO,2015-02-16,downgrade,2,small,single,downgrade,-0.011817,-0.011008,-0.000809,-0.034095,-0.017613,-0.016482,-0.022472,-0.030383,0.007911,None,None,None
RY-PZ.TO,2015-02-16,downgrade,2,small,single,downgrade,0.0,-0.011008,0.011008,-0.009231,-0.017613,0.008383,-0.009231,-0.030383,0.021152,None,None,None
CM.TO,2015-02-19,downgrade,2,small,single,downgrade,-0.016088,-0.004488,-0.011599,0.018282,0.004488,0.013793,-0.003656,-0.013465,0.009809,0.021938,0.022442,-0.000504
RY.TO,2015-02-19,downgrade,2,small,single,downgrade,-0.015786,-0.004488,-0.011298,0.010719,0.004488,0.006231,-0.010914,-0.013465,0.002551,0.040343,0.022442,0.017901
PAAS.TO,2015-02-19,downgrade,2,small,single,downgrade,-0.057778,-0.004488,-0.053289,-0.086222,0.004488,-0.090711,-0.093333,-0.013465,-0.079868,-0.059556,0.022442,-0.081997
RY-PZ.TO,2015-02-19,downgrade,2,small,single,downgrade,-0.00431,-0.004488,0.000178,-0.009852,0.004488,-0.014341,-0.003079,-0.013465,0.010386,-0.008005,0.022442,-0.030447
CM.TO,2015-02-20,downgrade,2,small,single,downgrade,-0.013006,0.0,-0.013006,0.039391,0.011271,0.028119,0.011148,-0.004058,0.015206,0.05091,0.035618,0.015293
PAAS.TO,2015-02-20,downgrade,2,small,single,downgrade,-0.011321,0.0,-0.011321,-0.027358,0.011271,-0.03863,-0.028302,-0.004058,-0.024244,-0.009434,0.035618,-0.045052
RY.TO,2015-02-20,downgrade,2,small,single,downgrade,-0.011683,0.0,-0.011683,0.030099,0.011271,0.018828,0.009109,-0.004058,0.013167,0.067327,0.035618,0.031709
ERF.TO,2015-02-22,downgrade,2,small,single,downgrade,-0.006823,0.005861,-0.012684,0.009747,0.011722,-0.001976,0.016569,0.003607,0.012962,0.004873,0.027953,-0.02308
NGD.TO,2015-02-22,upgrade,2,small,clustered,upgrade_clustered,-0.011416,0.005861,-0.017277,0.061644,0.011722,0.049922,0.109589,0.003607,0.105982,-0.100457,0.027953,-0.12841
NGD.TO,2015-02-23,upgrade,2,small,clustered,upgrade_clustered,-0.011416,0.005861,-0.017277,0.061644,0.011722,0.049922,0.109589,0.003607,0.105982,-0.100457,0.027953,-0.12841
ERF.TO,2015-02-23,downgrade,2,small,single,downgrade,-0.006823,0.005861,-0.012684,0.009747,0.011722,-0.001976,0.016569,0.003607,0.012962,0.004873,0.027953,-0.02308
IMG.TO,2015-02-24,upgrade,4,large,single,upgrade_single,0.021201,0.010309,0.010892,0.024735,0.0,0.024735,-0.077739,-0.012102,-0.065636,-0.109541,0.001345,-0.110885
ELD.TO,2015-02-25,upgrade,2,small,single,upgrade_single,0.023704,-0.007098,0.030802,-0.044444,-0.009317,-0.035128,-0.09037,-0.024401,-0.065969,-0.12563,-0.007542,-0.118087
IMG.TO,2015-02-25,upgrade,4,large,single,upgrade_single,0.027682,-0.007098,0.03478,-0.038062,-0.009317,-0.028746,-0.107266,-0.024401,-0.082865,-0.131488,-0.007542,-0.123946
ELD.TO,2015-02-26,upgrade,2,small,single,upgrade_single,0.041968,0.002234,0.039734,-0.078148,-0.007149,-0.070998,-0.117221,-0.031725,-0.085497,-0.13314,0.00134,-0.134481
PPL.TO,2015-03-01,upgrade,2,small,clustered,upgrade_clustered,-0.001736,-0.005793,0.004057,-0.044705,-0.031194,-0.013511,-0.036892,-0.030303,-0.006589,-0.027344,-0.012032,-0.015312
PPL-PA.TO,2015-03-01,upgrade,2,small,clustered,upgrade_clustered,-0.009149,-0.005793,-0.003356,-0.025618,-0.031194,0.005577,-0.05032,-0.030303,-0.020017,-0.083257,-0.012032,-0.071225
PPL-PC.TO,2015-03-01,upgrade,2,small,clustered,upgrade_clustered,-0.002582,-0.005793,0.003211,-0.005164,-0.031194,0.026031,-0.006885,-0.030303,0.023418,-0.060241,-0.012032,-0.048209
PPL.TO,2015-03-02,upgrade,2,small,clustered,upgrade_clustered,-0.001736,-0.005793,0.004057,-0.044705,-0.031194,-0.013511,-0.036892,-0.030303,-0.006589,-0.027344,-0.012032,-0.015312
CVE.TO,2015-03-03,upgrade,2,small,single,upgrade_single,0.019042,0.000896,0.018146,-0.004616,-0.045719,0.041103,0.001731,-0.02017,0.021901,-0.027121,0.004034,-0.031155
QSR.TO,2015-03-04,downgrade,2,small,single,downgrade,0.001282,-0.004926,0.006208,-0.049474,-0.046574,-0.0029,-0.072802,-0.009404,-0.063397,-0.081774,0.00403,-0.085804
CVE.TO,2015-03-04,upgrade,2,small,single,upgrade_single,-0.001699,-0.004926,0.003227,0.0,-0.046574,0.046574,0.0,-0.009404,0.009404,-0.062854,0.00403,-0.066884
MX.TO,2015-03-04,upgrade,0,small,single,upgrade_single,0.052601,-0.004926,0.057527,0.036667,-0.046574,0.083241,-0.003264,-0.009404,0.006141,0.067383,0.00403,0.063353
MX.TO,2015-03-05,upgrade,0,small,single,upgrade_single,-0.015867,-0.017552,0.001685,-0.015685,-0.034653,0.018969,-0.003465,0.005401,-0.008866,-0.014226,-0.0036,-0.010625
QSR.TO,2015-03-05,downgrade,2,small,single,downgrade,-0.018945,-0.017552,-0.001393,-0.045571,-0.034653,-0.010917,-0.074757,0.005401,-0.080157,-0.083717,-0.0036,-0.080117
CNQ.TO,2015-03-05,upgrade,2,small,clustered,upgrade_clustered,-0.02994,-0.017552,-0.012388,-0.053037,-0.034653,-0.018383,0.047904,0.005401,0.042504,-0.017964,-0.0036,-0.014364
CNQ.TO,2015-03-06,upgrade,2,small,clustered,upgrade_clustered,-0.022046,-0.004123,-0.017923,-0.020282,-0.026111,0.005829,0.101411,0.027027,0.074384,0.007055,0.016033,-0.008978
GTE.TO,2015-03-09,upgrade,2,small,single,upgrade_single,-0.02924,-0.020699,-0.008541,-0.140351,-0.00966,-0.130691,0.090643,0.031279,0.059365,0.052632,0.00736,0.045272
CNQ.TO,2015-03-09,upgrade,4,large,clustered,upgrade_clustered,-0.007214,-0.020699,0.013485,0.018936,-0.00966,0.028596,0.097385,0.031279,0.066106,0.003607,0.00736,-0.003753
PPL-PA.TO,2015-03-10,upgrade,2,small,clustered,upgrade_clustered,0.005666,0.0,0.005666,-0.000944,0.012682,-0.013626,-0.082153,0.057304,-0.139457,-0.082153,0.038516,-0.120669
PPL-PC.TO,2015-03-10,upgrade,2,small,clustered,upgrade_clustered,0.0,0.0,0.0,0.006092,0.012682,-0.00659,-0.048738,0.057304,-0.106042,-0.067015,0.038516,-0.105531
CNQ.TO,2015-03-10,upgrade,4,large,clustered,upgrade_clustered,0.011807,0.0,0.011807,0.039964,0.012682,0.027282,0.119891,0.057304,0.062587,0.022707,0.038516,-0.015809
PPL.TO,2015-03-10,upgrade,2,small,clustered,upgrade_clustered,0.01422,0.0,0.01422,0.034404,0.012682,0.021722,0.041743,0.057304,-0.015561,0.018807,0.038516,-0.019708
CPG.TO,2015-03-11,upgrade,2,small,single,upgrade_single,-0.005283,0.007515,-0.012799,0.018732,0.034288,-0.015556,0.098943,0.062471,0.036473,-0.003842,0.050258,-0.054101
PPL.TO,2015-03-11,upgrade,2,small,clustered,upgrade_clustered,0.004975,0.007515,-0.00254,0.030303,0.034288,-0.003985,0.026685,0.062471,-0.035786,0.007689,0.050258,-0.04257
CPG.TO,2015-03-12,upgrade,2,small,single,upgrade_single,-0.005794,-0.008858,0.003064,0.005311,0.001865,0.003447,0.097537,0.052681,0.044857,-0.004346,0.040093,-0.044439
0ABX.L,2015-03-16,upgrade,2,small,single,upgrade_single,-0.022302,0.001393,-0.023695,0.058876,0.02601,0.032866,0.172168,0.079424,0.092744,0.054416,0.02601,0.028405
YRI.TO,2015-03-17,downgrade,2,small,single,downgrade,0.033482,0.021336,0.012146,0.162946,0.032468,0.130479,0.085927,0.08256,0.003367,-0.12678,0.02551,-0.152291
NGD.TO,2015-03-17,upgrade,2,small,clustered,upgrade_clustered,0.061644,0.021336,0.040308,0.109589,0.032468,0.077122,-0.027397,0.08256,-0.109958,-0.155251,0.02551,-0.180761
NGD.TO,2015-03-18,upgrade,2,small,clustered,upgrade_clustered,-0.017204,-0.024069,0.006865,0.012903,0.000908,0.011995,-0.068817,0.054496,-0.123313,-0.180645,0.008174,-0.18882
YRI.TO,2015-03-20,upgrade,2,small,clustered,upgrade_clustered,0.0409,0.005005,0.035895,-0.013327,-0.014104,0.000777,0.005135,0.051865,-0.04673,-0.19179,0.000455,-0.192245
0ABX.L,2015-03-20,downgrade,2,small,single,downgrade,0.01801,0.005005,0.013006,0.013722,-0.014104,0.027826,0.124357,0.051865,0.072491,0.008576,0.000455,0.008121
YRI.TO,2015-03-24,upgrade,2,small,clustered,upgrade_clustered,-0.032629,-0.009883,-0.022746,-0.125912,-0.022462,-0.10345,-0.079705,0.054358,-0.134062,-0.24143,0.001797,-0.243227
CNR.TO,2015-03-25,upgrade,2,small,single,upgrade_single,-0.003911,-0.002269,-0.001643,-0.001304,-0.008167,0.006863,-0.040562,0.063521,-0.104083,-0.112125,0.009074,-0.1212
BCE.TO,2015-03-26,upgrade,2,small,single,upgrade_single,0.007934,-0.014552,0.022486,0.010003,0.005912,0.004092,0.023111,0.066394,-0.043282,0.033805,0.012733,0.021072
BCE-PY.TO,2015-03-26,upgrade,2,small,single,upgrade_single,0.009236,-0.014552,0.023788,0.011314,0.005912,0.005402,0.024244,0.066394,-0.04215,0.025167,0.012733,0.012434
BCE-PA.TO,2015-03-26,upgrade,2,small,single,upgrade_single,-0.010183,-0.014552,0.004369,-0.050917,0.005912,-0.056828,-0.100815,0.066394,-0.167208,-0.076375,0.012733,-0.089108
CNR.TO,2015-03-26,upgrade,2,small,single,upgrade_single,-0.0032,-0.014552,0.011353,0.000873,0.005912,-0.005039,-0.052065,0.066394,-0.118459,-0.1226,0.012733,-0.135333
PD.TO,2015-03-26,downgrade,2,small,single,downgrade,-0.028571,-0.014552,-0.014019,0.024845,0.005912,0.018933,0.03354,0.066394,-0.032854,0.034587,0.012733,0.021854
BCE.TO,2015-03-27,upgrade,2,small,single,upgrade_single,0.004449,0.000923,0.003526,-0.001027,0.030918,-0.031945,0.011294,0.089986,-0.078693,0.020534,0.024919,-0.004385
PD.TO,2015-03-27,downgrade,2,small,single,downgrade,0.003836,0.000923,0.002913,0.109975,0.030918,0.079056,0.069054,0.089986,-0.020933,0.068884,0.024919,0.043965
TD.TO,2015-03-30,upgrade,2,small,single,upgrade_single,0.017004,0.003227,0.013777,0.032835,0.033656,-0.000821,0.061859,0.090364,-0.028506,0.004984,-0.005071,0.010055
RY-PZ.TO,2015-03-30,upgrade,2,small,single,upgrade_single,0.002481,0.003227,-0.000746,-0.003722,0.033656,-0.037378,-0.037841,0.090364,-0.128205,-0.061414,-0.005071,-0.056343
RY.TO,2015-03-30,upgrade,2,small,single,upgrade_single,0.01503,0.003227,0.011803,0.035872,0.033656,0.002216,0.087174,0.090364,-0.00319,0.027655,-0.005071,0.032727
RY.TO,2015-03-31,upgrade,2,small,single,upgrade_single,0.000197,0.004596,-0.004398,0.028233,0.030331,-0.002098,0.060612,0.071232,-0.01062,0.011254,-0.011029,0.022283
TD.TO,2015-03-31,upgrade,2,small,single,upgrade_single,0.00663,0.004596,0.002035,0.017584,0.030331,-0.012747,0.037187,0.071232,-0.034045,-0.012396,-0.011029,-0.001366
CCO.TO,2015-04-06,upgrade,2,small,clustered,upgrade_clustered,-0.004237,0.003581,-0.007818,0.062349,0.010743,0.051606,0.103511,0.039391,0.06412,-0.036925,-0.046106,0.009181
NGD.TO,2015-04-07,downgrade,2,small,single,downgrade,-0.026374,0.0,-0.026374,-0.074725,0.016503,-0.091228,-0.134066,0.027654,-0.16172,-0.285714,-0.05174,-0.233975
CCO.TO,2015-04-07,upgrade,2,small,clustered,upgrade_clustered,-0.007903,0.0,-0.007903,0.035258,0.016503,0.018755,0.10152,0.027654,0.073866,-0.020061,-0.05174,0.031679
FR.TO,2015-04-07,downgrade,2,small,single,downgrade,-0.036145,0.0,-0.036145,-0.064759,0.016503,-0.081262,-0.123494,0.027654,-0.151148,-0.105422,-0.05174,-0.053682
CCO.TO,2015-04-08,upgrade,2,small,clustered,upgrade_clustered,0.031863,0.004014,0.027848,0.102328,0.036574,0.065754,0.110294,0.02364,0.086655,-0.046569,-0.068243,0.021674
NGD.TO,2015-04-08,downgrade,2,small,single,downgrade,-0.018059,0.004014,-0.022073,-0.015801,0.036574,-0.052376,-0.097065,0.02364,-0.120705,-0.232506,-0.068243,-0.164263
FR.TO,2015-04-08,downgrade,2,small,single,downgrade,-0.017188,0.004014,-0.021202,0.001563,0.036574,-0.035012,-0.114062,0.02364,-0.137702,-0.084375,-0.068243,-0.016132
CCO.TO,2015-04-09,upgrade,2,small,clustered,upgrade_clustered,0.019002,0.004887,0.014116,0.051663,0.036873,0.01479,0.103919,0.028876,0.075043,-0.087886,-0.07641,-0.011475
CCO.TO,2015-04-12,upgrade,2,small,clustered,upgrade_clustered,-0.02963,0.0093,-0.03893,0.012536,0.032329,-0.019794,0.046154,0.022586,0.023567,-0.109972,-0.065545,-0.044427
HBM.TO,2015-04-12,upgrade,2,small,clustered,upgrade_clustered,-0.003835,0.0093,-0.013135,-0.022052,0.032329,-0.054381,0.108341,0.022586,0.085755,-0.083413,-0.065545,-0.017868
PD.TO,2015-04-12,downgrade,2,small,single,downgrade,0.030647,0.0093,0.021347,-0.036322,0.032329,-0.068652,-0.032917,0.022586,-0.055504,-0.159954,-0.065545,-0.094409
CCO.TO,2015-04-13,upgrade,2,small,clustered,upgrade_clustered,-0.02963,0.0093,-0.03893,0.012536,0.032329,-0.019794,0.046154,0.022586,0.023567,-0.109972,-0.065545,-0.044427
HBM.TO,2015-04-13,upgrade,2,small,clustered,upgrade_clustered,-0.003835,0.0093,-0.013135,-0.022052,0.032329,-0.054381,0.108341,0.022586,0.085755,-0.083413,-0.065545,-0.017868
PD.TO,2015-04-13,downgrade,2,small,single,downgrade,0.030647,0.0093,0.021347,-0.036322,0.032329,-0.068652,-0.032917,0.022586,-0.055504,-0.159954,-0.065545,-0.094409
WCN.TO,2015-04-13,downgrade,2,small,single,downgrade,-0.015102,0.0093,-0.024402,-0.082653,0.032329,-0.114983,-0.093673,0.022586,-0.11626,-0.132857,-0.065545,-0.067312
WCN.TO,2015-04-14,downgrade,2,small,single,downgrade,-0.013676,0.019745,-0.033421,-0.052839,0.01448,-0.067319,-0.085371,0.011847,-0.097218,-0.122254,-0.070645,-0.051609
GTE.TO,2015-04-15,downgrade,2,small,single,downgrade,0.05787,0.004303,0.053567,0.00463,-0.003012,0.007642,-0.009259,-0.006024,-0.003235,-0.217593,-0.095955,-0.121637
TRI.TO,2015-04-16,downgrade,2,small,single,downgrade,-0.007365,-0.005141,-0.002223,-0.007102,0.00557,-0.012671,-0.029721,-0.007712,-0.022009,-0.003156,-0.098972,0.095815
FVI.TO,2015-04-19,upgrade,0,small,single,upgrade_single,0.009091,-0.008151,0.017242,0.013636,0.006006,0.00763,0.077273,-0.021879,0.099152,-0.202273,-0.116259,-0.086014
PD.TO,2015-04-20,downgrade,2,small,single,downgrade,-0.029446,-0.008151,-0.021295,-0.020024,0.006006,-0.02603,-0.016656,-0.021879,0.005223,-0.19361,-0.116259,-0.077351
CNR.TO,2015-04-20,downgrade,2,small,single,downgrade,-0.030785,-0.008151,-0.022634,-0.049022,0.006006,-0.055028,-0.105194,-0.021879,-0.083315,-0.061424,-0.116259,0.054835
FVI.TO,2015-04-20,upgrade,0,small,single,upgrade_single,0.009091,-0.008151,0.017242,0.013636,0.006006,0.00763,0.077273,-0.021879,0.099152,-0.202273,-0.116259,-0.086014
PD.TO,2015-04-21,downgrade,2,small,single,downgrade,0.008495,0.002163,0.006332,0.014563,0.021626,-0.007063,0.044993,-0.014706,0.059699,-0.144672,-0.110294,-0.034378
RCI-A.TO,2015-04-21,upgrade,2,small,single,upgrade_single,0.00789,0.002163,0.005727,0.032216,0.021626,0.010589,0.00789,-0.014706,0.022595,0.041749,-0.110294,0.152043
CNR.TO,2015-04-21,downgrade,2,small,single,downgrade,0.001054,0.002163,-0.001109,-0.026494,0.021626,-0.04812,-0.087159,-0.014706,-0.072454,-0.010688,-0.110294,0.099606
GTE.TO,2015-04-21,downgrade,2,small,single,downgrade,0.002309,0.002163,0.000147,0.013857,0.021626,-0.007769,-0.04157,-0.014706,-0.026865,-0.307159,-0.110294,-0.196865
RCI-B.TO,2015-04-21,upgrade,2,small,clustered,upgrade_clustered,0.02226,0.002163,0.020098,0.044863,0.021626,0.023237,0.017808,-0.014706,0.032514,0.064041,-0.110294,0.174335
ENB.TO,2015-04-22,downgrade,2,small,single,downgrade,0.0,0.012948,-0.012948,-0.019977,0.020716,-0.040693,-0.032426,-0.008632,-0.023794,-0.139548,-0.120414,-0.019134
GTE.TO,2015-04-22,upgrade,2,small,single,upgrade_single,0.006912,0.012948,-0.006035,0.034562,0.020716,0.013846,-0.039171,-0.008632,-0.030539,-0.315668,-0.120414,-0.195254
ENB-PFA.TO,2015-04-22,downgrade,2,small,single,downgrade,0.000284,0.012948,-0.012664,-0.019864,0.020716,-0.04058,-0.035187,-0.008632,-0.026555,-0.141884,-0.120414,-0.02147
RCI-B.TO,2015-04-22,upgrade,2,small,clustered,upgrade_clustered,0.007035,0.012948,-0.005913,0.008375,0.020716,-0.012341,0.00938,-0.008632,0.018012,0.031156,-0.120414,0.15157
ENB.TO,2015-04-23,downgrade,2,small,single,downgrade,0.003764,-0.001278,0.005042,-0.033584,-0.006817,-0.026767,-0.042849,-0.028547,-0.014302,-0.145918,-0.136344,-0.009574
GIB-A.TO,2015-04-27,downgrade,2,small,single,downgrade,-0.009276,0.007249,-0.016526,-0.051206,0.001279,-0.052485,-0.02616,-0.046055,0.019896,-0.073469,-0.148401,0.074931
CNR.TO,2015-04-28,upgrade,2,small,clustered,upgrade_clustered,0.00433,0.00127,0.00306,-0.000309,-0.016935,0.016626,-0.059688,-0.051228,-0.00846,0.017319,-0.141829,0.159148
GIB-A.TO,2015-04-28,downgrade,2,small,single,downgrade,-0.038577,0.00127,-0.039847,-0.044569,-0.016935,-0.027634,-0.019288,-0.051228,0.031939,-0.064419,-0.141829,0.077409
CNR.TO,2015-04-29,upgrade,2,small,clustered,upgrade_clustered,-0.013703,-0.014376,0.000673,-0.014781,-0.025793,0.011012,-0.066051,-0.059619,-0.006431,0.030947,-0.130233,0.161179
CCO.TO,2015-04-29,upgrade,2,small,clustered,upgrade_clustered,0.011158,-0.014376,0.025535,-0.037194,-0.025793,-0.011402,-0.112115,-0.059619,-0.052495,-0.154623,-0.130233,-0.02439
CCO.TO,2015-04-30,upgrade,2,small,clustered,upgrade_clustered,-0.016816,0.000858,-0.017674,-0.047819,-0.015444,-0.032375,-0.108776,-0.048906,-0.05987,-0.155018,-0.116259,-0.038759
BCE.TO,2015-05-03,upgrade,2,small,clustered,upgrade_clustered,-0.008895,-0.011073,0.002178,-0.003421,-0.016184,0.012763,0.028738,-0.045145,0.073882,None,None,None
BCE-PY.TO,2015-05-03,upgrade,2,small,clustered,upgrade_clustered,-0.008684,-0.011073,0.00239,-0.003199,-0.016184,0.012985,0.029936,-0.045145,0.075081,None,None,None
BCE-PA.TO,2015-05-03,upgrade,2,small,clustered,upgrade_clustered,-0.002148,-0.011073,0.008925,0.013963,-0.016184,0.030147,-0.021482,-0.045145,0.023663,None,None,None
RBA.TO,2015-05-04,upgrade,2,small,clustered,upgrade_clustered,-0.003196,-0.011073,0.007877,0.095485,-0.016184,0.111669,0.197763,-0.045145,0.242907,None,None,None
BCE.TO,2015-05-04,upgrade,2,small,clustered,upgrade_clustered,-0.008895,-0.011073,0.002178,-0.003421,-0.016184,0.012763,0.028738,-0.045145,0.073882,None,None,None
BCE.TO,2015-05-05,upgrade,2,small,clustered,upgrade_clustered,0.0,-0.007752,0.007752,-0.006559,-0.005599,-0.00096,0.035899,-0.046512,0.082411,0.022092,-0.117571,0.139663
BCE-PY.TO,2015-05-05,upgrade,2,small,clustered,upgrade_clustered,0.0,-0.007752,0.007752,-0.006455,-0.005599,-0.000856,0.036883,-0.046512,0.083395,0.01337,-0.117571,0.130941
BTE.TO,2015-05-05,downgrade,4,large,single,downgrade,-0.030204,-0.007752,-0.022453,-0.076673,-0.005599,-0.071074,-0.082249,-0.046512,-0.035737,-0.524628,-0.117571,-0.407057
BCE-PA.TO,2015-05-05,upgrade,2,small,clustered,upgrade_clustered,-0.008611,-0.007752,-0.000859,0.006459,-0.005599,0.012057,-0.011841,-0.046512,0.034671,-0.072121,-0.117571,0.04545
BCE.TO,2015-05-06,upgrade,2,small,clustered,upgrade_clustered,0.001381,-0.003906,0.005287,-0.007249,0.000868,-0.008117,0.02865,-0.037326,0.065977,0.028305,-0.110243,0.138548
BTE.TO,2015-05-06,downgrade,4,large,single,downgrade,-0.034978,-0.003906,-0.031072,-0.053186,0.000868,-0.054054,-0.052707,-0.037326,-0.015381,-0.525156,-0.110243,-0.414913
RY-PZ.TO,2015-05-07,upgrade,2,small,single,upgrade_single,-0.000616,0.00915,-0.009766,-0.006773,0.006536,-0.013309,-0.040025,-0.045752,0.005727,-0.08867,-0.107625,0.018955
RY.TO,2015-05-07,upgrade,2,small,single,upgrade_single,0.00435,0.00915,-0.0048,0.000567,0.006536,-0.005969,-0.002648,-0.045752,0.043104,-0.012673,-0.107625,0.094953
HBM.TO,2015-05-10,downgrade,2,small,single,downgrade,0.004344,-0.000433,0.004777,None,None,None,0.002606,-0.032035,0.034641,-0.290182,-0.10303,-0.187152
BEP-UN.TO,2015-05-11,downgrade,2,small,single,downgrade,-0.015888,-0.000433,-0.015455,None,None,None,-0.028972,-0.032035,0.003063,-0.005607,-0.10303,0.097423
HBM.TO,2015-05-11,downgrade,2,small,single,downgrade,0.004344,-0.000433,0.004777,None,None,None,0.002606,-0.032035,0.034641,-0.290182,-0.10303,-0.187152
BEP-UN.TO,2015-05-12,downgrade,2,small,single,downgrade,0.0,-0.001299,0.001299,-0.004748,-0.01256,0.007811,-0.02754,-0.033781,0.006241,0.017094,-0.113902,0.130996
BEP-UN.TO,2015-05-13,upgrade,2,small,single,upgrade_single,-0.005698,0.001735,-0.007433,-0.006648,-0.012142,0.005495,-0.022792,-0.043365,0.020573,0.010446,-0.108846,0.119293
CNR.TO,2015-05-14,upgrade,2,small,clustered,upgrade_clustered,0.018843,0.002597,0.016246,0.012397,-0.005628,0.018024,-0.000661,-0.043723,0.043062,0.103306,-0.121645,0.224951
BNS.TO,2015-05-19,downgrade,2,small,single,downgrade,-0.012784,-0.000877,-0.011906,-0.012784,-0.01886,0.006076,-0.002237,-0.023684,0.021447,-0.057526,-0.114035,0.056509
BNS.TO,2015-05-20,downgrade,2,small,single,downgrade,0.008417,0.008341,7.6e-05,0.001942,-0.016242,0.018185,-0.001295,-0.03468,0.033385,-0.056976,-0.126866,0.069889
T.TO,2015-05-25,upgrade,2,small,single,upgrade_single,0.0032,0.001343,0.001857,0.0032,0.002686,0.000514,0.0224,-0.004476,0.026876,0.016,-0.182184,0.198184
T.TO,2015-05-26,upgrade,2,small,single,upgrade_single,0.0032,0.001343,0.001857,0.0032,0.002686,0.000514,0.0224,-0.004476,0.026876,0.016,-0.182184,0.198184
